sec_code,sec_name,chunk_n,chunk_glm4_tokens_sum,summary_proxy_sum,summary_glm4_sum,relevant_score_mean,red_chunk_proxy_mean,red_chunk_glm4_mean,announcement_date,chunk_count,tech_text_glm4_tokens,lnN_tech,Redundancy_proxy,Redundancy_glm4,source_run
688517,金冠电气,17,63427,2246,2783,2.2949223874631857,29.945913306612248,24.228918229276974,2021-06-15,17,63438,11.05781832996058,28.239982190561,22.79087315846209,full543
688577,浙海德曼,16,60667,2149,2720,2.2349233264858333,29.606176558315852,23.719704123136864,2020-09-10,16,60671,11.013221103411352,28.23033969288041,22.30404411764706,full543
688147,微导纳米,11,40385,1431,1685,2.1655221194427505,30.81624717670893,26.253616872189927,2022-12-20,11,40390,10.60633750855746,28.221523410202657,23.967359050445104,full543
688662,富信科技,18,68972,2446,3043,2.3649027033647196,28.556896838187008,23.01976546370205,2021-03-29,18,68977,11.14152839467816,28.197874080130827,22.665790338481763,full543
688138,清溢光电,13,50045,1775,2270,2.3291299668996492,30.76104700605763,24.382531015563902,2019-11-15,13,50051,10.820797764563748,28.194366197183097,22.04625550660793,full543
688327,云从科技,18,69829,2478,2872,2.4631419874593643,29.534188055204215,25.56235995448416,2022-05-24,18,69832,11.153847636415186,28.179580306698952,24.313718662952645,full543
688199,久日新材,23,88867,3154,3825,2.3287597085476706,28.899340014187786,23.93786643318737,2019-10-30,23,88877,11.395008670368515,28.17596702599873,23.233202614379085,full543
688039,当虹科技,15,56459,2004,2364,2.308121777332485,28.99531113761989,24.91054132310555,2019-12-06,15,56463,10.941340835358671,28.173153692614772,23.882825719120135,full543
688286,敏芯股份,12,44794,1590,1848,2.120973088476019,28.95010084171486,25.071552772981732,2020-08-04,12,44798,10.709918774549411,28.172327044025156,24.23917748917749,full543
688267,中触媒,13,50372,1788,2192,2.247667828735461,29.40096527384628,24.14731227040576,2022-02-11,13,50373,10.827210596227578,28.172259507829978,22.97992700729927,full543
688606,奥泰生物,18,67984,2414,2831,2.3749583021914784,29.25720949345856,25.131419874507117,2021-03-19,18,67990,11.127115914520504,28.16238608119304,24.014129282938892,full543
688258,卓易信息,18,68451,2433,2921,2.052594312204582,28.799983809558412,23.95191641695852,2019-12-02,18,68460,11.134004912084176,28.134401972872997,23.434097911674083,full543
688273,麦澜德,9,33753,1200,1409,2.173046039307808,29.912990553291372,25.60027889277075,2022-08-08,9,33756,10.426913458277856,28.1275,23.95528743789922,full543
688433,华曙高科,12,45357,1613,1858,2.2147530673391285,29.21409089072344,25.432447990372292,2023-04-11,12,45362,10.722430029140382,28.11965282083075,24.41173304628633,full543
688628,优利德,27,104663,3725,4428,2.644327887310636,30.450035727637925,25.20113904427672,2021-01-26,27,104676,11.55862514422122,28.09744966442953,23.636630532971996,full543
688580,伟思医疗,15,55934,1992,2386,2.14637492046524,29.07184735074301,24.150483551442512,2020-07-14,15,55939,10.932017090300135,28.079317269076306,23.442581726739313,full543
688027,国盾量子,20,78084,2783,3318,2.3193614275566503,28.768962936977307,24.29237164229609,2020-07-02,20,78091,11.265630092311698,28.057491915199424,23.533453887884267,full543
688676,金盘科技,20,74715,2663,3147,2.4239320040225123,27.718837661662896,23.50498443500184,2021-03-04,20,74717,11.221462922203765,28.05670296657905,23.741658722592945,full543
688321,微芯生物,19,74712,2663,3353,2.1538698326581662,30.557760183236297,24.50642106696354,2019-08-06,19,74714,11.221422769892657,28.05557641757417,22.282135401133313,full543
688513,苑东生物,15,58206,2075,2585,2.489691216531322,29.915502592139312,24.226148839256908,2020-08-25,15,58212,10.971846798033216,28.0510843373494,22.516827852998063,full543
688179,阿拉丁,20,75995,2710,3200,2.294207461027153,29.465246452335755,24.991859348223265,2020-10-20,20,76004,11.238541249462422,28.042435424354245,23.7484375,full543
688036,传音控股,24,89683,3199,3768,2.3510263939956397,28.65018459312151,24.397022327595895,2019-09-25,24,89692,11.40413685789342,28.03469834323226,23.801220806794056,full543
688112,鼎阳科技,18,66301,2366,2818,2.268670393178324,29.50270544767508,25.08964709289568,2021-11-26,18,66313,11.102141235384464,28.02240067624683,23.527679205110008,full543
688202,美迪西,15,57088,2038,2419,2.222719394328206,30.459100449110647,25.784602653567568,2019-10-31,15,57091,10.952401765007384,28.011776251226692,23.59983464241422,full543
688278,特宝生物,33,129427,4621,5737,2.189998565810546,28.767265045755163,23.22906939357592,2020-01-13,33,129434,11.770926377695092,28.008439731659813,22.560048805996164,full543
688528,秦川物联,27,101425,3622,4328,2.8399174691255333,28.78684322118808,24.112848272447,2020-06-23,27,101442,11.527242485565022,28.00248481501933,23.434611829944547,full543
688365,光云科技,13,49213,1758,2158,2.049552522325823,31.81117144667058,26.34051848724204,2020-04-24,13,49218,10.804014689230804,27.99374288964733,22.804911955514367,full543
688626,翔宇医疗,20,78095,2791,3299,2.3038983955121233,28.9415605202086,24.75588368285427,2021-03-25,20,78105,11.265809354265109,27.981010390541023,23.672324946953623,full543
688590,新致软件,12,45524,1627,1791,2.1961943900711187,28.93118789326317,26.479803623644987,2020-12-01,12,45531,10.726148691628156,27.980331899200984,25.41820212171971,full543
688170,德龙激光,16,59557,2131,2637,2.366570111838569,29.870719798131,24.20252547826893,2022-04-26,16,59562,10.994773065817776,27.94791177850774,22.585134622677284,full543
688619,罗普特,23,85284,3052,3528,2.52117321360501,28.985985357075716,25.066365588701917,2021-02-10,23,85293,11.353847666806416,27.94364351245085,24.1734693877551,full543
688150,莱特光电,16,62027,2221,2683,2.3470083574632077,30.19809457400498,25.458865748169593,2022-03-14,16,62032,11.03540565991071,27.927510130571815,23.118524040253448,full543
688227,品高股份,16,59848,2143,2400,2.671761512758416,29.523422295911317,27.3736077766414,2021-12-27,16,59852,10.99963012730331,27.9272048530098,24.936666666666667,full543
688521,芯原股份,10,38138,1366,1596,2.087625041755053,28.60278389999408,24.63856708928923,2020-08-13,10,38142,10.549071316164463,27.9194729136164,23.895989974937343,full543
688023,安恒信息,20,75560,2707,3097,2.5057937429941175,28.413285955052608,25.018780472440067,2019-10-31,20,75569,11.232801425162886,27.91281861839675,24.39780432676784,full543
688325,赛微微电,8,30886,1107,1300,2.4483169813594063,28.4028814904098,24.458987370174167,2022-04-19,8,30888,10.338123037944072,27.90063233965673,23.75846153846154,full543
688630,芯碁微装,14,51686,1853,2276,2.064130466857583,28.65927589065575,23.34974177498754,2021-03-29,14,51691,10.853038964104712,27.89314624932542,22.7091388400703,full543
688682,霍莱沃,12,43902,1574,1943,2.513111595375725,28.13496024655952,22.860062664668735,2021-04-15,12,43910,10.689897363555763,27.89199491740788,22.594956253216676,full543
688378,奥来德,13,48075,1724,2097,2.285971852558979,28.801694548267733,23.628332403874065,2020-08-28,13,48078,10.780579971006125,27.885730858468676,22.92560801144492,full543
688393,安必平,20,78687,2822,3391,2.196159156843045,28.840366094389065,24.094315520691097,2020-08-14,20,78696,11.273347607192594,27.883416017009218,23.204659392509583,full543
688663,新风光,13,50330,1810,2106,2.371763831130411,29.08374324635653,25.4002630350692,2021-04-08,13,50338,10.826515538062948,27.806629834254142,23.89838556505223,full543
688126,沪硅产业,12,46090,1659,1971,2.0230019830278416,28.600261698540056,24.448081167271244,2020-04-15,12,46090,10.738351285714554,27.78179626280892,23.384069000507356,full543
688718,唯赛勃,17,65063,2342,2869,2.242273798672358,29.776523428792014,24.01064900460139,2021-07-22,17,65072,11.083249628147003,27.780956447480783,22.67793656326246,full543
688416,恒烁股份,14,53838,1939,2370,2.3225646026999835,29.494209666004597,24.511579948235426,2022-08-24,14,53843,10.89382768342006,27.765858690046414,22.71645569620253,full543
688120,华海清科,13,47362,1706,1990,1.9056176396636768,28.71447291378829,24.306036377597344,2022-06-01,13,47369,10.76572328528754,27.762016412661197,23.8,full543
688068,热景生物,24,91535,3298,3977,2.2183856546485465,27.99170627290748,23.21806446529512,2019-09-24,24,91545,11.424585933646703,27.75469981807156,23.016092532059343,full543
688330,宏力达,18,69208,2494,3056,2.440281850018706,29.157516717310045,23.778151888694115,2020-09-30,18,69214,11.144958433282149,27.74979951884523,22.646596858638745,full543
688213,思特威,11,40319,1453,1759,2.0964696491593915,27.99711643583215,23.34575419889952,2022-05-17,11,40322,10.604652504689655,27.74879559532003,22.92154633314383,full543
688529,豪森股份,19,73051,2633,3178,2.1879824404525174,29.11870317382279,24.470256106222205,2020-11-03,19,73065,11.199104734908753,27.744398025066463,22.986469477658904,full543
688080,映翰通,15,56895,2051,2372,2.3619515951382866,28.278910637477775,24.54016127250884,2020-02-05,15,56900,10.949050620114422,27.74012676743052,23.98608768971332,full543
688055,龙腾光电,15,57274,2065,2500,2.2463100340193143,29.08539617182745,24.53955655486999,2020-08-12,15,57277,10.955654425961267,27.735593220338984,22.9096,full543
688295,中复神鹰,14,52750,1902,2375,2.109163383766933,29.752851761053943,24.35791258622896,2022-03-30,14,52757,10.87345174395606,27.733964248159833,22.210526315789473,full543
688219,会通股份,13,50498,1821,2188,2.4632833886082897,28.338253061085886,23.477378728015974,2020-11-10,13,50504,10.829807820047462,27.73091707852828,23.079524680073128,full543
688160,步科股份,12,45475,1640,1952,2.381901992972528,30.380376057117953,26.258650957539675,2020-11-06,12,45479,10.725005959935844,27.728658536585368,23.296618852459016,full543
688353,华盛锂电,12,42979,1551,1852,2.127086924372483,28.49767925986581,23.557098711953245,2022-07-08,12,42986,10.66862976026722,27.71050934880722,23.20680345572354,full543
688200,华峰测控,12,46571,1681,1988,2.399066211092571,27.88825885096685,23.681865456026,2020-02-13,12,46574,10.748797724493182,27.70434265318263,23.426056338028168,full543
688175,高凌信息,19,71707,2591,3007,2.212266332109663,27.675688613344164,23.941779511983487,2022-03-10,19,71712,11.180413376600654,27.675414897722888,23.84669105420685,full543
688507,索辰科技,11,41983,1517,1769,2.152908556574029,28.640418824533516,24.686227188306237,2023-04-12,11,41987,10.6451153255436,27.675016479894527,23.732617297908423,full543
688356,键凯科技,14,54520,1971,2408,2.11196901577133,27.98608718853592,22.927194102909223,2020-08-19,14,54527,10.906451270818945,27.661085743277525,22.641196013289036,full543
688390,固德威,17,65190,2358,2762,2.784499734851825,29.179465005824568,25.224117191212553,2020-08-31,17,65196,11.085153396339525,27.646310432569976,23.60246198406951,full543
688347,华虹公司,6,22169,802,930,1.989929180110023,28.700921865438193,24.957080848592664,2023-07-31,6,22173,10.006630611452996,27.64214463840399,23.83763440860215,full543
688125,安达智能,13,50295,1820,2179,2.207910981203056,28.491046302211195,23.751667024347952,2022-04-12,13,50298,10.825720593865912,27.634615384615383,23.081688848095457,full543
688609,九联科技,28,108023,3909,4664,2.2714126460413007,31.494296683877483,26.679498211073245,2021-03-17,28,108032,11.590182758515574,27.634433358915324,23.161020583190396,full543
688519,南亚新材,9,32993,1194,1503,2.4205105813008316,29.3435303705409,23.22158865689727,2020-08-12,9,32999,10.404232536959167,27.632328308207704,21.951430472388555,full543
688689,银河微电,18,68391,2476,3027,2.268646904394649,30.13510157793182,24.585451049957182,2021-01-19,18,68395,11.133055001523545,27.62156704361874,22.593657086223985,full543
688106,金宏气体,18,68111,2466,3035,2.2524021774320566,29.77194782222116,24.475091154178855,2020-06-11,18,68121,11.129040814645387,27.620032441200323,22.44184514003295,full543
688787,海天瑞声,24,93323,3381,3951,2.5684469526535474,28.29578412079617,24.204667960419098,2021-08-09,24,93329,11.443886163834009,27.602188701567584,23.620096178182735,full543
688235,百济神州,29,112973,4093,5037,2.246239630139588,29.178900796591428,23.80377379287533,2021-12-08,29,112981,11.634974941964176,27.601514781333982,22.428628151677582,full543
688171,纬德信息,13,48359,1753,2013,2.1863502215514057,28.197107521827625,24.57087160240443,2022-01-24,13,48362,10.786469660366542,27.586423274386764,24.02334823646299,full543
688058,宝兰德,22,83698,3036,3394,2.247098050602841,28.235144448841027,25.65499231593685,2019-10-15,22,83704,11.335042045060884,27.56851119894598,24.66057748968768,full543
688268,华特气体,21,77316,2805,3518,2.4593329245569047,27.96561254668481,22.307452306838336,2019-12-09,21,77328,11.255811394084866,27.563636363636363,21.977259806708357,full543
688292,浩瀚深度,14,54668,1985,2269,2.4882045074039625,28.597368595261123,25.21348482724205,2022-08-11,14,54676,10.909180135272544,27.54055415617129,24.093433230498015,full543
688277,天智航,16,59593,2164,2471,2.2758710730748364,27.602639007145928,24.30059640823651,2020-06-30,16,59597,10.995360516216094,27.538354898336415,24.11695669769324,full543
688363,华熙生物,24,92253,3350,4055,2.289611004081666,28.64612156606403,23.792886900370817,2019-10-30,24,92259,11.43235511811962,27.53820895522388,22.75043156596794,full543
688386,泛亚微透,16,58122,2111,2658,2.575990492346611,27.665722219353672,21.91628621815021,2020-10-13,16,58130,10.970437160695395,27.53292278540976,21.86681715575621,full543
688257,新锐股份,15,56006,2035,2576,2.615697307889718,27.750259711602254,21.81772672693889,2021-10-21,15,56016,10.933392643194448,27.52137592137592,21.741459627329192,full543
688768,容知日新,15,58620,2130,2484,2.5098277469229595,27.900165141297222,23.97340254247987,2021-07-20,15,58629,10.978984733698187,27.52112676056338,23.59903381642512,full543
688032,禾迈股份,14,51651,1877,2148,2.490209095673155,27.40628513306518,24.12131479929467,2021-12-15,14,51656,10.852361634306304,27.51784762919553,24.04608938547486,full543
688158,优刻得,22,81983,2980,3517,2.461414328917499,29.897574632065304,25.39917500000128,2020-01-14,22,81995,11.314413548777546,27.511073825503356,23.3104918965027,full543
688408,中信博,14,54413,1980,2325,2.228751396639503,29.848465794882852,25.51154365532289,2020-08-24,14,54413,10.904358374883346,27.481313131313133,23.403440860215053,full543
688581,安杰思,17,65211,2373,2886,2.19798927118134,29.17878513878604,24.45732661040525,2023-05-16,17,65216,11.085460116582396,27.480404551201012,22.595634095634097,full543
688249,晶合集成,10,35930,1308,1549,2.1738200874732776,28.579880771964746,24.113856432630165,2023-04-26,10,35931,10.489355711615616,27.46941896024465,23.19561007101356,full543
688181,八亿时空,17,64297,2343,2793,2.517457927248063,28.502108802691037,24.084118525875677,2019-12-31,17,64303,11.07136156543594,27.44216816047802,23.020766201217327,full543
688159,有方科技,24,90277,3292,3855,2.541348117845193,28.531725690882695,24.492180175872345,2020-01-20,24,90283,11.410704460330631,27.42314702308627,23.418158236057067,full543
688110,东芯股份,11,41180,1503,1749,2.2942917123720865,28.35854074172129,24.59453869321196,2021-12-07,11,41185,10.62582939137535,27.39853626081171,23.544882790165808,full543
688448,磁谷科技,11,41047,1499,1777,1.919411612993116,27.89688726728974,23.571403644315964,2022-09-15,11,41049,10.62252175404792,27.38292194796531,23.099043331457512,full543
688157,松井股份,18,69661,2544,3109,2.2751497995925423,28.25055428330664,23.116852541769624,2020-06-02,18,69664,11.151438964034272,27.38246855345912,22.406239948536506,full543
688097,博众精工,20,76433,2793,3383,2.23559395588125,27.985805910792415,23.410927026455557,2021-05-06,20,76438,11.24423523370004,27.36591478696742,22.59326041974579,full543
688038,中科通达,16,61022,2231,2589,2.615836454394287,28.265069902084573,24.397485846141375,2021-07-07,16,61026,11.019055281853651,27.35186015239803,23.569718037852457,full543
688508,芯朋微,12,45947,1681,1990,2.5918680177103326,28.141569303275617,24.038535691586347,2020-07-17,12,45950,10.735309127783832,27.33313503866746,23.08894472361809,full543
688488,艾迪药业,17,63783,2335,2764,2.26458085734463,28.32672932234841,23.95641449079594,2020-07-13,17,63788,11.063320363867865,27.316059957173447,23.076338639652676,full543
688049,炬芯科技,10,36653,1342,1597,2.207772582216697,28.630106419144692,23.99534716203909,2021-11-24,10,36657,10.509359684984632,27.312220566318928,22.951158422041328,full543
688299,长阳科技,18,67914,2488,3002,2.3230546747468965,29.155555760250383,24.372250561427283,2019-10-30,18,67923,11.126129989621088,27.29662379421222,22.622918054630247,full543
688618,三旺通信,16,58303,2137,2488,2.266563453886345,27.603643824612963,23.68892822362868,2020-12-25,16,58308,10.973494584193904,27.28263921385119,23.433681672025724,full543
688511,天微电子,16,61599,2260,2628,2.29201301114982,28.683549162635188,24.748731833352508,2021-07-26,16,61607,11.028530779429126,27.256194690265488,23.439497716894977,full543
688685,迈信林,12,44855,1646,1942,2.3263456336928425,28.615531822617623,24.41811284170798,2021-05-07,12,44859,10.711279516251953,27.25091130012151,23.097322348094742,full543
688458,美芯晟,13,50028,1838,2199,2.2467792103283504,28.00202261269431,23.364960930386324,2023-05-17,13,50033,10.820438066706068,27.218715995647443,22.750341064120057,full543
688679,通源环境,11,41614,1529,1835,2.4157351295387244,28.249372804490864,23.639278904361444,2020-12-18,11,41618,10.636288044972725,27.216481360366252,22.67792915531335,full543
688360,德马科技,22,85035,3125,3814,2.4758824191521076,28.941871554962916,23.79808398022348,2020-05-27,22,85048,11.35097108196844,27.2112,22.295490298898795,full543
688307,中润光学,23,89023,3272,4064,2.228738389669523,29.555079652433427,23.991260405290152,2023-02-10,23,89028,11.396706205977528,27.207518337408313,21.905265748031496,full543
688183,生益电子,24,90286,3319,4063,2.395918524455816,29.050484326407105,23.81576066827262,2021-02-19,24,90297,11.410859516261832,27.202771919252783,22.22151119862171,full543
688766,普冉股份,15,56399,2074,2397,2.2494027083608503,29.152916904439177,25.555646398987992,2021-08-16,15,56406,10.940330814806606,27.19334619093539,23.528994576554027,full543
688255,凯尔达,18,69224,2546,2974,2.317395785916427,28.090063192749195,23.826520726492323,2021-10-18,18,69233,11.145232906548008,27.18931657501964,23.2763954270343,full543
688700,东威科技,10,36453,1342,1719,2.65075794351592,27.451725017154455,21.491578995416347,2021-06-09,10,36457,10.503888762894483,27.163189269746645,21.205933682373473,full543
688290,景业智能,14,50362,1855,2200,2.1446996426817555,26.763682966578777,22.5585990534796,2022-04-25,14,50364,10.82703191312159,27.14932614555256,22.89181818181818,full543
688788,科思科技,17,64473,2375,2832,2.2879582477076714,27.868517120198696,23.612477823513817,2020-10-15,17,64477,11.074063850043547,27.146526315789473,22.76588983050847,full543
688638,誉辰智能,13,47914,1767,2193,2.1592023023816,26.943553759378368,21.62937095154805,2023-07-06,13,47918,10.777246495691305,27.11601584606678,21.848609211126313,full543
688127,蓝特光学,14,53417,1972,2456,2.464759843953398,27.63275071269311,22.25869121516356,2020-09-16,14,53425,10.886034080187349,27.087728194726168,21.74959283387622,full543
688082,盛美上海,14,51044,1888,2324,2.2910031014760768,28.501213338405243,23.43169831778736,2021-11-12,14,51045,10.840462875603116,27.036016949152543,21.96385542168675,full543
688095,福昕软件,12,45244,1675,1815,2.1409324368943925,27.508249377696263,25.54774234987481,2020-09-03,12,45251,10.719980048331395,27.01134328358209,24.927823691460055,full543
688099,晶晨股份,10,37830,1401,1650,2.3064727717729334,27.607971721531563,23.38131349015167,2019-08-02,10,37833,10.540937016623984,27.002141327623125,22.92727272727273,full543
688180,君实生物,23,89313,3314,4123,2.2091812821838075,28.54747993969961,23.14535951257376,2020-07-08,23,89327,11.40005907278929,26.950211225105612,21.66213921901528,full543
688196,卓越新能,25,95907,3564,4292,2.1052120378005235,28.446234149697055,23.738922840942205,2019-11-15,25,95914,11.471207235618158,26.90993265993266,22.3455265610438,full543
688173,希荻微,15,54951,2043,2437,2.1436458833826566,27.566133204831615,23.348649642534244,2022-01-17,15,54954,10.914251750631042,26.897209985315712,22.54862535904801,full543
688658,悦康药业,21,78874,2933,3706,2.1881612016864227,28.268940035333735,22.25350192976917,2020-12-18,21,78882,11.27570834392466,26.891919536310944,21.28278467350243,full543
688077,大地熊,13,47357,1763,2196,2.3108600099139824,27.409794251909467,21.887774240609932,2020-07-17,13,47361,10.765554384199836,26.86159954622802,21.56511839708561,full543
688291,金橙子,12,45640,1700,2055,2.252094010012092,29.634090338521677,24.98550836475256,2022-10-19,12,45647,10.728693166448515,26.847058823529412,22.209245742092456,full543
688226,威腾电气,23,86582,3227,4134,2.6014615161693446,27.4761566096838,21.442591011535928,2021-06-30,23,86592,11.36896271153046,26.830492717694455,20.943880019351717,full543
688367,工大高科,16,60168,2254,2648,2.683776867876934,27.870760961374064,23.948400130801605,2021-06-23,16,60175,11.005012262651272,26.693877551020407,22.72205438066465,full543
688265,南模生物,12,46950,1759,2122,2.1094153371771283,27.13533676478406,22.52606836265775,2021-12-23,12,46955,10.756944975238714,26.691301876065943,22.1253534401508,full543
688223,晶科能源,16,60176,2255,2650,2.2062365944495728,29.275968467254906,24.9247356710403,2022-01-21,16,60181,11.005111966862197,26.68558758314856,22.707924528301888,full543
688711,宏微科技,15,56734,2127,2599,2.6089208175089924,27.19220909437473,22.22391367002103,2021-08-27,15,56740,10.946234708362844,26.6732487070992,21.829165063485956,full543
688067,爱威科技,17,64096,2404,2869,2.5995460017468317,27.084769218525437,22.665913893140026,2021-06-09,17,64104,11.068262043457906,26.662229617304497,22.340885325897524,full543
688100,威胜信息,23,87624,3287,3887,2.362920040148648,30.287194215516216,25.71054221030244,2020-01-13,23,87632,11.380901507023502,26.657742622452083,22.542835091330076,full543
688139,海尔生物,12,46766,1755,2041,2.331569039204344,26.871361278252852,23.15025327505226,2019-10-22,12,46772,10.75304001226021,26.64729344729345,22.91327780499755,full543
688668,鼎通科技,12,43579,1636,1981,2.194620200748406,25.748876703736943,21.348115138916068,2020-12-15,12,43584,10.682445389509184,26.637530562347187,21.998485613326604,full543
688306,均普智能,16,59081,2218,2622,2.21287144856369,27.535347155866653,23.300583196594687,2022-03-17,16,59086,10.986749288699292,26.6370604147881,22.532799389778795,full543
688185,康希诺,19,72985,2745,3390,2.2164247497597684,27.301830353946844,21.97603615378168,2020-08-06,19,72988,11.198050323056426,26.58834244080146,21.529498525073745,full543
688115,思林杰,13,51374,1934,2276,2.418112977158612,26.89245673212853,22.94476724934342,2022-03-09,13,51376,10.846926416329294,26.5635987590486,22.57205623901582,full543
688026,洁特生物,24,93604,3525,4207,2.407743760846128,27.22747292812208,22.66823919946776,2020-01-17,24,93618,11.446977951669238,26.554326241134753,22.249584026622298,full543
688337,普源精电,15,55704,2098,2510,2.324402769290295,26.640537231395548,22.347522444764667,2022-04-01,15,55711,10.927932892952484,26.551000953288845,22.192828685258963,full543
688269,凯立新材,18,68522,2582,3138,2.3008900195882305,28.048651014477585,23.217717717518692,2021-06-03,18,68525,11.134953921170986,26.538342370255616,21.836201402166985,full543
688599,天合光能,28,107849,4064,4844,2.3129330887578687,27.31348462241689,22.963639568013853,2020-06-04,28,107861,11.588598640125822,26.53764763779527,22.264450867052023,full543
688279,峰岹科技,9,33947,1280,1540,2.236256370464742,27.438669229928003,22.818918603802405,2022-04-15,9,33950,10.432644132986844,26.52109375,22.043506493506495,full543
688767,博拓生物,20,75845,2860,3425,2.351058396862088,27.34657362997935,22.877223060962994,2021-09-03,20,75850,11.23651298477668,26.51923076923077,22.144525547445255,full543
688151,华强科技,12,43208,1630,1981,2.295709624182757,26.301892205044535,21.59417953386064,2021-12-01,12,43211,10.673850371449207,26.5079754601227,21.81120646138314,full543
688230,芯导科技,11,41758,1577,1998,2.2759766750373966,30.215814602169655,24.641524939100393,2021-11-26,11,41762,10.639742114130009,26.479391249207357,20.8998998998999,full543
688218,江苏北人,17,65846,2490,2898,2.1933929834895016,27.19922332256156,23.24960585129608,2019-12-03,17,65851,11.095149893084974,26.44417670682731,22.721187025534853,full543
688400,凌云光,17,62854,2377,2780,2.3570090617846824,26.77094480669705,23.03716575839082,2022-06-29,17,62860,11.04866531035156,26.44257467395877,22.609352517985613,full543
688627,精智达,10,36182,1370,1589,2.4553345742329995,27.09931667791053,23.590489236468496,2023-07-13,10,36184,10.496372311157678,26.41021897810219,22.77029578351164,full543
688381,帝奥微,13,48043,1820,2177,2.3127380604188237,26.651231004686085,22.744353017362116,2022-08-17,13,48049,10.779976602527348,26.397252747252747,22.068442811208083,full543
688535,华海诚科,16,61090,2315,2908,2.4589210117256157,27.00318073976352,21.509291153139394,2023-03-30,16,61094,11.020168940665116,26.38876889848812,21.007565337001378,full543
688678,福立旺,6,21320,808,992,2.214925707353504,27.30729319346445,22.26559639593654,2020-12-17,6,21322,9.96749468251042,26.386138613861387,21.491935483870968,full543
688260,昀冢科技,17,64755,2458,3099,2.127717731731833,27.450349088988403,21.84215645518558,2021-03-29,17,64760,11.078443407791571,26.344589096826688,20.89545014520813,full543
688536,思瑞浦,10,35871,1362,1605,2.1783147044116156,25.473461970907337,21.79032382137716,2020-09-15,10,35875,10.487795953061925,26.337004405286343,22.349532710280375,full543
688496,清越科技,12,43846,1665,1986,2.4139201768076064,27.871997088310252,23.409441918376647,2022-12-23,12,43850,10.688529997800329,26.333933933933935,22.07754279959718,full543
688312,燕麦科技,12,44998,1709,2070,2.4395341138472997,27.031063332437643,22.448903553226582,2020-06-02,12,45004,10.714506653690965,26.33001755412522,21.738164251207728,full543
688681,科汇股份,15,54974,2088,2433,2.453736167860105,26.033939117417848,22.348082560055985,2021-06-08,15,54980,10.914724761719237,26.328544061302683,22.59515002055076,full543
688699,明微电子,14,51549,1961,2376,2.292861765291566,27.928193869588977,23.286320512015102,2020-12-14,14,51557,10.850443270721076,26.28709841917389,21.69570707070707,full543
688130,晶华微,10,35975,1371,1645,2.2098405156292307,26.319144315460377,21.976232280260938,2022-07-26,10,35978,10.49066291952263,26.239970824215906,21.869300911854104,full543
688357,建龙微纳,17,65810,2509,3223,2.483296328200823,26.700272027906568,20.88785905133575,2019-11-28,17,65815,11.094603054859508,26.229573535273015,20.418864412038474,full543
688320,禾川科技,14,52115,1987,2354,2.4377982266685643,28.33617808872464,24.01576548018361,2022-04-25,14,52122,10.861342403487976,26.227981882234523,22.13891248937978,full543
688184,帕瓦股份,8,30973,1183,1484,2.2278516136700492,27.611475113224348,22.058021240012184,2022-09-14,8,30976,10.340967990076305,26.18174133558749,20.87129380053908,full543
688301,奕瑞科技,12,45330,1733,2027,2.394008413867728,26.633462141239928,22.790934764405733,2020-09-11,12,45333,10.72179052308187,26.156953260242354,22.363098174642328,full543
688777,中控技术,14,54352,2079,2372,2.12704660644736,27.193594626960124,23.713474232006487,2020-11-17,14,54357,10.903328679104217,26.143338143338145,22.913996627318717,full543
688503,聚和材料,9,33329,1275,1618,2.1584297742818515,26.02401542344836,20.46191623098447,2022-12-06,9,33334,10.414333176102122,26.140392156862745,20.598887515451175,full543
688707,振华新材,17,64084,2455,3081,2.055999192514319,27.108621792623183,21.684909766173263,2021-09-08,17,64091,11.068059227434745,26.10346232179226,20.799740344044142,full543
688233,神工股份,9,33064,1267,1557,2.273230813828438,26.648853884921586,21.55585543909117,2020-02-17,9,33066,10.40626084311129,26.09629044988161,21.235709698137445,full543
688680,海优新材,12,45606,1748,2217,2.2604801911616272,26.64263807944049,21.057754788996625,2021-01-19,12,45611,10.72790419448184,26.090389016018307,20.57104194857916,full543
688351,微电生理,13,49254,1888,2213,2.035595447843739,27.92878207724724,23.91685616953046,2022-08-25,13,49260,10.804867671674527,26.08792372881356,22.256665160415725,full543
688220,翱捷科技,18,65842,2528,3107,2.5228086805338696,26.712638491047397,21.64845634366914,2022-01-10,18,65847,11.095089148047066,26.04509493670886,21.191503057611843,full543
688037,芯源微,13,47650,1832,2377,2.3581509964691225,28.846982859964804,22.029326511795244,2019-12-10,13,47658,10.771805785861186,26.009825327510917,20.046276819520404,full543
688035,德邦科技,13,46065,1772,2205,2.4481755802812843,26.22795145299987,21.384002371258777,2022-09-14,13,46069,10.737895551594969,25.99604966139955,20.89115646258503,full543
688060,云涌科技,12,45219,1741,2016,2.2093767053566404,26.109240249217734,22.56958689762312,2020-07-07,12,45222,10.719338973071524,25.97300402067777,22.43005952380953,full543
688283,坤恒顺维,13,50746,1959,2341,2.6081418609497073,26.30622804085585,22.158972456642292,2022-02-10,13,50750,10.834666896904034,25.904032669729453,21.677061085006407,full543
688212,澳华内镜,16,60309,2332,2882,2.392796331505494,26.636622293454614,21.50322206445103,2021-11-10,16,60314,11.007319528238398,25.8614922813036,20.92609299097849,full543
