code,sec_code,sec_name,source_run,chunk_n,chunk_glm4_tokens_sum,summary_proxy_sum,summary_glm4_sum,relevant_score_mean,red_chunk_proxy_mean,red_chunk_glm4_mean,announcement_date,chunk_count,tech_text_glm4_tokens,lnN_tech,Redundancy_proxy,Redundancy_glm4,Redundancy,first_trade_date,last_trade_date,daily_obs,listing_year,short_name_patent,listing_year_patent,industry_code_patent,industry_name_patent,invention_grant_count,patent_application_total,patent_grant_total,FInvention_ln1p_auth,FInvention_ln_auth,FInvention_ln1p_total_app,revenue_listing_year,operating_revenue_listing_year,total_operating_revenue_listing_year,revenue_target_year_x,operating_revenue_target_year,total_operating_revenue_target_year,FSales_Growth_raw,incl_first_n_stock_days,incl_first_n_market_days,incl_first_window_start,incl_first_window_end,incl_first_stock_bhr,incl_first_market_bhr_vw,incl_first_market_bhr_ew,incl_first_BHAR_vw,incl_first_BHAR_ew,excl_first_n_stock_days,excl_first_n_market_days,excl_first_window_start,excl_first_window_end,excl_first_stock_bhr,excl_first_market_bhr_vw,excl_first_market_bhr_ew,excl_first_BHAR_vw,excl_first_BHAR_ew,FSales_Growth_w1p,incl_first_BHAR_vw_w1p,excl_first_BHAR_vw_w1p,incl_first_BHAR_ew_w1p,excl_first_BHAR_ew_w1p,csmar_patents_obtained,csmar_invention_obtained,csmar_utility_obtained,csmar_design_obtained,old_invention_grant_count,old_FInvention_ln1p_auth,old_FInvention_ln_auth,FInvention,BHAR,FSales_Growth,balance_accper,A001000000,A002000000,A001219000,income_accper,B001101000,B001100000,B002000000,B001216000,Size,Lev,ROA,RD_Asset,Dev_Asset,IndustryCode,IndustryCodeC,IndustryCodeD,EstablishDate,PROVINCE,CITY,Age,industry_fe,listing_year_fe,Fltcst,Tludwfe,Grsprc,Listdt,Offerfee,scope_year,BusinessScope,MAINBUSSINESS,BusinessScope_char_len,BusinessScope_utf8_bytes,BusinessScope_gb18030_bytes,ScopeLen,ScopeLen_char,ScopeLen_utf8,ScopeLen_gb18030,ScopeLen_log1p_char,segment_target_year,NumIndSeg_count,NumIndSeg_count_main,NumIndSeg_count_operating,NumIndSeg_source,NumIndSeg,NumIndSeg_ln_count,NumProdSeg_count,NumProdSeg_count_main,NumProdSeg_count_operating,NumProdSeg_source,NumProdSeg,NumProdSeg_ln_count,rd_target_year,Source,RDPerson,RDPersonRatio,RD_Staff,Udwnm_clean,Underwriter_ipocsne_pool_count,Underwriter_ipocsne_pool_grsprc_full,Underwriter_ipocsne_pool_grsprc_weighted,Underwriter_ipocsne_annual_count,Underwriter_ipocsne_annual_grsprc_full,Underwriter_ipocsne_annual_grsprc_weighted,Underwriter_ipo,employee_total_range,employee_total,employee_rd_contains,employee_rd_exact_core,employee_professional_rows,RD_Staff_ipo,RD_Staff_ipo_exact_core,ipo_pre_fin_year,ipo_pre_year_gap,ipo_pre_asset,ipo_pre_liability,ipo_pre_dev_expenditure,ipo_pre_sales,ipo_pre_total_sales,ipo_pre_sales_cost,ipo_pre_net_profit,Size_ipo_pre,Lev_ipo_pre,ROA_ipo_pre,RD_Asset_ipo_pre,ipo_lag1_fin_year,ipo_lag1_year_gap,ipo_lag1_asset,ipo_lag1_liability,ipo_lag1_dev_expenditure,ipo_lag1_sales,ipo_lag1_total_sales,ipo_lag1_sales_cost,ipo_lag1_net_profit,Size_ipo_lag1,Lev_ipo_lag1,ROA_ipo_lag1,RD_Asset_ipo_lag1,revenue_target_year_y,FSales_Growth_ipo_pre_to_Lp1_raw,FSales_Growth_ipo_pre_to_Lp1_w1p,FSales_Growth_ipo_lag1_to_Lp1_raw,FSales_Growth_ipo_lag1_to_Lp1_w1p
688131,688131,皓元医药,full543,25,97034,3002,3570,2.2005070774336617,33.42796109207327,28.38095159507504,2021-06-03,25,97041,11.482888848593689,32.323117921385744,27.180392156862744,32.323117921385744,2021-06-08,2026-02-13,1130,2021,皓元医药,2021.0,M73,研究和试验发展,8.0,45.0,15.0,2.1972245773362196,2.0794415416798357,3.828641396489095,969225559.54,969225559.54,969225559.54,1358053975.22,1358053975.22,1358053975.22,0.4011743312511695,252,252,2021-06-08,2022-07-06,2.4822956557448954,0.1279414659093229,-0.093689456081851,2.3543541898355724,2.5759851118267463,252,252,2021-06-09,2022-07-07,-0.2830953855824134,0.1489900924039373,-0.0775095351874963,-0.4320854779863508,-0.205585850394917,0.4011743312511695,2.3543541898355724,-0.4320854779863508,2.5759851118267463,-0.205585850394917,15.0,8.0,7.0,0.0,8.0,2.1972245773362196,2.0794415416798357,2.1972245773362196,-0.205585850394917,0.4011743312511695,2021-01-01,856843392.39,329033685.23,,2021-01-01,635100714.5,635100714.5,128433253.88,64798283.36,20.568765720528297,0.3840067953517431,0.14989116450062143,0.07562441857578855,,M73,M73,M73,2006-09-30,上海市,上海市,2.68706960443399,M73,2021,10061.97,7657.29,120881.4,2021-06-08,18.42685862150839,2021,"化学科技领域内的技术开发、技术咨询、技术服务、技术转让,化工原料及产品(除危险化学品、监控化学品、民用爆炸物品、易制毒化学品批发,从事货物及技术进出口业务。","小分子药物发现领域的分子砌块和工具化合物的研发,以及小分子药物原料药、中间体的工艺开发和生产技术改进,为全球医药企业和科研机构提供从药物发现到原料药和医药中间体的规模化生产的相关产品和技术服务。",78.0,228.0,153.0,5.429345628954441,4.356708826689592,5.429345628954441,5.030437921392435,4.3694478524670215,2021,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003,2020,1.0,147.0,16.76,0.16760000000000003,民生证券股份有限公司,1.0,1.0,1.0,1.0,0.0,1.0,0.0,B,877.0,0.0,0.0,5.0,0.0,0.0,2020,0,856843392.39,329033685.23,,635100714.5,635100714.5,275163850.35,128433253.88,20.568765720528297,0.3840067953517431,0.14989116450062143,,2020.0,0.0,856843392.39,329033685.23,,635100714.5,635100714.5,275163850.35,128433253.88,20.568765720528297,0.3840067953517431,0.14989116450062143,,1358053975.22,1.1383285268213945,1.1383285268213945,1.1383285268213945,1.1383285268213945
688578,688578,艾力斯,full543,20,74571,2311,2932,2.138064653603633,34.66439254849403,27.41336064317982,2020-11-25,20,74580,11.219627653732813,32.2678494158373,25.43349249658936,32.2678494158373,2020-12-02,2026-02-13,1264,2020,艾力斯,2020.0,C27,医药制造业,10.0,4.0,3.0,2.3978952727983707,2.302585092994046,1.6094379124341005,560887.1,560887.1,560887.1,530094158.47,530094158.47,530094158.47,944.0995725699522,252,252,2020-12-02,2021-12-14,0.3150043087989223,0.6123987951839454,0.0848687086985195,-0.2973944863850231,0.2301356001004026,252,252,2020-12-03,2021-12-15,-0.2412438257289996,0.5832690671498519,0.0773654299974855,-0.8245128928788515,-0.3186092557264851,14.719926489337396,-0.2973944863850231,-0.8245128928788515,0.2301356001004026,-0.3186092557264851,11.0,10.0,0.0,1.0,2.0,1.0986122886681098,0.6931471805599453,2.3978952727983707,-0.3186092557264851,14.719926489337396,2020-01-01,1328414412.65,144022266.23,,2020-01-01,629723.72,629723.72,-397502494.06,161998901.57,21.007251897039144,0.10841666942072377,-0.29923078993628077,0.12194906952781019,,C27,C27,C27,2004-03-22,上海市,上海市,2.8152980516656476,C27,2020,11315.04,9649.53,204570.0,2020-12-02,18.54422846516793,2020,"化学合成原料药及制剂、中药有效成分的提取物及制剂、生物工程药物的研究开发,自有技术转让,并提供相关技术咨询和服务。",肿瘤小分子靶向创新药的研发。,57.0,167.0,112.0,5.117993812416755,4.04305126783455,5.117993812416755,4.718498871295094,4.060443010546419,2020,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2019,1.0,,,,中信证券股份有限公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,311.0,88.0,88.0,4.0,0.2829581993569132,0.2829581993569132,2019,0,1328414412.65,144022266.23,,629723.72,629723.72,270433.8,-397502494.06,21.007251897039144,0.10841666942072377,-0.29923078993628077,,2019.0,0.0,1328414412.65,144022266.23,,629723.72,629723.72,270433.8,-397502494.06,21.007251897039144,0.10841666942072377,-0.29923078993628077,,530094158.47,840.7884568013415,27.808567981446522,840.7884568013415,11.595095613751056
688121,688121,卓然股份,full543,16,61344,1904,2326,2.1356226282845374,33.43989754332697,27.208333695994515,2021-09-01,16,61355,11.024431946410647,32.21848739495798,26.3731728288908,32.21848739495798,2021-09-06,2026-02-13,1077,2021,卓然股份,2021.0,C35,专用设备制造业,8.0,47.0,48.0,2.1972245773362196,2.0794415416798357,3.871201010907891,3900886604.75,3900886604.75,3900886604.75,2935720317.83,2935720317.83,2935720317.83,-0.2474222874729924,252,252,2021-09-06,2022-09-20,-0.0644198811452672,-0.033294469601795,-0.1861438106300545,-0.0311254115434721,0.1217239294847873,252,252,2021-09-07,2022-09-21,-0.574301998662186,-0.0669535942120216,-0.2079075249295875,-0.5073484044501644,-0.3663944737325985,-0.2474222874729924,-0.0311254115434721,-0.5073484044501644,0.1217239294847873,-0.3663944737325985,40.0,8.0,32.0,0.0,6.0,1.9459101490553132,1.791759469228055,2.1972245773362196,-0.3663944737325985,-0.2474222874729924,2021-01-01,6377677081.43,5523728391.89,,2021-01-01,2727506812.37,2727506812.37,244136347.04,131564508.18,22.57606977418511,0.8661034921278066,0.03827982256280367,0.020628907124049727,,C35,C35,C35,2002-07-29,上海市,上海市,2.950078868386343,C35,2021,6339.3588,4720.64,92010.6673,2021-09-06,17.964873278646213,2021,"各类工程建设活动(核电站建设除外);建设工程设计。(依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以相关部门批准文件或许可证件为准)一般项目:炼油、化工生产专用设备制造、销售;智能控制系统集成;工程管理服务;专用设备修理;工程和技术研究和试验发展;石油化工领域内技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;货物进出口;技术进出口。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)。主要产品为:EPC总包服务、炼油专用设备、石化专用设备、其他产品及服务。",为石油化工、炼油、天然气化工等领域的客户提供设计、制造、安装和服务。,249.0,703.0,476.0,6.555356891810665,5.517452896464707,6.555356891810665,6.16541785423142,5.521460917862246,2021,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906,2020,1.0,86.0,12.43,0.1243,安信证券股份有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,692.0,86.0,86.0,6.0,0.12427745664739884,0.12427745664739884,2020,0,6377677081.43,5523728391.89,,2727506812.37,2727506812.37,2202492317.93,244136347.04,22.57606977418511,0.8661034921278066,0.03827982256280367,,2020.0,0.0,6377677081.43,5523728391.89,,2727506812.37,2727506812.37,2202492317.93,244136347.04,22.57606977418511,0.8661034921278066,0.03827982256280367,,2935720317.83,0.07633839978536223,0.07633839978536223,0.07633839978536223,0.07633839978536223
688117,688117,圣诺生物,full543,20,75919,2357,3003,2.1291523839988415,34.474824282614804,27.209101171759414,2021-05-28,20,75924,11.237488118934884,32.21001272804413,25.281052281052283,32.21001272804413,2021-06-03,2026-02-13,1143,2021,圣诺生物,2021.0,C27,医药制造业,0.0,8.0,4.0,0.0,,2.1972245773362196,386529715.95,386529715.95,386529715.95,395716767.1,395716767.1,395716767.1,0.0237680332737688,252,252,2021-06-03,2022-06-17,0.6318303308502122,0.1165480096417668,-0.1130237861374292,0.5152823212084454,0.7448541169876415,252,252,2021-06-04,2022-06-20,-0.5476420003882334,0.1375311792831666,-0.0913977601964954,-0.6851731796714,-0.4562442401917379,0.0237680332737688,0.5152823212084454,-0.6851731796714,0.7448541169876415,-0.4562442401917379,3.0,0.0,3.0,0.0,1.0,0.6931471805599453,0.0,0.0,-0.4562442401917379,0.0237680332737688,2021-01-01,592984864.45,155410598.68,4736120.07,2021-01-01,378771804.33,378771804.33,59997753.1,18249083.83,20.20067943294318,0.26208189786453495,0.10117923187744189,0.030774957210630026,0.007986915609376984,C27,C27,C27,2001-07-23,四川省,成都市,2.9888641146874795,C27,2021,7280.15,5000.0,35800.0,2021-06-03,18.10324711735025,2021,"多肽原料药和制剂产品的研发、生产与销售,同时提供多肽创新药药学研究服务、多肽类产品定制生产服务以及左西孟旦制剂代加工和左西孟旦原料药生产与出口。","为自主研发、生产和销售在国内外具有较大市场容量及较强竞争力的多肽原料药和制剂产品,同时公司依托在多肽药物研发和规模化生产领域的技术优势,为国内外医药企业提供多肽创新药药学研究服务、多肽类产品定制生产服务以及多肽药物生产技术转让服务。此外,公司还提供小分子化学药物左西孟旦制剂代加工及左西孟旦原料药生产、出口销售业务。",72.0,214.0,143.0,5.365976015021851,4.276666119016055,5.365976015021851,4.962844630259907,4.290459441148391,2021,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003,2020,1.0,113.0,19.12,0.1912,民生证券股份有限公司,1.0,1.0,1.0,1.0,0.0,1.0,0.0,B,591.0,113.0,113.0,5.0,0.19120135363790186,0.19120135363790186,2020,0,592984864.45,155410598.68,4736120.07,378771804.33,378771804.33,78757956.44,59997753.1,20.20067943294318,0.26208189786453495,0.10117923187744189,0.007986915609376984,2020.0,0.0,592984864.45,155410598.68,4736120.07,378771804.33,378771804.33,78757956.44,59997753.1,20.20067943294318,0.26208189786453495,0.10117923187744189,0.007986915609376984,395716767.1,0.044736600180611555,0.044736600180611555,0.044736600180611555,0.044736600180611555
688071,688071,华依科技,full543,18,66704,2071,2419,2.1969037312153263,35.441165498615604,30.76500946804468,2021-07-23,18,66712,11.108140125766822,32.20859488169966,27.575031004547338,32.20859488169966,2021-07-29,2026-02-13,1104,2021,华依科技,2021.0,C35,专用设备制造业,3.0,13.0,15.0,1.3862943611198906,1.0986122886681098,2.6390573296152584,320700226.75,320700226.75,320700226.75,336799572.35,336799572.35,336799572.35,0.0502006056034072,252,252,2021-07-29,2022-08-11,3.756062491078086,0.1438895011465208,0.0085886841721836,3.6121729899315658,3.7474738069059033,252,252,2021-07-30,2022-08-12,0.5760637413047944,0.0583014293745758,-0.0585722482526005,0.5177623119302186,0.634635989557395,0.0502006056034072,3.6121729899315658,0.5177623119302186,3.7474738069059033,0.634635989557395,15.0,3.0,11.0,1.0,3.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.634635989557395,0.0502006056034072,2021-01-01,587428482.53,373950515.87,,2021-01-01,301903232.89,301903232.89,44850680.23,23394138.73,20.191265064708833,0.6365890095410931,0.07635087770486082,0.03982465853416507,,C35,C35,C35,1998-11-28,上海市,上海市,3.120895416507997,C35,2021,5614.27,3500.0,25003.98,2021-07-29,17.843407221792116,2021,"一般项目:在机电设备科技、自动化设备科技、汽车科技和计算机软硬件科技专业领域内的技术开发、技术转让、技术咨询、技术服务,商务信息咨询,五金交电、机械设备、计算机软硬件及辅助设备、机电产品的销售,从事货物及技术的进出口业务,检验检测服务,计算机软件开发、计算机系统集成,汽车检测设备,汽车零部件的生产及销售。(限分支经营)。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)。",汽车动力总成智能测试设备的研发、设计、制造、销售及提供相关测试服务。,191.0,547.0,369.0,6.304448802421981,5.25227342804663,6.304448802421981,5.910796644040527,5.2574953720277815,2021,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,2020,1.0,89.0,27.99,0.2799,中信证券股份有限公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,318.0,89.0,89.0,4.0,0.279874213836478,0.279874213836478,2020,0,587428482.53,373950515.87,,301903232.89,301903232.89,171264010.28,44850680.23,20.191265064708833,0.6365890095410931,0.07635087770486082,,2020.0,0.0,587428482.53,373950515.87,,301903232.89,301903232.89,171264010.28,44850680.23,20.191265064708833,0.6365890095410931,0.07635087770486082,,336799572.35,0.11558782966963027,0.11558782966963027,0.11558782966963027,0.11558782966963027
688557,688557,兰剑智能,full543,19,72675,2259,2801,2.398257295226204,33.062337050999304,27.038343812078622,2020-11-27,19,72679,11.193807763472138,32.17131474103586,25.94609068189932,32.17131474103586,2020-12-02,2026-02-13,1264,2020,兰剑智能,2020.0,C34,通用设备制造业,12.0,46.0,51.0,2.5649493574615367,2.4849066497880004,3.8501476017100584,451802458.71,451802458.71,451802458.71,603889939.33,603889939.33,603889939.33,0.3366238445320657,252,252,2020-12-02,2021-12-14,-0.047236861935652,0.6123987951839454,0.0848687086985195,-0.6596356571195974,-0.1321055706341716,252,252,2020-12-03,2021-12-15,-0.5995297356319289,0.5832690671498519,0.0773654299974855,-1.1827988027817808,-0.6768951656294144,0.3366238445320657,-0.6596356571195974,-1.1827988027817808,-0.1321055706341716,-0.6750653926382223,51.0,12.0,36.0,3.0,12.0,2.5649493574615367,2.4849066497880004,2.5649493574615367,-0.6750653926382223,0.3366238445320657,2020-01-01,613796262.12,280345678.09,,2020-01-01,395401511.27,395401511.27,73338971.11,31215731.31,20.235173610395297,0.4567406082300174,0.11948422568865676,0.05085682861961968,,C34,C34,C34,2001-02-23,山东省,济南市,2.984305151206594,C34,2020,4731.7094,3374.1,50330.9,2020-12-02,17.67238218352343,2020,计算机软硬件及外部设备、机电设备的设计、生产、销售;电子产品、化工产品、通讯器材、办公自动化产品、物流系统软件开发、销售;系统集成。,从事智能仓储物流自动化系统的研发、设计、生产、销售及服务。,66.0,194.0,130.0,5.267858159063328,4.189654742026425,5.267858159063328,4.867534450455582,4.204692619390966,2020,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906,2019,1.0,,,,中泰证券股份有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,741.0,224.0,224.0,4.0,0.30229419703103916,0.30229419703103916,2019,0,613796262.12,280345678.09,,395401511.27,395401511.27,235049211.92,73338971.11,20.235173610395297,0.4567406082300174,0.11948422568865676,,2019.0,0.0,613796262.12,280345678.09,,395401511.27,395401511.27,235049211.92,73338971.11,20.235173610395297,0.4567406082300174,0.11948422568865676,,603889939.33,0.5272828305343368,0.5272828305343368,0.5272828305343368,0.5272828305343368
688296,688296,和达科技,full543,16,62807,1954,2277,2.5211890220038295,33.66572229725629,29.018171873824247,2021-07-21,16,62818,11.04799693559124,32.142784032753326,27.58322353974528,32.142784032753326,2021-07-27,2026-02-13,1106,2021,和达科技,2021.0,I65,软件和信息技术服务业,4.0,42.0,31.0,1.6094379124341005,1.3862943611198906,3.7612001156935624,507284444.23,507284444.23,507284444.23,470583902.85,470583902.85,470583902.85,-0.0723470664189343,252,252,2021-07-27,2022-08-09,0.9700923439434463,0.1019435974035758,-0.0418107805666516,0.8681487465398705,1.011903124510098,252,252,2021-07-28,2022-08-10,-0.2149748363651802,0.1102613324431767,-0.0256718459475197,-0.3252361688083569,-0.1893029904176605,-0.0723470664189343,0.8681487465398705,-0.3252361688083569,1.011903124510098,-0.1893029904176605,18.0,4.0,9.0,5.0,4.0,1.6094379124341005,1.3862943611198906,1.6094379124341005,-0.1893029904176605,-0.0723470664189343,2021-01-01,543729270.15,188695779.04,,2021-01-01,363362110.12,363362110.12,78192931.31,38928105.41,20.113962015778366,0.34703995057677145,0.1438085746026303,0.07159464745986693,,I65,I65,I65,2000-10-11,浙江省,嘉兴市,3.034531690160939,I65,2021,5915.343,3301.89,33452.9693,2021-07-27,17.895645134873103,2021,提供以数据采集、传输、存储、处理以及智能分析为核心的水务信息化整体解决方案。产品与提供的劳务主要有:系统集成服务、水务管理系统、智能感传终端和技术服务等。,水务领域信息化建设的整体解决方案提供商,77.0,229.0,153.0,5.43372200355424,4.343805421853684,5.43372200355424,5.030437921392435,4.356708826689592,2021,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906,2020,1.0,208.0,31.76,0.3176,东兴证券股份有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,655.0,208.0,208.0,5.0,0.31755725190839695,0.31755725190839695,2020,0,543729270.15,188695779.04,,363362110.12,363362110.12,189056332.95,78192931.31,20.113962015778366,0.34703995057677145,0.1438085746026303,,2020.0,0.0,543729270.15,188695779.04,,363362110.12,363362110.12,189056332.95,78192931.31,20.113962015778366,0.34703995057677145,0.1438085746026303,,470583902.85,0.29508248037911855,0.29508248037911855,0.29508248037911855,0.29508248037911855
688543,688543,国科军工,full543,9,35122,1093,1313,2.3033245271195018,32.36587234568866,26.911408579030827,2023-06-16,9,35125,10.466668406636046,32.13357731015554,26.74942878903275,32.13357731015554,2023-06-21,2026-02-13,645,2023,国科军工,2023.0,,,2.0,22.0,16.0,1.0986122886681098,0.6931471805599453,3.1354942159291497,1040254236.84,1040254236.84,1040254236.84,1204437738.76,1204437738.76,1204437738.76,0.1578301689198049,252,252,2023-06-21,2024-07-05,0.0994819629644732,-0.2404373238632544,-0.3704213984730984,0.3399192868277276,0.4699033614375716,252,252,2023-06-26,2024-07-08,-0.0552412545338728,-0.233403378467654,-0.37289486114426,0.1781621239337811,0.3176536066103872,0.1578301689198049,0.3399192868277276,0.1781621239337811,0.4699033614375716,0.3176536066103872,26.0,2.0,24.0,0.0,2.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.3176536066103872,0.1578301689198049,2023-01-01,1773679586.75,1090388357.4,,2023-01-01,837223820.23,837223820.23,113010528.98,64673890.3,21.296322088258034,0.6147606171630876,0.06371530113117822,0.03646311925960942,,C37,,C37,2007-12-29,江西省,南昌市,2.739359606044482,C37,2023,15846.55,13951.04,160137.89,2023-06-21,18.881047461973868,2023,导弹(火箭)发动机动力与控制产品、弹药装备的研制、生产与销售等。,导弹(火箭弹)固体发动机动力与控制产品及弹药装备的研发、生产与销售。,32.0,92.0,62.0,4.5217885770490405,3.4657359027997265,4.5217885770490405,4.127134385045092,3.4965075614664802,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,2022,1.0,140.0,16.85,0.1685,国泰君安证券股份有限公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,831.0,140.0,140.0,4.0,0.1684717208182912,0.1684717208182912,2022,0,1773484354.07,1090122124.91,,837223820.23,837223820.23,526301441.93,113076612.68,21.29621201007532,0.6146781743003596,0.06375957725282354,,2022.0,0.0,1773484354.07,1090122124.91,,837223820.23,837223820.23,526301441.93,113076612.68,21.29621201007532,0.6146781743003596,0.06375957725282354,,1204437738.76,0.43860901906627536,0.43860901906627536,0.43860901906627536,0.43860901906627536
688069,688069,德林海,full543,20,75234,2344,3067,2.3769719410534433,33.072533986416666,25.342666882433495,2020-07-17,20,75243,11.228478155028377,32.096416382252556,24.530159765242907,32.096416382252556,2020-07-22,2026-02-13,1353,2020,德林海,2020.0,N77,生态保护和环境治理业,1.0,12.0,12.0,0.6931471805599453,0.0,2.5649493574615367,491387352.51,491387352.51,491387352.51,491462653.23,491462653.23,491462653.23,0.0001532410625047,252,252,2020-07-22,2021-08-02,-0.058591495745829,0.4444152136418819,-0.0980285900810528,-0.503006709387711,0.0394370943352238,252,252,2020-07-23,2021-08-03,-0.3788460421169305,0.4204874874300977,-0.1073951931597311,-0.7993335295470282,-0.2714508489571994,0.0001532410625047,-0.503006709387711,-0.7993335295470282,0.0394370943352238,-0.2714508489571994,7.0,1.0,6.0,0.0,1.0,0.6931471805599453,0.0,0.6931471805599453,-0.2714508489571994,0.0001532410625047,2020-01-01,446830051.95,132802361.86,,2020-01-01,296879606.84,296879606.84,100424171.73,13370420.58,19.91768888330478,0.2972100047444,0.22474802509755412,0.02992283200659955,,N77,N77,N77,2009-12-10,江苏省,无锡市,2.36223488704012,N77,2020,6952.11,5196.32,99926.4,2020-07-22,18.057140861581043,2020,"蓝藻治理技术系统集成;蓝藻治理成套设备、环境保护专用设备的研发、设计、制造、销售、安装、调试、运行维护;水污染治理。(依法须经批准的项目,经相关部门批准后方可开展经营活动)主要产品或提供劳务为向客户提供水体蓝藻治理的成套解决方案,解决方案可进一步细分为蓝藻治理技术装备集成、蓝藻治理运行维护和治理服务业务三部分。","以湖库蓝藻水华灾害应急处置以及蓝藻水华的预防和控制为重点的蓝藻治理业务,具体包括根据湖库蓝藻治理的政府二元公共需求,开发、销售一体化、成套化蓝藻治理先进整装技术装备以及提供藻水分离站等蓝藻治理技术装备的专业化运行维护服务。",156.0,456.0,306.0,6.1224928095143865,5.049856007249537,6.1224928095143865,5.723585101952381,5.056245805348308,2020,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,2019,1.0,37.0,12.42,0.1242,申港证券股份有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,298.0,37.0,37.0,5.0,0.12416107382550336,0.12416107382550336,2019,0,446830051.95,132802361.86,,296879606.84,296879606.84,143913858.29,100424171.73,19.91768888330478,0.2972100047444,0.22474802509755412,,2019.0,0.0,446830051.95,132802361.86,,296879606.84,296879606.84,143913858.29,100424171.73,19.91768888330478,0.2972100047444,0.22474802509755412,,491462653.23,0.6554274591682158,0.6554274591682158,0.6554274591682158,0.6554274591682158
688253,688253,英诺特,full543,15,57601,1797,2158,2.3430179110856453,34.87501913172908,28.9833244918053,2022-07-25,15,57607,10.961399367077858,32.05397885364496,26.691844300278035,32.05397885364496,2022-07-28,2026-02-13,863,2022,英诺特,2022.0,C27,医药制造业,,10.0,1.0,,,2.3978952727983707,446617687.15,446617687.15,446617687.15,478018082.96,478018082.96,478018082.96,0.070307103174474,252,252,2022-07-28,2023-08-09,-0.1834670967735774,0.1192851132137884,-0.021125158440976,-0.3027522099873658,-0.1623419383326013,252,252,2022-07-29,2023-08-10,-0.3533567055072826,0.1045419316760776,-0.0362785459719544,-0.4578986371833602,-0.3170781595353281,0.070307103174474,-0.3027522099873658,-0.4578986371833602,-0.1623419383326013,-0.3170781595353281,,,,,0.0,0.0,,,-0.3170781595353281,0.070307103174474,2022-01-01,797873232.31,59703304.99,,2022-01-01,326906707.72,326906707.72,120160081.44,31112306.33,20.497460286040628,0.07482805860919434,0.1506004670593008,0.03899404701160829,,C27,C27,C27,2006-02-06,北京市,北京市,2.801595814998867,C27,2022,8607.83,6649.21,88656.12,2022-07-28,18.270767905112102,2022,"一般项目:技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;货物进出口;技术进出口;进出口代理;非居住房地产租赁;节能管理服务;化工产品销售(不含许可类化工产品);仪器仪表销售;第二类医疗器械销售;第一类医疗器械销售。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)许可项目:第三类医疗器械经营。(依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以相关部门批准文件或许可证件为准)(不得从事国家和本市产业政策禁止和限制类项目的经营活动。)",POCT快速诊断产品研发、生产和销售。,238.0,670.0,454.0,6.507277712385012,5.472270673671475,6.507277712385012,6.118097198041348,5.476463551931511,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906,2021,1.0,75.0,19.43,0.1943,华泰联合证券有限责任公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,386.0,75.0,75.0,4.0,0.19430051813471502,0.19430051813471502,2021,0,797873232.31,59703304.99,,326906707.72,326906707.72,76275848.51,120160081.44,20.497460286040628,0.07482805860919434,0.1506004670593008,,2021.0,0.0,797873232.31,59703304.99,,326906707.72,326906707.72,76275848.51,120160081.44,20.497460286040628,0.07482805860919434,0.1506004670593008,,478018082.96,0.4622461750446212,0.4622461750446212,0.4622461750446212,0.4622461750446212
