sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,section_status,tech_text_compact_chars,chunk_count,chunks,completed_chunks,original_compact_chars,summary_compact_chars,original_length_units,summary_length_units,sentence_count_sum,summary_sentence_count_sum,high_score_count_sum,high_score_share_mean,summary_high_score_gap_mean,relevant_score_mean,n0_sum,n1_sum,n2_sum,n3_sum,n4_sum,n5_sum,llm_complete,length_mode,redundancy_partial,redundancy
688665,四方光电,1209239107,四方光电首次公开发行股票并在科创板上市招股说明书,2021-02-04,final_prospectus,ok,114444,20,20,20,114444,5339,75014,2674,1190,100,282,0.25556661298152583,-9.1,2.180334590218745,187,287,185,187,248,34,True,token_proxy,28.053103964098728,28.053103964098728
688619,罗普特,1209265944,罗普特首次公开发行股票并在科创板上市招股说明书,2021-02-10,final_prospectus,ok,133634,23,23,23,133634,6966,85284,3489,1564,118,716,0.3821042611843207,-26.0,2.340682299583921,256,275,174,143,654,62,True,token_proxy,24.443680137575235,24.443680137575235
688183,生益电子,1209280522,生益电子首次公开发行股票并在科创板上市招股说明书,2021-02-19,final_prospectus,ok,135637,24,24,24,135637,5772,90286,2893,1383,123,429,0.3234199669508081,-12.75,2.226117279606606,256,311,199,188,340,89,True,token_proxy,31.20843415139993,31.20843415139993
688677,海泰新光,1209287021,海泰新光首次公开发行股票并在科创板上市招股说明书,2021-02-22,final_prospectus,ok,84511,14,14,14,84511,3340,53443,1674,781,77,124,0.15558795707021675,-3.357142857142857,1.7826774912870036,181,211,129,136,85,39,True,token_proxy,31.925328554360814,31.925328554360814
688079,美迪凯,1209301240,美迪凯首次公开发行股票并在科创板上市招股说明书,2021-02-25,final_prospectus,ok,72065,12,12,12,72065,3412,46106,1709,682,68,204,0.2559879387836377,-11.333333333333334,2.1101370952857263,121,158,107,92,130,74,True,token_proxy,26.978349912229373,26.978349912229373
688696,极米科技,1209301242,极米科技首次公开发行股票并在科创板上市招股说明书,2021-02-25,final_prospectus,ok,116743,21,21,21,116743,5267,81182,2638,1682,90,934,0.37016434872436155,-40.19047619047619,2.4184246863439496,190,227,149,129,877,57,True,token_proxy,30.77407126611069,30.77407126611069
688328,深科达,1209325112,深科达首次公开发行股票并在科创板上市招股说明书,2021-03-03,final_prospectus,ok,87667,16,16,16,87667,3793,59532,1901,1047,81,444,0.3495945299802629,-22.6875,2.3122784145417254,142,224,135,102,407,37,True,token_proxy,31.316149395055234,31.316149395055234
688676,金盘科技,1209331503,金盘科技首次公开发行股票并在科创板上市招股说明书,2021-03-04,final_prospectus,ok,115781,20,20,20,115781,5183,74715,2595,954,110,221,0.3104412777655865,-5.55,2.357927905481189,169,225,160,179,181,40,True,token_proxy,28.791907514450866,28.791907514450866
688083,中望软件,1209347204,中望软件首次公开发行股票并在科创板上市招股说明书,2021-03-08,final_prospectus,ok,128097,21,21,21,128097,4759,80901,2384,1239,105,198,0.17107994803762208,-4.428571428571429,1.9867291787853563,205,262,191,383,162,36,True,token_proxy,33.93498322147651,33.93498322147651
688316,青云科技,1209353886,青云科技首次公开发行股票并在科创板上市招股说明书,2021-03-09,final_prospectus,ok,119834,20,20,20,119834,4211,75099,2113,1076,86,133,0.19119764731416566,-2.35,1.9192508768316685,340,207,132,209,113,20,True,token_proxy,35.54141031708471,35.54141031708471
