sample,model,dep_var,target_var,N,coef,se_HC1,t_HC1,p_HC1,adj_r2,formula,error
common_3y_current_controls,fe_text,FInvention,Redundancy,528,-0.028143482979270138,0.02611151503908997,-1.0778188449478414,0.2811146079131027,0.11009816952025231,FInvention ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_current,FInvention,Redundancy,528,-0.04431267908705641,0.02355252546257803,-1.8814406615317592,0.059912000014483664,0.3332616004796771,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_paper_full,FInvention,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
common_3y_current_controls,simple,BHAR,Redundancy,528,-0.006318749129630688,0.008961290301823232,-0.7051159952205877,0.48073805318591056,-0.0010986062301521216,BHAR ~ Redundancy,
common_3y_current_controls,fe_text,BHAR,Redundancy,528,0.0031820534298713527,0.010423375189132496,0.30528052306790127,0.7601525086964342,-0.006264977222611545,BHAR ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_current,BHAR,Redundancy,528,0.0027611224369397704,0.010527538701422432,0.262276161147401,0.7931085395386669,-0.016398679681977057,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_paper_full,BHAR,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
common_3y_current_controls,simple,FSales_Growth,Redundancy,528,0.058947073501575534,0.03345484835301797,1.7619889613475979,0.07807116255253933,0.004802212837148101,FSales_Growth ~ Redundancy,
common_3y_current_controls,fe_text,FSales_Growth,Redundancy,528,0.01889409739213149,0.03455091223252154,0.5468480040404592,0.5844831603121123,0.12762149631173547,FSales_Growth ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_current,FSales_Growth,Redundancy,528,0.00670201309912985,0.03386114858221614,0.19792633681214655,0.8431026979872801,0.20719685476554017,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_paper_full,FSales_Growth,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
w2_2019_2022_by_y_available,simple,FInvention,Redundancy,464,-0.042216777639458004,0.02717736284443233,-1.55338021135876,0.12033232762501923,0.0032402343242170506,FInvention ~ Redundancy,
w2_2019_2022_by_y_available,fe_text,FInvention,Redundancy,464,-0.029151404312091286,0.030168431456368647,-0.9662883651823846,0.3338999063487389,0.10045797328042838,FInvention ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_current,FInvention,Redundancy,464,-0.038653994658676735,0.027106037471413057,-1.4260289686178786,0.15385998034541448,0.3246346444084657,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_paper_full,FInvention,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
w2_2019_2022_by_y_available,simple,BHAR,Redundancy,474,-0.008481208733767459,0.010453005003014595,-0.8113656055193239,0.41715574480883166,-0.0008918805652773365,BHAR ~ Redundancy,
w2_2019_2022_by_y_available,fe_text,BHAR,Redundancy,474,0.0031647168665673315,0.011950479499371659,0.26481923731459717,0.7911487165849636,0.0020613073157109696,BHAR ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_current,BHAR,Redundancy,474,0.0025141677125245,0.011919493126471633,0.2109290794371837,0.8329426124658554,-0.006067761283400808,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_paper_full,BHAR,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
w2_2019_2022_by_y_available,simple,FSales_Growth,Redundancy,471,0.06146358738095009,0.04117927988856622,1.492585289186079,0.13554577644918256,0.00430627926862881,FSales_Growth ~ Redundancy,
w2_2019_2022_by_y_available,fe_text,FSales_Growth,Redundancy,471,0.027617278135786683,0.04412823254150284,0.6258414748384151,0.5314189249687421,0.09696054449328229,FSales_Growth ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_current,FSales_Growth,Redundancy,471,0.020031603749025878,0.04302706250110505,0.4655582460111334,0.6415317358949633,0.16922134293204527,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_paper_full,FSales_Growth,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
w2_2019_2022_common_3y_current_controls,simple,FInvention,Redundancy,461,-0.04481032619738537,0.027262066145810327,-1.6436878246028277,0.10024070219746797,0.003913782056505388,FInvention ~ Redundancy,
w2_2019_2022_common_3y_current_controls,fe_text,FInvention,Redundancy,461,-0.02989304517187026,0.030176901184805795,-0.990593599680856,0.3218840642057813,0.10209254822079761,FInvention ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_current,FInvention,Redundancy,461,-0.038530353960244346,0.0270664828673885,-1.423544911580229,0.15457825240090314,0.32340708822230946,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_paper_full,FInvention,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
w2_2019_2022_common_3y_current_controls,simple,BHAR,Redundancy,461,-0.011315884503627844,0.010433172792499194,-1.0846062582001197,0.2780960820554156,2.7307330994985612e-05,BHAR ~ Redundancy,
w2_2019_2022_common_3y_current_controls,fe_text,BHAR,Redundancy,461,0.0011038527001406245,0.011946476097210853,0.09239985843175472,0.9263803519035849,0.005735939228878606,BHAR ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_current,BHAR,Redundancy,461,0.0010112925902181435,0.011927836870619622,0.08478424052806562,0.9324329226597327,-0.0044784143912675045,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_paper_full,BHAR,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
w2_2019_2022_common_3y_current_controls,simple,FSales_Growth,Redundancy,461,0.04347511443648466,0.03667456916938021,1.18542945210062,0.23584769264297545,0.0016139096398504194,FSales_Growth ~ Redundancy,
w2_2019_2022_common_3y_current_controls,fe_text,FSales_Growth,Redundancy,461,0.008658687174527932,0.04014277182035424,0.21569729198763446,0.8292237122159243,0.09583429752647465,FSales_Growth ~ Redundancy + lnN_tech + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_current,FSales_Growth,Redundancy,461,0.0022466757922221803,0.039535957983800524,0.05682613769325468,0.9546836927075676,0.17139853815208483,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_paper_full,FSales_Growth,Redundancy,0,,,,,,missing NumIndSeg + NumProdSeg + ScopeLen,missing_paper_controls
full_by_y_available,controls_fe_current_summarytoken_sensitivity,FInvention,Redundancy_glm4_dewrap_summarytoken,531,-0.02336293911809861,0.02552816242826538,-0.9151829546583664,0.36009559146924874,0.3292603954790527,FInvention ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_current_summarytoken_sensitivity,BHAR,Redundancy_glm4_dewrap_summarytoken,541,0.007261431305260654,0.012437996611956567,0.5838103620546323,0.5593479059585544,-0.01706126955727094,BHAR ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_current_summarytoken_sensitivity,FSales_Growth,Redundancy_glm4_dewrap_summarytoken,538,-0.004239622021797547,0.034502524871950296,-0.12287860200179886,0.9022032303279175,0.20289847796324167,FSales_Growth ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_current_summarytoken_sensitivity,FInvention,Redundancy_glm4_dewrap_summarytoken,528,-0.02323948710518575,0.025531795976634866,-0.9102174843654987,0.3627078250804846,0.3289322364582383,FInvention ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_current_summarytoken_sensitivity,BHAR,Redundancy_glm4_dewrap_summarytoken,528,0.007502115276263714,0.0125263660636477,0.5989059586910304,0.5492355976756444,-0.015755889214161156,BHAR ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
common_3y_current_controls,controls_fe_current_summarytoken_sensitivity,FSales_Growth,Redundancy_glm4_dewrap_summarytoken,528,-0.00797301481817294,0.034483645921084854,-0.23121148025991878,0.8171505116655786,0.20720718960800588,FSales_Growth ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_current_summarytoken_sensitivity,FInvention,Redundancy_glm4_dewrap_summarytoken,464,-0.015819773394931874,0.029750839332414406,-0.5317420869432672,0.5949046382146281,0.32132352237347384,FInvention ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_current_summarytoken_sensitivity,BHAR,Redundancy_glm4_dewrap_summarytoken,474,0.0034748159528859325,0.013971045658840784,0.2487155247887328,0.8035808390887218,-0.006018942482746148,BHAR ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_by_y_available,controls_fe_current_summarytoken_sensitivity,FSales_Growth,Redundancy_glm4_dewrap_summarytoken,471,-0.015268477392529685,0.03982954858244858,-0.3833454793223025,0.7014636223886921,0.16891216547881127,FSales_Growth ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_current_summarytoken_sensitivity,FInvention,Redundancy_glm4_dewrap_summarytoken,461,-0.015534850712408111,0.029757873145183262,-0.5220417009178174,0.601641296255307,0.32008639371657077,FInvention ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_current_summarytoken_sensitivity,BHAR,Redundancy_glm4_dewrap_summarytoken,461,0.004154921136419766,0.014163629589176146,0.2933514400570712,0.7692535386596385,-0.0042904143676862905,BHAR ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
w2_2019_2022_common_3y_current_controls,controls_fe_current_summarytoken_sensitivity,FSales_Growth,Redundancy_glm4_dewrap_summarytoken,461,-0.01832150078971533,0.04001243298379393,-0.4578951946545218,0.6470277394070525,0.1718495708645832,FSales_Growth ~ Redundancy_glm4_dewrap_summarytoken + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + C(listing_year_fe) + C(industry_fe),
