code,sec_name,listing_year,first_trade_date,BHAR_current,td252_incl_stock_days,td252_incl_start,td252_incl_end,td252_incl_stock_bhr,BHAR_td252_incl_star_exipo_vw,BHAR_td252_incl_star_exipo_ew,BHAR_td252_incl_star_all_vw,BHAR_td252_incl_cnd_m33_os,BHAR_td252_incl_cnd_m53_tl,BHAR_td252_incl_cnd_m117_tl,td252_excl_stock_days,td252_excl_start,td252_excl_end,td252_excl_stock_bhr,BHAR_td252_excl_star_exipo_vw,BHAR_td252_excl_star_exipo_ew,BHAR_td252_excl_star_all_vw,BHAR_td252_excl_cnd_m33_os,BHAR_td252_excl_cnd_m53_tl,BHAR_td252_excl_cnd_m117_tl,cal365_incl_stock_days,cal365_incl_start,cal365_incl_end,cal365_incl_stock_bhr,BHAR_cal365_incl_star_exipo_vw,BHAR_cal365_incl_star_exipo_ew,BHAR_cal365_incl_star_all_vw,BHAR_cal365_incl_cnd_m33_os,BHAR_cal365_incl_cnd_m53_tl,BHAR_cal365_incl_cnd_m117_tl,cal365_excl_stock_days,cal365_excl_start,cal365_excl_end,cal365_excl_stock_bhr,BHAR_cal365_excl_star_exipo_vw,BHAR_cal365_excl_star_exipo_ew,BHAR_cal365_excl_star_all_vw,BHAR_cal365_excl_cnd_m33_os,BHAR_cal365_excl_cnd_m53_tl,BHAR_cal365_excl_cnd_m117_tl
688289,圣湘生物,2020.0,2020-08-28,-0.4097521372679014,252.0,2020-08-28,2021-09-08,0.34003787810108044,-0.18634714662310836,0.34683412545196846,-1.4496828549484087,0.20893346312603822,0.232004261856519,0.23066115902492612,252.0,2020-08-31,2021-09-09,-0.42987389503785667,-0.9432233757318136,-0.4097521372679014,-2.1586389126806784,-0.5489834804177183,-0.5226586972175171,-0.5240596230488983,244.0,2020-08-28,2021-08-27,0.5114986380519055,-0.0554733408164545,0.5038864720694174,-1.3257105756132486,0.4295204619137418,0.43756728452027005,0.43704802695038913,243.0,2020-08-31,2021-08-27,-0.34257743020314413,-0.9110232857935159,-0.3489934141777793,-2.143814458716009,-0.407536495518503,-0.39908590251783793,-0.3996029751954622
688298,东方生物,2020.0,2020-02-05,0.1354373331197843,252.0,2020-02-05,2021-02-09,5.502407375912187,4.969277834640194,5.646725044807417,-6.480807999413654,5.167333362669483,5.123359214775034,5.123366656460222,252.0,2020-02-06,2021-02-10,-0.04391999544674552,-0.5287178152037697,0.1354373331197849,-10.23706641403845,-0.3830193574730958,-0.4190791502065576,-0.4190906869570903,249.0,2020-02-05,2021-02-04,5.874811552428065,5.380007898498326,6.012777629317848,-5.734082800358189,5.577287359256724,5.532625193522695,5.532564804885548,248.0,2020-02-06,2021-02-04,0.0007517929855873628,-0.4272874423933086,0.18316595500476174,-9.708817113594412,-0.2814944363630649,-0.3171638317742065,-0.31722312840460787
688301,奕瑞科技,2020.0,2020-09-18,1.7199458377759804,252.0,2020-09-18,2021-10-08,2.4051729516126596,1.9358092778699367,2.4829605625467277,0.7747070022755822,2.2741951526630473,2.297493357283979,2.2959632162914194,252.0,2020-09-21,2021-10-11,1.6339329951493027,1.1918520738868854,1.7199458377759838,0.05530440668556835,1.5251160424972559,1.5476874167304868,1.5462294165355848,244.0,2020-09-18,2021-09-17,1.8329438379497343,1.3597299736046327,1.876344100403684,0.19558524830924107,1.6952768659468036,1.7137607513465554,1.7123647535092683,243.0,2020-09-21,2021-09-17,1.1163024541898725,0.6591538990147028,1.164053585506394,-0.48926902700273533,1.0015394038198444,1.016479550166222,1.0151066188431792
688308,欧科亿,2020.0,2020-12-10,0.5919719222477435,252.0,2020-12-10,2021-12-22,2.0943113230769144,1.524028162163818,1.9857395064396297,0.4518880670475891,1.9938006820540837,1.9915437829241163,1.9903467390808816,252.0,2020-12-11,2021-12-23,0.6954631331038144,0.1420082207837996,0.5919719222477402,-0.9165490837856325,0.5884705636057006,0.5897305776235549,0.588592078741704,244.0,2020-12-10,2021-12-10,1.9895763179907475,1.378833240902087,1.8792818950903314,0.28207173748139525,1.8758663866662535,1.8740200486639549,1.8726763975108285,243.0,2020-12-11,2021-12-10,0.6919071899781595,0.09535912292211002,0.577233831603793,-0.9895882738173225,0.5783999169773515,0.5773027928065513,0.5759580581585506
688309,恒誉环保,2020.0,2020-07-14,-0.4477584903420312,252.0,2020-07-14,2021-07-23,0.013313360285283737,-0.1599337185918377,0.2615646131780669,-3.224852261657217,-0.054154761677586594,-0.03317114102460206,-0.03380960795533716,252.0,2020-07-15,2021-07-26,-0.7022079741798699,-0.8693643625198499,-0.44775849034203186,-3.886070900542059,-0.75416166080634,-0.7329194913179042,-0.7335768292252569,245.0,2020-07-14,2021-07-14,0.1609525912476817,0.013875017664493061,0.4167502756878181,-2.8763606063054183,0.10209965936309007,0.11802832807793462,0.11733891211823155,244.0,2020-07-15,2021-07-14,-0.6582758055725744,-0.799011923596999,-0.4034558458122268,-3.63843136216843,-0.7267492725538656,-0.7093839971217231,-0.7100788229956807
688311,盟升电子,2020.0,2020-07-31,-0.3414599788300999,252.0,2020-07-31,2021-08-11,1.0239886601392274,0.5359119053207195,1.0831837333188359,-1.0201690594659425,0.9163741192402857,0.9230270286898179,0.9225595610161073,252.0,2020-08-03,2021-08-12,-0.405393359820135,-0.8598610916600177,-0.3414599788300997,-2.30548504630411,-0.5025321661267431,-0.49225985115538473,-0.49281734322443727,244.0,2020-07-31,2021-07-30,0.9535379572013742,0.5076347036921351,1.0477516096989579,-0.8490128500022454,0.8897973435696394,0.8966524576167039,0.8961603700677987,243.0,2020-08-03,2021-07-30,-0.40605355806032917,-0.8070049732269292,-0.2970791689730351,-2.0527440339009475,-0.4623032488847373,-0.4520378097736434,-0.4525186076567137
688312,燕麦科技,2020.0,2020-06-08,-0.4723387077117901,252.0,2020-06-08,2021-06-21,0.4351715845002684,-0.09174391259970394,0.5210829150030727,-6.278718971668847,0.1831385216272261,0.17942503339637517,0.1789411067853497,252.0,2020-06-09,2021-06-22,-0.5454963744801957,-1.0940463362391637,-0.47233870771179065,-7.3342273479760625,-0.8057059889830533,-0.8084490034157641,-0.8089256685903399,244.0,2020-06-08,2021-06-08,0.29915098568532605,-0.09433595382023352,0.42561246050389934,-5.621967874471351,0.031082187405663042,0.04023239989002114,0.039869191566780815,243.0,2020-06-09,2021-06-08,-0.5820972530075446,-0.997154938585538,-0.4674221418425176,-6.503050302274061,-0.8473798989009502,-0.8395873300753005,-0.8399501262620728
688313,仕佳光子,2020.0,2020-08-12,-0.6552598579857597,252.0,2020-08-12,2021-08-23,0.1513621385797843,-0.326700652411573,0.2019881099883276,-1.7630585653100064,0.07925579843619368,0.08110781706337145,0.08054926570769005,252.0,2020-08-13,2021-08-24,-0.6867566600003208,-1.1995785957715057,-0.6552598579857589,-2.6455978012196244,-0.7779956925837983,-0.7764919878080314,-0.7770440840023485,245.0,2020-08-12,2021-08-12,0.3845973089848902,-0.10306609093593067,0.42434627050964413,-1.4766083343860783,0.2974843607850792,0.29945397096811277,0.2988353804962891,244.0,2020-08-13,2021-08-12,-0.6248098278595935,-1.132924033689775,-0.5976359920020816,-2.50189753642237,-0.719090313238637,-0.7198932379901257,-0.7204942746987701
688318,财富趋势,2020.0,2020-04-27,-0.1502220566341352,252.0,2020-04-27,2021-05-12,0.4768896982301589,-0.042307192306553665,0.556557862507168,-6.176990382972222,0.1998528281093337,0.20185006031106867,0.20161374656405506,252.0,2020-04-28,2021-05-13,-0.22331347098229692,-0.7484585984551485,-0.15022205663413302,-6.827056747527074,-0.48379911490325667,-0.4852298295887586,-0.48547517125604556,244.0,2020-04-27,2021-04-27,0.39325782660055886,-0.15609836123644416,0.4518250412936986,-6.3273598774457405,0.1270937222213666,0.11918024009077177,0.11886929042524685,243.0,2020-04-28,2021-04-27,-0.25658302420243717,-0.8124374501030449,-0.20749921909515068,-6.909759852782192,-0.518429091339885,-0.528738383963625,-0.52904886449307
688330,宏力达,2020.0,2020-10-15,-0.0008040136185499,252.0,2020-10-15,2021-10-27,0.06356789409973462,-0.367872835003225,0.18254141298800286,-1.4440032970400116,-0.035594771835461,0.00026564131642992095,-0.0011283313198726663,252.0,2020-10-16,2021-10-28,-0.12597143510451925,-0.562452399571392,-0.0008040136185510915,-1.6392246552335852,-0.21379964225711545,-0.1801601539983787,-0.1814832124852538,244.0,2020-10-15,2021-10-15,-0.06419374191784077,-0.47983524591785087,0.026716136435290694,-1.5400693212266399,-0.16687233110823796,-0.1307859270425148,-0.13219568653903024,243.0,2020-10-16,2021-10-15,-0.23902104665851387,-0.6735164837227252,-0.16219316517605964,-1.7458312091891355,-0.3442615834131082,-0.3108620371134456,-0.3122927553694743
688335,复洁环保,2020.0,2020-08-17,-0.410365293139357,252.0,2020-08-17,2021-08-26,-0.26833830016623483,-0.740523409519897,-0.21236662759110514,-2.126387465901533,-0.34221340601941386,-0.33717252127224706,-0.33768144567557645,252.0,2020-08-18,2021-08-27,-0.48641795410649735,-0.9347722437156057,-0.410365293139357,-2.2224721640585394,-0.5431063043485297,-0.5366925511642086,-0.5372035030943462,245.0,2020-08-17,2021-08-17,-0.13858094626345097,-0.5629787735817312,-0.0510037119955854,-1.8706865618479815,-0.19527578934762635,-0.19037157367960134,-0.19094250240274835,244.0,2020-08-18,2021-08-17,-0.3885935878722554,-0.797885729706396,-0.2906979937964089,-2.018921083886548,-0.42169043282404217,-0.4185773980591291,-0.4191728213331237
688336,三生国健,2020.0,2020-07-22,-0.5190384472483204,252.0,2020-07-22,2021-08-02,-0.27360019901692956,-0.7180154126588111,-0.17557160893587798,-2.3754571057366887,-0.34927940169712846,-0.34537695459264917,-0.34599805587571064,252.0,2020-07-23,2021-08-03,-0.6264336404080508,-1.046921127838147,-0.5190384472483202,-2.50617175294013,-0.6933203184266341,-0.6859246023445917,-0.6865066044507977,245.0,2020-07-22,2021-07-22,-0.3048281797014869,-0.6954077489658357,-0.19042670646275117,-2.253937839096211,-0.413898217321788,-0.40640977448767224,-0.4070573559451369,244.0,2020-07-23,2021-07-22,-0.6378938127969966,-1.033136937570839,-0.5237897674685162,-2.4312791226489434,-0.742494635488687,-0.7328857461283937,-0.7335294537533712
688338,赛科希德,2020.0,2020-08-06,-0.5812509292702581,252.0,2020-08-06,2021-08-17,-0.02373735181935388,-0.3431064889955099,0.1226853741814099,-1.6979435440975905,-0.07545776138313764,-0.055429297464539284,-0.055986552238712295,252.0,2020-08-07,2021-08-18,-0.714947909267692,-1.0501545653519913,-0.5812509292702582,-2.4043473695425517,-0.7760193235506845,-0.7585141089865828,-0.7590698153838689,245.0,2020-08-06,2021-08-06,0.0050703641336358185,-0.3643025731540004,0.1330596556320468,-1.6897146176496325,-0.049250232899013646,-0.03678211173349344,-0.037294982260355214,244.0,2020-08-07,2021-08-06,-0.7026366254626899,-1.083445188675263,-0.5852901229407866,-2.391040129975697,-0.7547267913436717,-0.7461660531200645,-0.7467069386781617
688339,亿华通,2020.0,2020-08-10,0.6941764253685265,252.0,2020-08-10,2021-08-19,2.806787487542754,2.395813681513011,2.9060590233769688,0.983431897250095,2.741772342315505,2.7524622744274962,2.751864761325895,252.0,2020-08-11,2021-08-20,0.5843330856220912,0.19129907440703198,0.6941764253685274,-1.157796121630441,0.538117005007591,0.5473954314355971,0.5467864661876205,245.0,2020-08-10,2021-08-10,2.506849367677185,2.0660660385306935,2.5814989597352964,0.7200900682380404,2.4225912215580783,2.4292494538908276,2.428727955829285,244.0,2020-08-11,2021-08-10,0.4365115592235971,-0.0016567083144176653,0.510713307550889,-1.2999544195316268,0.35948671197858784,0.3642013516909983,0.36370162933855776
688356,键凯科技,2020.0,2020-08-26,0.7971940489232778,252.0,2020-08-26,2021-09-06,5.133285408509479,4.609013885103246,5.159009516692629,3.3419435188039173,5.02560115993438,5.0490502849482315,5.047812254562941,252.0,2020-08-27,2021-09-07,0.8117394180775539,0.21936372612492394,0.7971940489232787,-1.0953153097317838,0.6732914256692508,0.6947634600196468,0.6935314244657869,245.0,2020-08-26,2021-08-26,5.351840291199462,4.794610004893942,5.357717097997109,3.51265513056755,5.2832089230259465,5.291158305722719,5.290572607455933,244.0,2020-08-27,2021-08-26,0.9114937746088343,0.29203384386690545,0.8790545272312613,-1.0207517911228379,0.829892930716202,0.8328019504356969,0.8322535026158053
688360,德马科技,2020.0,2020-06-02,-0.5118616008459228,252.0,2020-06-02,2021-06-15,0.07708919533729142,-0.36566009986779946,0.17667208238068066,-6.237302305594684,-0.1889765670101602,-0.18484023810164962,-0.18530935325826303,252.0,2020-06-03,2021-06-16,-0.6361262537220129,-1.0286885080141652,-0.511861600845922,-6.63405945827097,-0.8867391262239395,-0.8750877064428848,-0.8755306488628578,244.0,2020-06-02,2021-06-02,0.13757738181900758,-0.27172233920858013,0.22090655652138425,-5.788242481605859,-0.14128797030270457,-0.1338518786631353,-0.134086397997079,243.0,2020-06-03,2021-06-02,-0.612792077254211,-1.0064320546781667,-0.5226069363591767,-6.392618440326946,-0.8887762570978364,-0.8814113460559581,-0.8816453470776389
688365,光云科技,2020.0,2020-04-29,-0.5806429892055831,252.0,2020-04-29,2021-05-14,0.5390430316398505,-0.06036784671440998,0.5439051496110551,-6.434958585419552,0.25424633384977224,0.25056744711191903,0.2503232714795369,252.0,2020-04-30,2021-05-17,-0.5660962787062374,-1.2169516543651415,-0.5806429892055844,-7.75678747271633,-0.8553868788347299,-0.8646229265834522,-0.86486514786168,244.0,2020-04-29,2021-04-29,0.6262984246829606,0.020412485554785142,0.6320363183425424,-6.326088603246593,0.350425068626641,0.33841297977454166,0.3381268324723907,243.0,2020-04-30,2021-04-29,-0.5381534455828307,-1.158623945199775,-0.5428726080743906,-7.440609607050529,-0.8088512494838616,-0.8236889316227689,-0.8239745568020918
688377,迪威尔,2020.0,2020-07-08,-0.4116290771525815,252.0,2020-07-08,2021-07-19,-0.0636983356843348,-0.3358230777326281,0.12911168577947274,-4.690190470490959,-0.16130948770105769,-0.16252677460916476,-0.1631630448115351,252.0,2020-07-09,2021-07-20,-0.612363176415395,-0.8620889549567525,-0.4116290771525818,-4.856709403875135,-0.6919871117194474,-0.6918926487155608,-0.6925026309281308,245.0,2020-07-08,2021-07-08,0.015095269247729748,-0.30172319557599714,0.18902674441088696,-4.672892505993795,-0.074050892832072,-0.0778259644110757,-0.07840698255678502,244.0,2020-07-09,2021-07-08,-0.5833034615621289,-0.8680261054262877,-0.39670836569527124,-4.848453314401159,-0.6548990313991401,-0.6563813391093314,-0.6569518081416943
688378,奥来德,2020.0,2020-09-03,-0.2476071393786871,252.0,2020-09-03,2021-09-14,0.10902601038978887,-0.3919845120629699,0.14189017184106023,-1.6186229404411108,-0.0005818945145061871,0.025646289227045704,0.02433934927564696,252.0,2020-09-04,2021-09-15,-0.28490857840956074,-0.7793244111969594,-0.2476071393786884,-1.9977319437513743,-0.39868136731633685,-0.37405937604563555,-0.37534595354290523,245.0,2020-09-03,2021-09-03,0.08501425709259958,-0.42445051659421296,0.10775841644300899,-1.6081170906671785,0.0011541060996616004,0.02767103479023869,0.02672408081480082,244.0,2020-09-04,2021-09-03,-0.28265701863440884,-0.7903675602941549,-0.25928372566054003,-1.9698437245911824,-0.3727536122393609,-0.34717830799090055,-0.3481273998109564
688379,华光新材,2020.0,2020-08-19,-0.4378795113565467,252.0,2020-08-19,2021-08-30,0.4714382162534505,0.024548422198674924,0.5574701861288139,-1.187203953882549,0.4166920524030897,0.42466075571545003,0.42411598598844225,252.0,2020-08-20,2021-08-31,-0.5040270996159578,-0.9738921835730346,-0.4378795113565467,-2.202114891558845,-0.5771929474371945,-0.5678490256803091,-0.5684410597707344,245.0,2020-08-19,2021-08-19,0.4082473684578869,-0.030558851424631328,0.5023116500505397,-1.2153990187300303,0.3736175652394078,0.3745140279494352,0.37391301930529774,244.0,2020-08-20,2021-08-19,-0.5293688840957343,-1.0194659473847025,-0.46776656334448485,-2.2384574743462617,-0.5772363976124703,-0.5801255330742875,-0.5807407137478359
688386,泛亚微透,2020.0,2020-10-16,0.4607929385836032,252.0,2020-10-16,2021-10-28,2.8210971832555907,2.384616218788718,2.946264604741559,1.3078439631265248,2.7332689761029947,2.766908464361731,2.765585405874856,252.0,2020-10-19,2021-10-29,0.35436441520725626,-0.13154639137425317,0.4607929385836027,-1.2412022406709153,0.26026685878592204,0.286276550404317,0.2848936523690373,243.0,2020-10-16,2021-10-15,2.5422635371039553,2.1077681000397437,2.6190914185864096,1.0354533745733336,2.437023000349361,2.4704225466490235,2.468991828392995,242.0,2020-10-19,2021-10-15,0.24903729982032918,-0.19250801435081688,0.3223020201407446,-1.2660533750537122,0.14567688920542277,0.17559365800817184,0.17415218855736314
688390,固德威,2020.0,2020-09-04,1.4831842568810414,252.0,2020-09-04,2021-09-15,8.434016407652262,7.939600574864864,8.471317846683135,6.721193042310448,8.320243618745486,8.344865610016187,8.343579032518917,252.0,2020-09-07,2021-09-16,1.425124513195057,0.9773157223968667,1.4831842568810452,-0.1781939326572224,1.316264741953157,1.3468178667215198,1.3455889869663558,244.0,2020-09-04,2021-09-03,8.24385343634652,7.736142894686774,8.267226729320388,6.556666730389746,8.153756842741567,8.179332146990028,8.178383055169972,243.0,2020-09-07,2021-09-03,1.5971804345110505,1.0949170874131238,1.6188813338554768,-0.05403515783762858,1.4973226026483168,1.5254992431148406,1.5245556459951017
688393,安必平,2020.0,2020-08-20,-0.4238369121335456,252.0,2020-08-20,2021-08-31,0.03937598257614239,-0.43048910138093444,0.10552357083555353,-1.6587118093667446,-0.03378986524509431,-0.024445943488208943,-0.02503797757863424,252.0,2020-08-21,2021-09-01,-0.4801413228632385,-0.9546962525271985,-0.42383691213354524,-2.177909551725446,-0.5745515847116365,-0.5589935104675088,-0.5596531238915678,245.0,2020-08-20,2021-08-20,0.06475102753553186,-0.4090752655610608,0.1378158845479578,-1.6147562965218651,0.028466641513209767,0.026225185951089136,0.025577213851053937,244.0,2020-08-21,2021-08-20,-0.4619909939296717,-0.9609430091058192,-0.41025558524760064,-2.174100141809517,-0.511960684904155,-0.5143372995457708,-0.5149864256509226
688396,华润微,2020.0,2020-02-27,0.6750379116530801,252.0,2020-02-27,2021-03-10,3.560702349492386,3.307833812637347,3.796481365729049,-2.7173818267230434,3.392841950520231,3.420196866433325,3.419997099767547,252.0,2020-02-28,2021-03-11,0.47345424021736915,0.16088781350205994,0.6750379116530785,-5.466801911623195,0.2797328375167787,0.30744409758891944,0.30725923620048534,244.0,2020-02-27,2021-02-26,3.7546045621137845,3.4242087871313487,3.9477754355647323,-2.8191452528916203,3.536157906711483,3.5548865615854544,3.5548036314706772,243.0,2020-02-28,2021-02-26,0.44867752989346665,0.08422764885692313,0.6196024867601065,-5.559330099831664,0.23204851823458372,0.25016044348571675,0.2500775963837365
688398,赛特新材,2020.0,2020-02-11,-0.3015516757084329,252.0,2020-02-11,2021-02-22,0.8270234549085025,0.5003861470835989,1.039602221528712,-8.17383015173299,0.5213119871485756,0.5114606691519996,0.511423028375265,252.0,2020-02-12,2021-02-23,-0.48451185366332894,-0.8595810786708536,-0.30155167570843366,-9.418468937059343,-0.7827996686190944,-0.7913097270951653,-0.7913536827561801,249.0,2020-02-11,2021-02-10,0.680744325790791,0.3234587727063585,0.9222638140658919,-8.551151037578869,0.372704304368801,0.3534809671298842,0.35346983219600636,248.0,2020-02-12,2021-02-10,-0.5230640219251417,-0.9253257063378812,-0.31164968848724484,-9.63777732174035,-0.8252688634522487,-0.8478381300369064,-0.8478492440874834
688408,中信博,2020.0,2020-08-28,1.3414950640257004,252.0,2020-08-28,2021-09-08,3.587250513081738,3.0608654883575492,3.594046760432626,1.797529780032249,3.4561460981066956,3.4792168968371766,3.4778737940055837,252.0,2020-08-31,2021-09-09,1.3213733062557451,0.8080238255617882,1.3414950640257004,-0.4073917113870764,1.2022637208758835,1.2285885040760847,1.2271875782447035,244.0,2020-08-28,2021-08-27,3.903784253956795,3.336812275088435,3.896172087974307,2.066575040291641,3.821806077818631,3.8298529004251596,3.8293336428552784,243.0,2020-08-31,2021-08-27,1.6592627671957025,1.0908169116053308,1.6528467832210674,-0.1419742613171624,1.5943037018803436,1.6027542948810087,1.6022372222033845
688418,震有科技,2020.0,2020-07-22,-0.4923583522335234,252.0,2020-07-22,2021-08-02,0.03361873470047905,-0.4107964789414025,0.13164732478153063,-2.0682381720192797,-0.04206046797971985,-0.03815802087524056,-0.03877912215830204,252.0,2020-07-23,2021-08-03,-0.5997535453932548,-1.0202410328233509,-0.4923583522335241,-2.4794916579253337,-0.666640223411838,-0.6592445073297957,-0.6598265094360016,245.0,2020-07-22,2021-07-22,0.07377800460058359,-0.3168015646637652,0.18817947783931932,-1.87533165479414,-0.035292033019717506,-0.027803590185601745,-0.02845117164306643,244.0,2020-07-23,2021-07-22,-0.5844512366096815,-0.9796943613835238,-0.47034719128120106,-2.3778365464616282,-0.6890520593013718,-0.6794431699410786,-0.680086877566056
688466,金科环境,2020.0,2020-05-08,-0.4934388122099208,252.0,2020-05-08,2021-05-20,-0.1402686585690086,-0.6144959182675381,-0.050159596552498686,-6.5948234758444615,-0.4063625550883546,-0.4067879512543372,-0.40703308423632245,252.0,2020-05-11,2021-05-21,-0.5998550376054004,-1.0459765334495619,-0.49343881220992025,-6.959073327389662,-0.848730503066222,-0.8472616567310529,-0.8475093606127897,243.0,2020-05-08,2021-05-07,-0.19277966646302047,-0.5698369777416149,-0.05252860590221098,-5.922880272337895,-0.42638161936306396,-0.4173044086883594,-0.41759119989202687,242.0,2020-05-11,2021-05-07,-0.6201587775665084,-0.9805863690702626,-0.4716127249323686,-6.230834962186574,-0.8433853229089573,-0.8323698794192272,-0.8326537866928098
688488,艾迪药业,2020.0,2020-07-20,-0.2469928100090447,252.0,2020-07-20,2021-07-29,0.4494639582475115,-0.010632834964238613,0.5550031490131191,-1.8176652780529132,0.35423041567718383,0.36159068662938565,0.36092396026123397,252.0,2020-07-21,2021-07-30,-0.35033794414331576,-0.8022963364188632,-0.24699281000904405,-2.498240930358328,-0.408214024909613,-0.40627401471666647,-0.40692010941261125,245.0,2020-07-20,2021-07-20,0.6149740918874451,0.24164031306233813,0.7413215598638355,-1.3796318602412627,0.4800839923521716,0.4932148189815826,0.49258097505159704,244.0,2020-07-21,2021-07-20,-0.26929208791826564,-0.6256499198730852,-0.1347769659148853,-2.1215143829507004,-0.3700744460857206,-0.35986426818503925,-0.3604804900192322
688500,慧辰资讯,2020.0,2020-07-16,-0.556779820318194,252.0,2020-07-16,2021-07-27,-0.010731588920568691,-0.26786884069569583,0.19092912248256444,-3.1475589376202033,-0.05071391223506627,-0.031773497938846984,-0.03242572029585833,252.0,2020-07-17,2021-07-28,-0.7049973064094814,-1.0630241698559952,-0.5567798203181948,-2.7849470333697437,-0.7866142277695924,-0.7716848621943226,-0.7723135706148794,245.0,2020-07-16,2021-07-16,0.03470158148928504,-0.18380666376434807,0.24306374112649287,-2.894916642294505,-0.053631258051104025,-0.03519485819966639,-0.03590008817174439,244.0,2020-07-17,2021-07-16,-0.6752853585242453,-1.0155880767750307,-0.5402905801869069,-2.6395691082911226,-0.8128009601313193,-0.8009281308708922,-0.8016701064411094
688505,复旦张江,2020.0,2020-06-19,-0.4789236668286531,252.0,2020-06-19,2021-07-02,0.8990544503978648,0.3509650881427768,0.972242160359733,-5.796274226173633,0.655145805791874,0.6639156048663228,0.6633355560803313,252.0,2020-06-22,2021-07-05,-0.5365687144064806,-1.0986131727463082,-0.4789236668286547,-7.041793145191167,-0.7732308943940471,-0.7657126180345186,-0.7663179640392526,242.0,2020-06-19,2021-06-18,0.9977639676009082,0.5272691506345901,1.1058175729930575,-4.78631768173646,0.7551385977867311,0.7672477303038889,0.7667759767490028,241.0,2020-06-22,2021-06-18,-0.5167570695083867,-0.9702142191515204,-0.40434503935504174,-5.987135571929145,-0.74787761779879,-0.7338969396327395,-0.734363564975113
688508,芯朋微,2020.0,2020-07-22,0.0554363847688085,252.0,2020-07-22,2021-08-02,3.717437233486156,3.2730220198442748,3.815465823567208,1.615580326766397,3.641758030805957,3.6456604779104365,3.645039376627375,252.0,2020-07-23,2021-08-03,-0.051958808390921374,-0.4724462958210175,0.0554363847688093,-1.9316969209230002,-0.11884548640950465,-0.11144977032746228,-0.11203177243366824,245.0,2020-07-22,2021-07-22,3.0392615197752333,2.6486819505108845,3.153662993013969,1.0901518603805096,2.930191482154932,2.937679924989048,2.937032343531583,244.0,2020-07-23,2021-07-22,-0.1362968500770778,-0.5315399748509202,-0.022192804748597417,-1.9296821599290248,-0.24089767276876817,-0.23128878340847492,-0.23193249103345237
688510,航亚科技,2020.0,2020-12-16,-0.354248117708567,252.0,2020-12-16,2021-12-28,2.3965528855103373,1.8748119620616253,2.293139344057568,0.8394342526540974,2.2905939870021346,2.295176489471552,2.2938648693693766,252.0,2020-12-17,2021-12-29,-0.23211848901890697,-0.7660496251190234,-0.3542481177085661,-1.762423453279999,-0.32712395004255934,-0.32655154513637785,-0.32797427847338634,244.0,2020-12-16,2021-12-16,2.2680351482919603,1.692252970916259,2.1325666127353533,0.6333664561530292,2.1494656334611184,2.1489062756941584,2.147548061234629,243.0,2020-12-17,2021-12-16,-0.2818761490754672,-0.8805771819549847,-0.43961642080878216,-1.9058163297308681,-0.39999617965401646,-0.40336013805011606,-0.4047144595549427
688513,苑东生物,2020.0,2020-09-02,-0.3668119234961856,252.0,2020-09-02,2021-09-13,0.016859679526262994,-0.4632902182319725,0.05615335854058345,-1.6670854083335387,-0.10699336208039356,-0.07798602727469306,-0.07925497572286311,252.0,2020-09-03,2021-09-14,-0.399676084947455,-0.9006866074002138,-0.36681192349618363,-2.1273250357783544,-0.50928398985175,-0.48305580611019816,-0.4843627460615969,245.0,2020-09-02,2021-09-02,0.047729330970650796,-0.45220792899764795,0.07717083584407247,-1.6371046190516627,-0.038483875833437375,-0.015080884380306303,-0.015856537419273176,244.0,2020-09-03,2021-09-02,-0.37798068690889874,-0.8914157550771796,-0.3565769028129062,-2.078195687572854,-0.4658474511947014,-0.44015147544515687,-0.44094578368230686
688516,奥特维,2020.0,2020-05-21,0.5363998534843303,252.0,2020-05-21,2021-06-02,3.0662742943976182,2.5988437330323872,3.1205970064908417,-3.209551971092842,2.772209518008907,2.7737782211099575,2.7735398159326867,252.0,2020-05-22,2021-06-03,0.4962076381013316,-0.002790650061460509,0.5363998534843317,-5.888689490263786,0.19959549010555588,0.19822164896512828,0.1979678979289674,244.0,2020-05-21,2021-05-21,2.2262385674283354,1.8866142631692158,2.382404846213818,-3.3869768986887885,1.973340405751604,1.9784972962846206,1.9782495259493293,243.0,2020-05-22,2021-05-21,0.20750550558152492,-0.17676340168906934,0.3379612158626384,-5.565683327568049,-0.05147099463826765,-0.050163807116629044,-0.05041354891366612
688518,联赢激光,2020.0,2020-06-22,-0.1726922857996994,252.0,2020-06-22,2021-07-05,1.3143480137405779,0.7523035554007502,1.3719930613184037,-5.190876417044109,1.0776858337530113,1.0852041101125398,1.0845987641078059,252.0,2020-06-23,2021-07-06,-0.2676491807763609,-0.7483650824057927,-0.17269228579969953,-6.155292760761889,-0.5066431653770483,-0.4927797145474565,-0.49337080839875436,243.0,2020-06-22,2021-06-22,0.9270084186964163,0.42783561855710084,1.0125951075240942,-4.850687497180854,0.6841120868615789,0.695532504119186,0.695067718925855,242.0,2020-06-23,2021-06-22,-0.4260130754375726,-0.8796528585373131,-0.3199237316132998,-5.7883376071662545,-0.6699406232095131,-0.6552959493677115,-0.6557599068608748
