code,sec_name,listing_year,first_trade_date,FSales_current,FSales_L_to_L1_raw,FSales_L_to_L1_start_year,FSales_L_to_L1_end_year,FSales_L_to_L1_start_revenue,FSales_L_to_L1_end_revenue,FSales_L1_to_L2_raw,FSales_L1_to_L2_start_year,FSales_L1_to_L2_end_year,FSales_L1_to_L2_start_revenue,FSales_L1_to_L2_end_revenue,FSales_Lm1_to_L1_raw,FSales_Lm1_to_L1_start_year,FSales_Lm1_to_L1_end_year,FSales_Lm1_to_L1_start_revenue,FSales_Lm1_to_L1_end_revenue,FSales_month_cutoff_3_raw,FSales_month_cutoff_3_start_year,FSales_month_cutoff_3_end_year,FSales_month_cutoff_3_start_revenue,FSales_month_cutoff_3_end_revenue,FSales_month_cutoff_6_raw,FSales_month_cutoff_6_start_year,FSales_month_cutoff_6_end_year,FSales_month_cutoff_6_start_revenue,FSales_month_cutoff_6_end_revenue,FSales_month_cutoff_9_raw,FSales_month_cutoff_9_start_year,FSales_month_cutoff_9_end_year,FSales_month_cutoff_9_start_revenue,FSales_month_cutoff_9_end_revenue,FSales_L_to_L1_w1p,FSales_L1_to_L2_w1p,FSales_Lm1_to_L1_w1p,FSales_month_cutoff_3_w1p,FSales_month_cutoff_6_w1p,FSales_month_cutoff_9_w1p
688309,恒誉环保,2020.0,2020-07-14,-0.5156291935789228,-0.5156291935789228,2020.0,2021.0,174589275.59,84565948.21,0.9547274147450845,2021.0,2022.0,84565948.21,165303377.32,,2019.0,2021.0,,84565948.21,0.9547274147450845,2021.0,2022.0,84565948.21,165303377.32,0.9547274147450845,2021.0,2022.0,84565948.21,165303377.32,-0.5156291935789228,2020.0,2021.0,174589275.59,84565948.21,-0.5156291935789228,0.9547274147450845,,0.9547274147450845,0.9547274147450845,-0.5156291935789228
688311,盟升电子,2020.0,2020-07-31,0.1241781857002595,0.1241781857002595,2020.0,2021.0,423231843.69,475788006.17,0.006535682193907431,2021.0,2022.0,475788006.17,478897605.37,,2019.0,2021.0,,475788006.17,0.006535682193907431,2021.0,2022.0,475788006.17,478897605.37,0.006535682193907431,2021.0,2022.0,475788006.17,478897605.37,0.1241781857002595,2020.0,2021.0,423231843.69,475788006.17,0.1241781857002595,0.006535682193907431,,0.006535682193907431,0.006535682193907431,0.1241781857002595
688312,燕麦科技,2020.0,2020-06-08,0.2203153460308042,0.22031534603080422,2020.0,2021.0,350363861.94,427554397.42,-0.25650769401926365,2021.0,2022.0,427554397.42,317883404.87,,2019.0,2021.0,,427554397.42,-0.25650769401926365,2021.0,2022.0,427554397.42,317883404.87,0.22031534603080422,2020.0,2021.0,350363861.94,427554397.42,0.22031534603080422,2020.0,2021.0,350363861.94,427554397.42,0.22031534603080422,-0.25650769401926365,,-0.25650769401926365,0.22031534603080422,0.22031534603080422
688313,仕佳光子,2020.0,2020-08-12,0.2170098786232511,0.21700987862325116,2020.0,2021.0,671598071.04,817341486.92,0.10512233117368949,2021.0,2022.0,817341486.92,903262329.39,,2019.0,2021.0,,817341486.92,0.10512233117368949,2021.0,2022.0,817341486.92,903262329.39,0.10512233117368949,2021.0,2022.0,817341486.92,903262329.39,0.21700987862325116,2020.0,2021.0,671598071.04,817341486.92,0.21700987862325116,0.10512233117368949,,0.10512233117368949,0.10512233117368949,0.21700987862325116
688318,财富趋势,2020.0,2020-04-27,0.194226482976062,0.19422648297606207,2020.0,2021.0,273246060.15,326317681.4,-0.01486290485146839,2021.0,2022.0,326317681.4,321467652.75,,2019.0,2021.0,,326317681.4,-0.01486290485146839,2021.0,2022.0,326317681.4,321467652.75,0.19422648297606207,2020.0,2021.0,273246060.15,326317681.4,0.19422648297606207,2020.0,2021.0,273246060.15,326317681.4,0.19422648297606207,-0.01486290485146839,,-0.01486290485146839,0.19422648297606207,0.19422648297606207
688330,宏力达,2020.0,2020-10-15,0.2460496517677035,0.24604965176770358,2020.0,2021.0,908519852.29,1132060845.57,-0.05349393658209986,2021.0,2022.0,1132060845.57,1071502454.49,,2019.0,2021.0,,1132060845.57,-0.05349393658209986,2021.0,2022.0,1132060845.57,1071502454.49,-0.05349393658209986,2021.0,2022.0,1132060845.57,1071502454.49,-0.05349393658209986,2021.0,2022.0,1132060845.57,1071502454.49,0.24604965176770358,-0.05349393658209986,,-0.05349393658209986,-0.05349393658209986,-0.05349393658209986
688335,复洁环保,2020.0,2020-08-17,-0.1669501960452122,-0.1669501960452122,2020.0,2021.0,375761413.32,313027971.7,1.522051456176624,2021.0,2022.0,313027971.7,789472651.85,,2019.0,2021.0,,313027971.7,1.522051456176624,2021.0,2022.0,313027971.7,789472651.85,1.522051456176624,2021.0,2022.0,313027971.7,789472651.85,-0.1669501960452122,2020.0,2021.0,375761413.32,313027971.7,-0.1669501960452122,1.522051456176624,,1.522051456176624,1.522051456176624,-0.1669501960452122
688336,三生国健,2020.0,2020-07-22,0.4180133587644055,0.41801335876440554,2020.0,2021.0,655005781.56,928806948.32,-0.1112342501387114,2021.0,2022.0,928806948.32,825491803.9,,2019.0,2021.0,,928806948.32,-0.1112342501387114,2021.0,2022.0,928806948.32,825491803.9,-0.1112342501387114,2021.0,2022.0,928806948.32,825491803.9,0.41801335876440554,2020.0,2021.0,655005781.56,928806948.32,0.41801335876440554,-0.1112342501387114,,-0.1112342501387114,-0.1112342501387114,0.41801335876440554
688338,赛科希德,2020.0,2020-08-06,0.0787639199250274,0.07876391992502749,2020.0,2021.0,222398393.41,239915362.66,-0.046276457276035285,2021.0,2022.0,239915362.66,228812929.63,,2019.0,2021.0,,239915362.66,-0.046276457276035285,2021.0,2022.0,239915362.66,228812929.63,-0.046276457276035285,2021.0,2022.0,239915362.66,228812929.63,0.07876391992502749,2020.0,2021.0,222398393.41,239915362.66,0.07876391992502749,-0.046276457276035285,,-0.046276457276035285,-0.046276457276035285,0.07876391992502749
688339,亿华通,2020.0,2020-08-10,0.0997319686055526,0.09973196860555267,2020.0,2021.0,572292866.35,629368760.53,0.17278871543993074,2021.0,2022.0,629368760.53,738116580.2,,2019.0,2021.0,,629368760.53,0.17278871543993074,2021.0,2022.0,629368760.53,738116580.2,0.17278871543993074,2021.0,2022.0,629368760.53,738116580.2,0.09973196860555267,2020.0,2021.0,572292866.35,629368760.53,0.09973196860555267,0.17278871543993074,,0.17278871543993074,0.17278871543993074,0.09973196860555267
688356,键凯科技,2020.0,2020-08-26,0.8818220768803406,0.8818220768803406,2020.0,2021.0,186622625.68,351190577.05,0.15949585561353258,2021.0,2022.0,351190577.05,407204018.62,,2019.0,2021.0,,351190577.05,0.15949585561353258,2021.0,2022.0,351190577.05,407204018.62,0.15949585561353258,2021.0,2022.0,351190577.05,407204018.62,0.8818220768803406,2020.0,2021.0,186622625.68,351190577.05,0.8818220768803406,0.15949585561353258,,0.15949585561353258,0.15949585561353258,0.8818220768803406
688360,德马科技,2020.0,2020-06-02,0.9332242017891804,0.9332242017891804,2020.0,2021.0,766951846.81,1482689871.86,0.03173805816247151,2021.0,2022.0,1482689871.86,1529747569.25,,2019.0,2021.0,,1482689871.86,0.03173805816247151,2021.0,2022.0,1482689871.86,1529747569.25,0.9332242017891804,2020.0,2021.0,766951846.81,1482689871.86,0.9332242017891804,2020.0,2021.0,766951846.81,1482689871.86,0.9332242017891804,0.03173805816247151,,0.03173805816247151,0.9332242017891804,0.9332242017891804
688365,光云科技,2020.0,2020-04-29,0.0693544775233077,0.06935447752330778,2020.0,2021.0,509970348.03,545339075.07,-0.09421208123295624,2021.0,2022.0,545339075.07,493961545.83,,2019.0,2021.0,,545339075.07,-0.09421208123295624,2021.0,2022.0,545339075.07,493961545.83,0.06935447752330778,2020.0,2021.0,509970348.03,545339075.07,0.06935447752330778,2020.0,2021.0,509970348.03,545339075.07,0.06935447752330778,-0.09421208123295624,,-0.09421208123295624,0.06935447752330778,0.06935447752330778
688377,迪威尔,2020.0,2020-07-08,-0.2544353570522131,-0.2544353570522131,2020.0,2021.0,708103710.26,527937089.91,0.8616204425939193,2021.0,2022.0,527937089.91,982818478.98,,2019.0,2021.0,,527937089.91,0.8616204425939193,2021.0,2022.0,527937089.91,982818478.98,0.8616204425939193,2021.0,2022.0,527937089.91,982818478.98,-0.2544353570522131,2020.0,2021.0,708103710.26,527937089.91,-0.2544353570522131,0.8616204425939193,,0.8616204425939193,0.8616204425939193,-0.2544353570522131
688378,奥来德,2020.0,2020-09-03,0.4317292598450133,0.4317292598450133,2020.0,2021.0,283535702.06,405946360.85,0.13032051869913935,2021.0,2022.0,405946360.85,458849501.16,,2019.0,2021.0,,405946360.85,0.13032051869913935,2021.0,2022.0,405946360.85,458849501.16,0.13032051869913935,2021.0,2022.0,405946360.85,458849501.16,0.4317292598450133,2020.0,2021.0,283535702.06,405946360.85,0.4317292598450133,0.13032051869913935,,0.13032051869913935,0.13032051869913935,0.4317292598450133
688379,华光新材,2020.0,2020-08-19,0.4075177882307557,0.40751778823075574,2020.0,2021.0,860345498.1,1210951592.6,0.0077602185317940265,2021.0,2022.0,1210951592.6,1220348841.59,,2019.0,2021.0,,1210951592.6,0.0077602185317940265,2021.0,2022.0,1210951592.6,1220348841.59,0.0077602185317940265,2021.0,2022.0,1210951592.6,1220348841.59,0.40751778823075574,2020.0,2021.0,860345498.1,1210951592.6,0.40751778823075574,0.0077602185317940265,,0.0077602185317940265,0.0077602185317940265,0.40751778823075574
688386,泛亚微透,2020.0,2020-10-16,0.1399914621802881,0.13999146218028816,2020.0,2021.0,277734747.28,316615240.65,0.15112683650909411,2021.0,2022.0,316615240.65,364464300.36,,2019.0,2021.0,,316615240.65,0.15112683650909411,2021.0,2022.0,316615240.65,364464300.36,0.15112683650909411,2021.0,2022.0,316615240.65,364464300.36,0.15112683650909411,2021.0,2022.0,316615240.65,364464300.36,0.13999146218028816,0.15112683650909411,,0.15112683650909411,0.15112683650909411,0.15112683650909411
688390,固德威,2020.0,2020-09-04,0.6853191264230634,0.6853191264230634,2020.0,2021.0,1589084062.93,2678113764.75,0.758788816609401,2021.0,2022.0,2678113764.75,4710236539.05,,2019.0,2021.0,,2678113764.75,0.758788816609401,2021.0,2022.0,2678113764.75,4710236539.05,0.758788816609401,2021.0,2022.0,2678113764.75,4710236539.05,0.6853191264230634,2020.0,2021.0,1589084062.93,2678113764.75,0.6853191264230634,0.758788816609401,,0.758788816609401,0.758788816609401,0.6853191264230634
688393,安必平,2020.0,2020-08-20,0.1692864317663066,0.16928643176630664,2020.0,2021.0,375433111.72,438988843.57,0.15579525733230704,2021.0,2022.0,438988843.57,507381223.42,,2019.0,2021.0,,438988843.57,0.15579525733230704,2021.0,2022.0,438988843.57,507381223.42,0.15579525733230704,2021.0,2022.0,438988843.57,507381223.42,0.16928643176630664,2020.0,2021.0,375433111.72,438988843.57,0.16928643176630664,0.15579525733230704,,0.15579525733230704,0.15579525733230704,0.16928643176630664
688396,华润微,2020.0,2020-02-27,0.3256212217152096,0.3256212217152096,2020.0,2021.0,6977259188.03,9249202849.06,0.08767530350601146,2021.0,2022.0,9249202849.06,10060129516.04,0.6105781862172477,2019.0,2021.0,5742784130.7,9249202849.06,0.3256212217152096,2020.0,2021.0,6977259188.03,9249202849.06,0.3256212217152096,2020.0,2021.0,6977259188.03,9249202849.06,0.3256212217152096,2020.0,2021.0,6977259188.03,9249202849.06,0.3256212217152096,0.08767530350601146,0.6105781862172477,0.3256212217152096,0.3256212217152096,0.3256212217152096
688398,赛特新材,2020.0,2020-02-11,0.3779463743091826,0.37794637430918265,2020.0,2021.0,516196825.03,711291543.48,-0.10345029104380046,2021.0,2022.0,711291543.48,637708226.29,0.7741225346023979,2019.0,2021.0,400925826.49,711291543.48,0.37794637430918265,2020.0,2021.0,516196825.03,711291543.48,0.37794637430918265,2020.0,2021.0,516196825.03,711291543.48,0.37794637430918265,2020.0,2021.0,516196825.03,711291543.48,0.37794637430918265,-0.10345029104380046,0.7741225346023979,0.37794637430918265,0.37794637430918265,0.37794637430918265
688408,中信博,2020.0,2020-08-28,-0.227975715280321,-0.22797571528032107,2020.0,2021.0,3128604673.41,2415358785.16,0.5329361896579397,2021.0,2022.0,2415358785.16,3702590892.78,,2019.0,2021.0,,2415358785.16,0.5329361896579397,2021.0,2022.0,2415358785.16,3702590892.78,0.5329361896579397,2021.0,2022.0,2415358785.16,3702590892.78,-0.22797571528032107,2020.0,2021.0,3128604673.41,2415358785.16,-0.22797571528032107,0.5329361896579397,,0.5329361896579397,0.5329361896579397,-0.22797571528032107
688418,震有科技,2020.0,2020-07-22,-0.0712087504653133,-0.07120875046531332,2020.0,2021.0,499891186.51,464294559.75,0.14683527150675388,2021.0,2022.0,464294559.75,532469377.49,,2019.0,2021.0,,464294559.75,0.14683527150675388,2021.0,2022.0,464294559.75,532469377.49,0.14683527150675388,2021.0,2022.0,464294559.75,532469377.49,-0.07120875046531332,2020.0,2021.0,499891186.51,464294559.75,-0.07120875046531332,0.14683527150675388,,0.14683527150675388,0.14683527150675388,-0.07120875046531332
688466,金科环境,2020.0,2020-05-08,0.0041266879260727,0.004126687926072756,2020.0,2021.0,557212040.55,559511480.75,0.19906547644152164,2021.0,2022.0,559511480.75,670890900.24,,2019.0,2021.0,,559511480.75,0.19906547644152164,2021.0,2022.0,559511480.75,670890900.24,0.004126687926072756,2020.0,2021.0,557212040.55,559511480.75,0.004126687926072756,2020.0,2021.0,557212040.55,559511480.75,0.004126687926072756,0.19906547644152164,,0.19906547644152164,0.004126687926072756,0.004126687926072756
688488,艾迪药业,2020.0,2020-07-20,-0.1153639810966718,-0.11536398109667183,2020.0,2021.0,289056180.56,255709508.81,-0.044934734900834716,2021.0,2022.0,255709508.81,244219269.82,,2019.0,2021.0,,255709508.81,-0.044934734900834716,2021.0,2022.0,255709508.81,244219269.82,-0.044934734900834716,2021.0,2022.0,255709508.81,244219269.82,-0.11536398109667183,2020.0,2021.0,289056180.56,255709508.81,-0.11536398109667183,-0.044934734900834716,,-0.044934734900834716,-0.044934734900834716,-0.11536398109667183
688500,慧辰资讯,2020.0,2020-07-16,0.3079741418698951,0.30797414186989513,2020.0,2021.0,345374345.47,451740713.14,0.10295126212276293,2021.0,2022.0,451740713.14,498247989.71,,2019.0,2021.0,,451740713.14,0.10295126212276293,2021.0,2022.0,451740713.14,498247989.71,0.10295126212276293,2021.0,2022.0,451740713.14,498247989.71,0.30797414186989513,2020.0,2021.0,345374345.47,451740713.14,0.30797414186989513,0.10295126212276293,,0.10295126212276293,0.10295126212276293,0.30797414186989513
688505,复旦张江,2020.0,2020-06-19,0.3676054270071781,0.3676054270071781,2020.0,2021.0,833802693.0,1140313088.0,-0.09572217590823617,2021.0,2022.0,1140313088.0,1031159838.0,,2019.0,2021.0,,1140313088.0,-0.09572217590823617,2021.0,2022.0,1140313088.0,1031159838.0,0.3676054270071781,2020.0,2021.0,833802693.0,1140313088.0,0.3676054270071781,2020.0,2021.0,833802693.0,1140313088.0,0.3676054270071781,-0.09572217590823617,,-0.09572217590823617,0.3676054270071781,0.3676054270071781
688508,芯朋微,2020.0,2020-07-22,0.7544217233699142,0.7544217233699142,2020.0,2021.0,429298727.26,753171012.92,-0.044584308907234395,2021.0,2022.0,753171012.92,719591403.82,,2019.0,2021.0,,753171012.92,-0.044584308907234395,2021.0,2022.0,753171012.92,719591403.82,-0.044584308907234395,2021.0,2022.0,753171012.92,719591403.82,0.7544217233699142,2020.0,2021.0,429298727.26,753171012.92,0.7544217233699142,-0.044584308907234395,,-0.044584308907234395,-0.044584308907234395,0.7544217233699142
688510,航亚科技,2020.0,2020-12-16,0.0382422238568141,0.03824222385681413,2020.0,2021.0,301120950.84,312636485.65,0.15953739304067707,2021.0,2022.0,312636485.65,362513695.54,,2019.0,2021.0,,312636485.65,0.15953739304067707,2021.0,2022.0,312636485.65,362513695.54,0.15953739304067707,2021.0,2022.0,312636485.65,362513695.54,0.15953739304067707,2021.0,2022.0,312636485.65,362513695.54,0.03824222385681413,0.15953739304067707,,0.15953739304067707,0.15953739304067707,0.15953739304067707
688513,苑东生物,2020.0,2020-09-02,0.109572719092522,0.10957271909252202,2020.0,2021.0,921918474.02,1022935588.0,0.14426843132766257,2021.0,2022.0,1022935588.0,1170512900.63,,2019.0,2021.0,,1022935588.0,0.14426843132766257,2021.0,2022.0,1022935588.0,1170512900.63,0.14426843132766257,2021.0,2022.0,1022935588.0,1170512900.63,0.10957271909252202,2020.0,2021.0,921918474.02,1022935588.0,0.10957271909252202,0.14426843132766257,,0.14426843132766257,0.14426843132766257,0.10957271909252202
688516,奥特维,2020.0,2020-05-21,0.7892958986412126,0.7892958986412126,2020.0,2021.0,1143873113.08,2046727469.8,0.7294180037442327,2021.0,2022.0,2046727469.8,3539647335.03,,2019.0,2021.0,,2046727469.8,0.7294180037442327,2021.0,2022.0,2046727469.8,3539647335.03,0.7892958986412126,2020.0,2021.0,1143873113.08,2046727469.8,0.7892958986412126,2020.0,2021.0,1143873113.08,2046727469.8,0.7892958986412126,0.7294180037442327,,0.7294180037442327,0.7892958986412126,0.7892958986412126
688518,联赢激光,2020.0,2020-06-22,0.5943869337517828,0.5943869337517828,2020.0,2021.0,877925500.98,1399752947.57,1.0163602765900623,2021.0,2022.0,1399752947.57,2822406240.52,,2019.0,2021.0,,1399752947.57,1.0163602765900623,2021.0,2022.0,1399752947.57,2822406240.52,0.5943869337517828,2020.0,2021.0,877925500.98,1399752947.57,0.5943869337517828,2020.0,2021.0,877925500.98,1399752947.57,0.5943869337517828,1.0163602765900623,,1.0163602765900623,0.5943869337517828,0.5943869337517828
688519,南亚新材,2020.0,2020-08-18,0.983852762388986,0.9838527623889861,2020.0,2021.0,2120681373.8,4207119601.56,-0.10194819994919106,2021.0,2022.0,4207119601.56,3778211331.21,,2019.0,2021.0,,4207119601.56,-0.10194819994919106,2021.0,2022.0,4207119601.56,3778211331.21,-0.10194819994919106,2021.0,2022.0,4207119601.56,3778211331.21,0.9838527623889861,2020.0,2021.0,2120681373.8,4207119601.56,0.9838527623889861,-0.10194819994919106,,-0.10194819994919106,-0.10194819994919106,0.9838527623889861
688520,神州细胞,2020.0,2020-06-22,14.719926489337396,408.52808802813513,2020.0,2021.0,328165.08,134392817.77,6.613328566419862,2021.0,2022.0,134392817.77,1023176678.65,,2019.0,2021.0,,134392817.77,6.613328566419862,2021.0,2022.0,134392817.77,1023176678.65,408.52808802813513,2020.0,2021.0,328165.08,134392817.77,408.52808802813513,2020.0,2021.0,328165.08,134392817.77,18.48418893658731,2.6228103580346405,,5.041433858867174,5.018717625785265,8.075063383670418
688521,芯原股份,2020.0,2020-08-18,0.4204058127965931,0.4204058127965931,2020.0,2021.0,1506129299.35,2139314811.62,0.2522654821528255,2021.0,2022.0,2139314811.62,2678990094.05,,2019.0,2021.0,,2139314811.62,0.2522654821528255,2021.0,2022.0,2139314811.62,2678990094.05,0.2522654821528255,2021.0,2022.0,2139314811.62,2678990094.05,0.4204058127965931,2020.0,2021.0,1506129299.35,2139314811.62,0.4204058127965931,0.2522654821528255,,0.2522654821528255,0.2522654821528255,0.4204058127965931
688526,科前生物,2020.0,2020-09-22,0.3080939121457181,0.3080939121457181,2020.0,2021.0,843227687.69,1103021004.82,-0.09224967110812628,2021.0,2022.0,1103021004.82,1001267679.9,,2019.0,2021.0,,1103021004.82,-0.09224967110812628,2021.0,2022.0,1103021004.82,1001267679.9,-0.09224967110812628,2021.0,2022.0,1103021004.82,1001267679.9,0.3080939121457181,2020.0,2021.0,843227687.69,1103021004.82,0.3080939121457181,-0.09224967110812628,,-0.09224967110812628,-0.09224967110812628,0.3080939121457181
688528,秦川物联,2020.0,2020-07-01,0.011891921887582,0.011891921887582084,2020.0,2021.0,302084839.1,305677208.41,0.20356063385838072,2021.0,2022.0,305677208.41,367901054.71,,2019.0,2021.0,,305677208.41,0.20356063385838072,2021.0,2022.0,305677208.41,367901054.71,0.20356063385838072,2021.0,2022.0,305677208.41,367901054.71,0.011891921887582084,2020.0,2021.0,302084839.1,305677208.41,0.011891921887582084,0.20356063385838072,,0.20356063385838072,0.20356063385838072,0.011891921887582084
688529,豪森股份,2020.0,2020-11-09,0.1512901417251381,0.15129014172513816,2020.0,2021.0,1036543748.6,1193362599.23,0.3129108276235079,2021.0,2022.0,1193362599.23,1566778677.81,,2019.0,2021.0,,1193362599.23,0.3129108276235079,2021.0,2022.0,1193362599.23,1566778677.81,0.3129108276235079,2021.0,2022.0,1193362599.23,1566778677.81,0.3129108276235079,2021.0,2022.0,1193362599.23,1566778677.81,0.15129014172513816,0.3129108276235079,,0.3129108276235079,0.3129108276235079,0.3129108276235079
688536,思瑞浦,2020.0,2020-09-21,1.3406456960855258,1.3406456960855258,2020.0,2021.0,566488517.74,1325948910.93,0.34496428101380106,2021.0,2022.0,1325948910.93,1783353923.65,,2019.0,2021.0,,1325948910.93,0.34496428101380106,2021.0,2022.0,1325948910.93,1783353923.65,0.34496428101380106,2021.0,2022.0,1325948910.93,1783353923.65,1.3406456960855258,2020.0,2021.0,566488517.74,1325948910.93,1.3406456960855258,0.34496428101380106,,0.34496428101380106,0.34496428101380106,1.3406456960855258
688550,瑞联新材,2020.0,2020-09-02,0.4534700874352661,0.4534700874352661,2020.0,2021.0,1049609791.38,1525576435.25,-0.02962618416598282,2021.0,2022.0,1525576435.25,1480379426.82,,2019.0,2021.0,,1525576435.25,-0.02962618416598282,2021.0,2022.0,1525576435.25,1480379426.82,-0.02962618416598282,2021.0,2022.0,1525576435.25,1480379426.82,0.4534700874352661,2020.0,2021.0,1049609791.38,1525576435.25,0.4534700874352661,-0.02962618416598282,,-0.02962618416598282,-0.02962618416598282,0.4534700874352661
688551,科威尔,2020.0,2020-09-10,0.5233936988514111,0.5233936988514111,2020.0,2021.0,162480888.3,247522361.42,0.5155870264321433,2021.0,2022.0,247522361.42,375141679.72,,2019.0,2021.0,,247522361.42,0.5155870264321433,2021.0,2022.0,247522361.42,375141679.72,0.5155870264321433,2021.0,2022.0,247522361.42,375141679.72,0.5233936988514111,2020.0,2021.0,162480888.3,247522361.42,0.5233936988514111,0.5155870264321433,,0.5155870264321433,0.5155870264321433,0.5233936988514111
688555,泽达易盛,2020.0,2020-06-23,0.2867091617073299,0.28670916170732996,2020.0,2021.0,255704076.61,329016778.06,,2021.0,2022.0,329016778.06,,,2019.0,2021.0,,329016778.06,,2021.0,2022.0,329016778.06,,0.28670916170732996,2020.0,2021.0,255704076.61,329016778.06,0.28670916170732996,2020.0,2021.0,255704076.61,329016778.06,0.28670916170732996,,,,0.28670916170732996,0.28670916170732996
688556,高测股份,2020.0,2020-08-07,1.09972138241411,1.09972138241411,2020.0,2021.0,746097434.36,1566596736.29,1.279182266245343,2021.0,2022.0,1566596736.29,3570559499.71,,2019.0,2021.0,,1566596736.29,1.279182266245343,2021.0,2022.0,1566596736.29,3570559499.71,1.279182266245343,2021.0,2022.0,1566596736.29,3570559499.71,1.09972138241411,2020.0,2021.0,746097434.36,1566596736.29,1.09972138241411,1.279182266245343,,1.279182266245343,1.279182266245343,1.09972138241411
688557,兰剑智能,2020.0,2020-12-02,0.3366238445320657,0.3366238445320657,2020.0,2021.0,451802458.71,603889939.33,0.5159157524559251,2021.0,2022.0,603889939.33,915446271.78,,2019.0,2021.0,,603889939.33,0.5159157524559251,2021.0,2022.0,603889939.33,915446271.78,0.5159157524559251,2021.0,2022.0,603889939.33,915446271.78,0.5159157524559251,2021.0,2022.0,603889939.33,915446271.78,0.3366238445320657,0.5159157524559251,,0.5159157524559251,0.5159157524559251,0.5159157524559251
688558,国盛智科,2020.0,2020-06-30,0.545430010772452,0.545430010772452,2020.0,2021.0,735609509.26,1136833011.82,0.02315885367179038,2021.0,2022.0,1136833011.82,1163160761.19,,2019.0,2021.0,,1136833011.82,0.02315885367179038,2021.0,2022.0,1136833011.82,1163160761.19,0.545430010772452,2020.0,2021.0,735609509.26,1136833011.82,0.545430010772452,2020.0,2021.0,735609509.26,1136833011.82,0.545430010772452,0.02315885367179038,,0.02315885367179038,0.545430010772452,0.545430010772452
688559,海目星,2020.0,2020-09-09,0.5026084163989891,0.5026084163989891,2020.0,2021.0,1320590723.68,1984330736.02,1.0689169642527887,2021.0,2022.0,1984330736.02,4105415522.44,,2019.0,2021.0,,1984330736.02,1.0689169642527887,2021.0,2022.0,1984330736.02,4105415522.44,1.0689169642527887,2021.0,2022.0,1984330736.02,4105415522.44,0.5026084163989891,2020.0,2021.0,1320590723.68,1984330736.02,0.5026084163989891,1.0689169642527887,,1.0689169642527887,1.0689169642527887,0.5026084163989891
688560,明冠新材,2020.0,2020-12-24,0.4032514276673579,0.40325142766735794,2020.0,2021.0,918629999.98,1289068858.97,0.3510015438287226,2021.0,2022.0,1289068858.97,1741534018.57,,2019.0,2021.0,,1289068858.97,0.3510015438287226,2021.0,2022.0,1289068858.97,1741534018.57,0.3510015438287226,2021.0,2022.0,1289068858.97,1741534018.57,0.3510015438287226,2021.0,2022.0,1289068858.97,1741534018.57,0.40325142766735794,0.3510015438287226,,0.3510015438287226,0.3510015438287226,0.3510015438287226
688561,奇安信,2020.0,2020-07-22,0.3960183791931086,0.39601837919310867,2020.0,2021.0,4161174135.75,5809075572.53,0.07121831946658906,2021.0,2022.0,5809075572.53,6222788172.46,,2019.0,2021.0,,5809075572.53,0.07121831946658906,2021.0,2022.0,5809075572.53,6222788172.46,0.07121831946658906,2021.0,2022.0,5809075572.53,6222788172.46,0.39601837919310867,2020.0,2021.0,4161174135.75,5809075572.53,0.39601837919310867,0.07121831946658906,,0.07121831946658906,0.07121831946658906,0.39601837919310867
688566,吉贝尔,2020.0,2020-05-18,-0.0994384321565536,-0.09943843215655368,2020.0,2021.0,565973500.28,509693982.77,0.28455635829126125,2021.0,2022.0,509693982.77,654730646.35,,2019.0,2021.0,,509693982.77,0.28455635829126125,2021.0,2022.0,509693982.77,654730646.35,-0.09943843215655368,2020.0,2021.0,565973500.28,509693982.77,-0.09943843215655368,2020.0,2021.0,565973500.28,509693982.77,-0.09943843215655368,0.28455635829126125,,0.28455635829126125,-0.09943843215655368,-0.09943843215655368
688567,孚能科技,2020.0,2020-07-17,2.126038503925942,2.126038503925942,2020.0,2021.0,1119652306.75,3500076221.91,2.310812680426813,2021.0,2022.0,3500076221.91,11588096737.96,,2019.0,2021.0,,3500076221.91,2.310812680426813,2021.0,2022.0,3500076221.91,11588096737.96,2.310812680426813,2021.0,2022.0,3500076221.91,11588096737.96,2.126038503925942,2020.0,2021.0,1119652306.75,3500076221.91,2.126038503925942,2.310812680426813,,2.310812680426813,2.310812680426813,2.126038503925942
688568,中科星图,2020.0,2020-07-08,0.4802646188908206,0.4802646188908206,2020.0,2021.0,702541464.91,1039947273.81,0.5161711565466085,2021.0,2022.0,1039947273.81,1576738060.88,,2019.0,2021.0,,1039947273.81,0.5161711565466085,2021.0,2022.0,1039947273.81,1576738060.88,0.5161711565466085,2021.0,2022.0,1039947273.81,1576738060.88,0.4802646188908206,2020.0,2021.0,702541464.91,1039947273.81,0.4802646188908206,0.5161711565466085,,0.5161711565466085,0.5161711565466085,0.4802646188908206
688569,铁科轨道,2020.0,2020-08-31,0.0986437946540737,0.0986437946540737,2020.0,2021.0,1229446487.59,1350723754.45,-0.007831585788840599,2021.0,2022.0,1350723754.45,1340145445.49,,2019.0,2021.0,,1350723754.45,-0.007831585788840599,2021.0,2022.0,1350723754.45,1340145445.49,-0.007831585788840599,2021.0,2022.0,1350723754.45,1340145445.49,0.0986437946540737,2020.0,2021.0,1229446487.59,1350723754.45,0.0986437946540737,-0.007831585788840599,,-0.007831585788840599,-0.007831585788840599,0.0986437946540737
