chunk_n,firm_n,loss_all,chunk_Chunk_num,chunk_Text_len,chunk_Summary_len,chunk_Redundancy_chunk,firm_lnN_tech,firm_Redundancy,Chunk_num_mean,Chunk_num_std,Chunk_num_p25,Chunk_num_median,Chunk_num_p75,Chunk_num_min,Chunk_num_max,Text_len_mean,Text_len_std,Text_len_p25,Text_len_median,Text_len_p75,Text_len_min,Text_len_max,Summary_len_mean,Summary_len_std,Summary_len_p25,Summary_len_median,Summary_len_p75,Summary_len_min,Summary_len_max,Redundancy_chunk_mean,Redundancy_chunk_std,Redundancy_chunk_p25,Redundancy_chunk_median,Redundancy_chunk_p75,Redundancy_chunk_min,Redundancy_chunk_max,lnN_tech_mean,lnN_tech_std,lnN_tech_p25,lnN_tech_median,lnN_tech_p75,lnN_tech_min,lnN_tech_max,Redundancy_mean,Redundancy_std,Redundancy_p25,Redundancy_median,Redundancy_p75,Redundancy_min,Redundancy_max,key,unit,process,threshold,summary_floor,red_winsor,firm_len_mode
817,50,0.08233811162011705,0.08884381367784677,0.08496113830287931,0.06252971213312873,0.08144230234821709,0.11489115280394317,0.06136055045468721,19.291309669522644,7.617757593816828,14.0,18.0,24.0,2.0,36.0,3815.157894736842,483.96090253837497,3887.0,3965.0,3989.0,699.0,3999.0,125.0905752753978,41.36446236626345,102.0,120.0,141.0,50.0,500.0,32.654488053498106,9.379899869891627,26.711409395973153,32.064516129032256,37.66981132075472,6.472222222222222,53.56207729468592,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,30.254029199831216,2.9397454216591545,28.56322722592169,30.731327696797614,32.12116665572242,22.35820895522388,36.14110770943501,proxy|drop_short_tail|500|floor50|0.95|original_section,proxy,drop_short_tail,500,50,0.95,original_section
804,50,0.08233825531516693,0.056990060339389935,0.012749121145752579,0.10520578794399812,0.12207565631173414,0.11489115280394317,0.0821177533461836,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,145.20398009950247,48.22826777195651,117.0,137.5,165.0,80.0,589.0,28.825006765663883,8.082814889438572,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,49.68675,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.637454299692987,2.399157462166985,25.40821584371055,26.62938946575985,28.104629576826774,21.464814814814815,31.375415282392026,glm4_token|drop_short_tail|1500|floor80|0.99|original_section,glm4_token,drop_short_tail,1500,80,0.99,original_section
804,50,0.08233825531516693,0.056990060339389935,0.012749121145752579,0.10520578794399812,0.12207565631173414,0.11489115280394317,0.0821177533461836,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,145.20398009950247,48.22826777195651,117.0,137.5,165.0,80.0,589.0,28.825006765663883,8.082814889438572,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,49.68675,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.637454299692987,2.399157462166985,25.40821584371055,26.62938946575985,28.104629576826774,21.464814814814815,31.375415282392026,glm4_token|drop_any_short|1500|floor80|0.99|original_section,glm4_token,drop_any_short,1500,80,0.99,original_section
788,50,0.08236694385175972,0.044943877919058,0.09815641106127429,0.05514791350365017,0.09579761399557796,0.11489115280394317,0.08526469382705472,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,126.08883248730965,41.13271948344835,103.0,121.0,142.0,60.0,500.0,33.580360003096615,9.566460551632046,27.58449591997894,32.50427850508301,37.97616758241758,7.984,60.92499999999999,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,31.381533838714446,2.8938214743226864,29.25457937387782,31.656827785747282,33.38248812021635,24.98867924528302,36.73408769448373,proxy|drop_any_short|2500|floor60|0.975|original_section,proxy,drop_any_short,2500,60,0.975,original_section
788,50,0.08236694385175972,0.044943877919058,0.09815641106127429,0.05514791350365017,0.09579761399557796,0.11489115280394317,0.08526469382705472,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,126.08883248730965,41.13271948344835,103.0,121.0,142.0,60.0,500.0,33.580360003096615,9.566460551632046,27.58449591997894,32.50427850508301,37.97616758241758,7.984,60.92499999999999,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,31.381533838714446,2.8938214743226864,29.25457937387782,31.656827785747282,33.38248812021635,24.98867924528302,36.73408769448373,proxy|drop_short_tail|2500|floor60|0.975|original_section,proxy,drop_short_tail,2500,60,0.975,original_section
804,50,0.08244956440080549,0.056990060339389935,0.012749121145752579,0.11350532790981871,0.12271185929290614,0.12046400250567549,0.06827701521129005,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,144.06716417910448,50.215034155229546,117.0,137.5,165.0,3.0,589.0,28.819801575532733,8.047399175351114,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,47.1404894578313,10.920182927494151,0.5547335567631574,10.767869339170002,11.000570968633523,11.187490641631266,8.798152718107191,11.828969021222068,26.630669240353097,2.5932684646723834,25.228835946533046,26.78592635958768,28.004921640123243,21.795428571428573,32.381769256643125,glm4_token|drop_short_tail|1500|floor0|0.95|processed_text_sum,glm4_token,drop_short_tail,1500,0,0.95,processed_text_sum
804,50,0.08244956440080549,0.056990060339389935,0.012749121145752579,0.11350532790981871,0.12271185929290614,0.12046400250567549,0.06827701521129005,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,144.06716417910448,50.215034155229546,117.0,137.5,165.0,3.0,589.0,28.819801575532733,8.047399175351114,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,47.1404894578313,10.920182927494151,0.5547335567631574,10.767869339170002,11.000570968633523,11.187490641631266,8.798152718107191,11.828969021222068,26.630669240353097,2.5932684646723834,25.228835946533046,26.78592635958768,28.004921640123243,21.795428571428573,32.381769256643125,glm4_token|drop_any_short|1500|floor0|0.95|processed_text_sum,glm4_token,drop_any_short,1500,0,0.95,processed_text_sum
776,50,0.08245650448988104,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.1364987072719987,0.11488056421741732,0.0259142865562134,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.346716523751503,6.380156586928027,27.005102040816325,32.056648308418566,36.52073394495413,7.984,45.44660194174757,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,29.40531113381674,2.493866194352829,27.70879215130338,30.216262327416175,31.104007964470377,22.355721393034827,33.14894684052157,proxy|merge_short_tail|3500|floor100|none|processed_text_sum,proxy,merge_short_tail,3500,100,none,processed_text_sum
776,50,0.08246635572965529,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.1364987072719987,0.11489115280394317,0.025962805408333123,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.346716523751503,6.380156586928027,27.005102040816325,32.056648308418566,36.52073394495413,7.984,45.44660194174757,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,29.408041364403143,2.4942320339528563,27.712405390046914,30.21849506903353,31.10643151053619,22.35820895522388,33.15346038114343,proxy|merge_short_tail|3500|floor100|none|original_section,proxy,merge_short_tail,3500,100,none,original_section
804,50,0.08248152474823532,0.056990060339389935,0.012749121145752579,0.11256127558724871,0.12271185929290614,0.12046400250567549,0.0694128296184391,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,144.15422885572139,50.001679618387705,117.0,137.5,165.0,30.0,589.0,28.819801575532733,8.047399175351114,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,47.1404894578313,10.920182927494151,0.5547335567631574,10.767869339170002,11.000570968633523,11.187490641631266,8.798152718107191,11.828969021222068,26.617795622658054,2.579497037602564,25.228835946533046,26.78592635958768,28.004921640123243,21.688021228203183,32.21921017402945,glm4_token|drop_short_tail|1500|floor30|0.95|processed_text_sum,glm4_token,drop_short_tail,1500,30,0.95,processed_text_sum
804,50,0.08248152474823532,0.056990060339389935,0.012749121145752579,0.11256127558724871,0.12271185929290614,0.12046400250567549,0.0694128296184391,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,144.15422885572139,50.001679618387705,117.0,137.5,165.0,30.0,589.0,28.819801575532733,8.047399175351114,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,47.1404894578313,10.920182927494151,0.5547335567631574,10.767869339170002,11.000570968633523,11.187490641631266,8.798152718107191,11.828969021222068,26.617795622658054,2.579497037602564,25.228835946533046,26.78592635958768,28.004921640123243,21.688021228203183,32.21921017402945,glm4_token|drop_any_short|1500|floor30|0.95|processed_text_sum,glm4_token,drop_any_short,1500,30,0.95,processed_text_sum
794,50,0.08248969609982226,0.04350595542721959,0.06895223893251133,0.06259082831834774,0.1156527574964243,0.11489115280394317,0.08934524362048743,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3886.7707808564232,229.62716170969358,3900.0,3967.0,3989.0,2025.0,3999.0,125.34508816120906,42.38705704692655,103.0,121.0,142.0,3.0,500.0,34.64264744498934,14.745556248961067,27.51896551724138,32.5020325203252,37.84250700280112,7.984,128.47576923076875,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,31.23286190247271,3.015314527248815,29.195477468812715,31.351741651942724,33.1370843161383,24.98867924528302,37.53034682080925,proxy|drop_any_short|2000|floor0|0.99|original_section,proxy,drop_any_short,2000,0,0.99,original_section
794,50,0.08248969609982226,0.04350595542721959,0.06895223893251133,0.06259082831834774,0.1156527574964243,0.11489115280394317,0.08934524362048743,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3886.7707808564232,229.62716170969358,3900.0,3967.0,3989.0,2025.0,3999.0,125.34508816120906,42.38705704692655,103.0,121.0,142.0,3.0,500.0,34.64264744498934,14.745556248961067,27.51896551724138,32.5020325203252,37.84250700280112,7.984,128.47576923076875,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,31.23286190247271,3.015314527248815,29.195477468812715,31.351741651942724,33.1370843161383,24.98867924528302,37.53034682080925,proxy|drop_short_tail|2000|floor0|0.99|original_section,proxy,drop_short_tail,2000,0,0.99,original_section
776,50,0.08251255185646937,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.1368349914715287,0.11488056421741732,0.0259142865562134,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.337224978453758,6.363893732025099,27.005102040816325,32.056648308418566,36.52073394495413,7.984,39.98,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,29.40531113381674,2.493866194352829,27.70879215130338,30.216262327416175,31.104007964470377,22.355721393034827,33.14894684052157,proxy|merge_short_tail|3500|floor100|0.99|processed_text_sum,proxy,merge_short_tail,3500,100,0.99,processed_text_sum
776,50,0.08251412897575872,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.13684445418726474,0.11488056421741732,0.0259142865562134,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.336902813505304,6.3634561913741505,27.005102040816325,32.056648308418566,36.52073394495413,7.984,39.96,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,29.40531113381674,2.493866194352829,27.70879215130338,30.216262327416175,31.104007964470377,22.355721393034827,33.14894684052157,proxy|merge_short_tail|3500|floor100|0.975|processed_text_sum,proxy,merge_short_tail,3500,100,0.975,processed_text_sum
776,50,0.08252240309624363,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.1368349914715287,0.11489115280394317,0.025962805408333123,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.337224978453758,6.363893732025099,27.005102040816325,32.056648308418566,36.52073394495413,7.984,39.98,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,29.408041364403143,2.4942320339528563,27.712405390046914,30.21849506903353,31.10643151053619,22.35820895522388,33.15346038114343,proxy|merge_short_tail|3500|floor100|0.99|original_section,proxy,merge_short_tail,3500,100,0.99,original_section
776,50,0.08252398021553296,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.13684445418726474,0.11489115280394317,0.025962805408333123,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.336902813505304,6.3634561913741505,27.005102040816325,32.056648308418566,36.52073394495413,7.984,39.96,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,29.408041364403143,2.4942320339528563,27.712405390046914,30.21849506903353,31.10643151053619,22.35820895522388,33.15346038114343,proxy|merge_short_tail|3500|floor100|0.975|original_section,proxy,merge_short_tail,3500,100,0.975,original_section
788,50,0.08252800745045681,0.044943877919058,0.09815641106127429,0.11438603630104635,0.0761047704599839,0.11489115280394317,0.04668579615743519,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,144.5469543147208,50.09365133734961,117.0,138.0,165.0,30.0,589.0,30.36212537385934,13.577650530314417,23.8812224947695,28.395112781954886,33.260976890756304,6.777589134125637,133.2,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,27.385639115022204,2.6097974881582906,26.023603753607894,27.481451726585853,28.702176126961707,21.969294920394237,32.223560910307896,glm4_token|drop_short_tail|2500|floor30|none|original_section,glm4_token,drop_short_tail,2500,30,none,original_section
788,50,0.08252800745045681,0.044943877919058,0.09815641106127429,0.11438603630104635,0.0761047704599839,0.11489115280394317,0.04668579615743519,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,144.5469543147208,50.09365133734961,117.0,138.0,165.0,30.0,589.0,30.36212537385934,13.577650530314417,23.8812224947695,28.395112781954886,33.260976890756304,6.777589134125637,133.2,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,27.385639115022204,2.6097974881582906,26.023603753607894,27.481451726585853,28.702176126961707,21.969294920394237,32.223560910307896,glm4_token|drop_any_short|2500|floor30|none|original_section,glm4_token,drop_any_short,2500,30,none,original_section
776,50,0.08253275697878469,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.13695622220542067,0.11488056421741732,0.0259142865562134,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.33307549391768,6.358296274917697,27.005102040816325,32.056648308418566,36.52073394495413,7.984,39.85,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,29.40531113381674,2.493866194352829,27.70879215130338,30.216262327416175,31.104007964470377,22.355721393034827,33.14894684052157,proxy|merge_short_tail|3500|floor100|0.95|processed_text_sum,proxy,merge_short_tail,3500,100,0.95,processed_text_sum
776,50,0.08254260821855895,0.04619545916788231,0.10862370218166206,0.06262630754411236,0.13695622220542067,0.11489115280394317,0.025962805408333123,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,4017.6559278350514,513.0337536939763,3910.75,3972.0,3992.0,3089.0,7457.0,136.03221649484536,45.774231299725955,104.0,122.0,148.0,100.0,500.0,31.33307549391768,6.358296274917697,27.005102040816325,32.056648308418566,36.52073394495413,7.984,39.85,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,29.408041364403143,2.4942320339528563,27.712405390046914,30.21849506903353,31.10643151053619,22.35820895522388,33.15346038114343,proxy|merge_short_tail|3500|floor100|0.95|original_section,proxy,merge_short_tail,3500,100,0.95,original_section
794,50,0.0825562696903057,0.04350595542721959,0.008777963373777387,0.14794709747919796,0.1064513857164913,0.11489115280394317,0.07376406334120492,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3926.5755667506296,336.97548746170946,3901.25,3968.0,3990.75,2025.0,5976.0,148.27455919395467,54.452266845004196,118.0,139.0,167.0,50.0,589.0,29.116162411563504,8.989103482676152,23.413613948573442,28.125918762088972,32.94214876033058,6.777589134125637,56.900595543032765,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.314042742292465,2.6425561227422487,24.765557290642008,26.68140294064281,27.84433111973744,20.662068965517243,31.5065445026178,glm4_token|merge_short_tail|2000|floor50|0.975|original_section,glm4_token,merge_short_tail,2000,50,0.975,original_section
794,50,0.0825589971260723,0.04350595542721959,0.008777963373777387,0.14794709747919796,0.1064513857164913,0.11488056421741732,0.07379101654233026,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3926.5755667506296,336.97548746170946,3901.25,3968.0,3990.75,2025.0,5976.0,148.27455919395467,54.452266845004196,118.0,139.0,167.0,50.0,589.0,29.116162411563504,8.989103482676152,23.413613948573442,28.125918762088972,32.94214876033058,6.777589134125637,56.900595543032765,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,26.311583870089223,2.6420300896708033,24.76308778444488,26.679431645892727,27.841501151364973,20.65977011494253,31.50229057591623,glm4_token|merge_short_tail|2000|floor50|0.975|processed_text_sum,glm4_token,merge_short_tail,2000,50,0.975,processed_text_sum
804,50,0.08257375105248946,0.056990060339389935,0.012749121145752579,0.10520578794399812,0.12348863073566943,0.11489115280394317,0.0821177533461836,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,145.20398009950247,48.22826777195651,117.0,137.5,165.0,80.0,589.0,28.7961048804142,8.0104803366024,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,48.296874999999986,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.637454299692987,2.399157462166985,25.40821584371055,26.62938946575985,28.104629576826774,21.464814814814815,31.375415282392026,glm4_token|drop_short_tail|1500|floor80|0.975|original_section,glm4_token,drop_short_tail,1500,80,0.975,original_section
804,50,0.08257375105248946,0.056990060339389935,0.012749121145752579,0.10520578794399812,0.12348863073566943,0.11489115280394317,0.0821177533461836,18.987562189054728,7.376030280053572,14.0,17.0,23.0,2.0,35.0,3861.0037313432836,324.1853185803931,3891.75,3966.0,3989.0,1511.0,3999.0,145.20398009950247,48.22826777195651,117.0,137.5,165.0,80.0,589.0,28.7961048804142,8.0104803366024,23.42330182072829,28.263272543059777,33.05968731735827,6.777589134125637,48.296874999999986,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.637454299692987,2.399157462166985,25.40821584371055,26.62938946575985,28.104629576826774,21.464814814814815,31.375415282392026,glm4_token|drop_any_short|1500|floor80|0.975|original_section,glm4_token,drop_any_short,1500,80,0.975,original_section
788,50,0.08257729161797413,0.044943877919058,0.09815641106127429,0.11210737503080574,0.0752938947367239,0.11489115280394317,0.05007103815603975,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,144.7994923857868,49.5659985083351,117.0,138.0,165.0,50.0,589.0,29.759732593142992,10.149514097320557,23.8812224947695,28.395112781954886,33.260976890756304,6.777589134125637,79.92,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,27.348592682125076,2.576708895659418,26.00313977886247,27.481451726585853,28.630609210042543,21.80398796087284,31.828598940779973,glm4_token|drop_any_short|2500|floor50|none|original_section,glm4_token,drop_any_short,2500,50,none,original_section
788,50,0.08257729161797413,0.044943877919058,0.09815641106127429,0.11210737503080574,0.0752938947367239,0.11489115280394317,0.05007103815603975,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,144.7994923857868,49.5659985083351,117.0,138.0,165.0,50.0,589.0,29.759732593142992,10.149514097320557,23.8812224947695,28.395112781954886,33.260976890756304,6.777589134125637,79.92,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,27.348592682125076,2.576708895659418,26.00313977886247,27.481451726585853,28.630609210042543,21.80398796087284,31.828598940779973,glm4_token|drop_short_tail|2500|floor50|none|original_section,glm4_token,drop_short_tail,2500,50,none,original_section
794,50,0.08263314923433186,0.04350595542721959,0.008777963373777387,0.14683942548099432,0.10752248921543602,0.11489115280394317,0.07426190910462076,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3926.5755667506296,336.97548746170946,3901.25,3968.0,3990.75,2025.0,5976.0,148.4294710327456,54.186155130166405,118.0,139.0,167.0,60.0,589.0,29.09761293450144,8.933045612224918,23.413613948573442,28.125918762088972,32.94214876033058,6.777589134125637,56.37874999999999,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.291978522529224,2.6202054168235063,24.726831455986648,26.68140294064281,27.802231376123466,20.662068965517243,31.183018867924527,glm4_token|merge_short_tail|2000|floor60|0.975|original_section,glm4_token,merge_short_tail,2000,60,0.975,original_section
810,50,0.08264639967527912,0.06710317356014646,0.03842342111677797,0.12027835228697907,0.07896133381866657,0.11489115280394317,0.07622096446516145,19.05185185185185,7.387041590772988,14.0,17.0,24.0,2.0,35.0,3849.0135802469135,406.8926033589868,3888.75,3966.0,3989.0,1016.0,4903.0,145.1,51.097363375044466,117.0,138.0,165.0,30.0,589.0,29.717269895327856,12.852538965418692,23.135901725959847,27.986038609278047,32.82758620689655,6.129943502824859,110.81199999999983,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.3498651451358,2.68287347899546,24.809029269917232,26.68140294064281,27.85131307246867,20.662068965517243,32.223560910307896,glm4_token|merge_short_tail|1000|floor30|0.99|original_section,glm4_token,merge_short_tail,1000,30,0.99,original_section
810,50,0.08264811042958396,0.06710317356014646,0.03842342111677797,0.12027835228697907,0.07896133381866657,0.11488056421741732,0.0762418175775164,19.05185185185185,7.387041590772988,14.0,17.0,24.0,2.0,35.0,3849.0135802469135,406.8926033589868,3888.75,3966.0,3989.0,1016.0,4903.0,145.1,51.097363375044466,117.0,138.0,165.0,30.0,589.0,29.717269895327856,12.852538965418692,23.135901725959847,27.986038609278047,32.82758620689655,6.129943502824859,110.81199999999983,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,26.347401772762883,2.6823324050289963,24.806635501338302,26.679431645892727,27.849165900406085,20.65977011494253,32.21921017402945,glm4_token|merge_short_tail|1000|floor30|0.99|processed_text_sum,glm4_token,merge_short_tail,1000,30,0.99,processed_text_sum
794,50,0.08264908395504106,0.04350595542721959,0.008777963373777387,0.14683942548099432,0.10752248921543602,0.11488056421741732,0.0743681060154018,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3926.5755667506296,336.97548746170946,3901.25,3968.0,3990.75,2025.0,5976.0,148.4294710327456,54.186155130166405,118.0,139.0,167.0,60.0,589.0,29.09761293450144,8.933045612224918,23.413613948573442,28.125918762088972,32.94214876033058,6.777589134125637,56.37874999999999,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,26.289522410655223,2.619688378236855,24.724365874009177,26.679431645892727,27.79940598062895,20.65977011494253,31.17877358490566,glm4_token|merge_short_tail|2000|floor60|0.975|processed_text_sum,glm4_token,merge_short_tail,2000,60,0.975,processed_text_sum
794,50,0.0826711928401856,0.04350595542721959,0.06895223893251133,0.11216919778836618,0.10110050793165024,0.11489115280394317,0.055408104157423234,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3886.7707808564232,229.62716170969358,3900.0,3967.0,3989.0,2025.0,3999.0,144.72040302267,49.601920109264846,117.0,138.0,165.0,50.0,589.0,29.340540327155757,8.90983100919887,23.778772811519815,28.316742654508612,33.13214285714286,6.777589134125637,56.900595543032765,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,27.104298458449062,2.615771324310367,25.610567168062413,27.07983751747124,28.479185076825093,21.80398796087284,31.828598940779973,glm4_token|drop_short_tail|2000|floor50|0.975|original_section,glm4_token,drop_short_tail,2000,50,0.975,original_section
794,50,0.0826711928401856,0.04350595542721959,0.06895223893251133,0.11216919778836618,0.10110050793165024,0.11489115280394317,0.055408104157423234,18.876574307304786,7.484991648455428,13.0,17.0,23.0,2.0,35.0,3886.7707808564232,229.62716170969358,3900.0,3967.0,3989.0,2025.0,3999.0,144.72040302267,49.601920109264846,117.0,138.0,165.0,50.0,589.0,29.340540327155757,8.90983100919887,23.778772811519815,28.316742654508612,33.13214285714286,6.777589134125637,56.900595543032765,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,27.104298458449062,2.615771324310367,25.610567168062413,27.07983751747124,28.479185076825093,21.80398796087284,31.828598940779973,glm4_token|drop_any_short|2000|floor50|0.975|original_section,glm4_token,drop_any_short,2000,50,0.975,original_section
