label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model
688568_chunks_0008_0008,4325,169,4494,stop,THUDM/GLM-4-32B-0414
688568_chunks_0009_0009,4500,506,5006,stop,THUDM/GLM-4-32B-0414
688568_chunks_0010_0010,4108,137,4245,stop,THUDM/GLM-4-32B-0414
688568_chunks_0011_0011,4177,144,4321,stop,THUDM/GLM-4-32B-0414
688568_chunks_0012_0012,4807,659,5466,stop,THUDM/GLM-4-32B-0414
688568_chunks_0013_0013,4160,121,4281,stop,THUDM/GLM-4-32B-0414
688568_chunks_0014_0014,4089,157,4246,stop,THUDM/GLM-4-32B-0414
688568_chunks_0015_0015,4205,149,4354,stop,THUDM/GLM-4-32B-0414
688568_chunks_0016_0016,5052,818,5870,stop,THUDM/GLM-4-32B-0414
688568_chunks_0017_0017,5049,205,5254,stop,THUDM/GLM-4-32B-0414
688568_chunks_0018_0018,5065,290,5355,stop,THUDM/GLM-4-32B-0414
688568_chunks_0019_0019,5056,235,5291,stop,THUDM/GLM-4-32B-0414
688568_chunks_0020_0020,5040,279,5319,stop,THUDM/GLM-4-32B-0414
688568_chunks_0021_0021,1890,218,2108,stop,THUDM/GLM-4-32B-0414
688599_chunks_0001_0001,5043,269,5312,stop,THUDM/GLM-4-32B-0414
688599_chunks_0002_0002,5039,297,5336,stop,THUDM/GLM-4-32B-0414
688599_chunks_0003_0003,5025,236,5261,stop,THUDM/GLM-4-32B-0414
688599_chunks_0004_0004,5029,220,5249,stop,THUDM/GLM-4-32B-0414
688599_chunks_0005_0005,5049,194,5243,stop,THUDM/GLM-4-32B-0414
688599_chunks_0006_0006,5023,210,5233,stop,THUDM/GLM-4-32B-0414
688599_chunks_0007_0007,5047,241,5288,stop,THUDM/GLM-4-32B-0414
688599_chunks_0008_0008,4506,206,4712,stop,THUDM/GLM-4-32B-0414
688599_chunks_0009_0009,5044,209,5253,stop,THUDM/GLM-4-32B-0414
688599_chunks_0010_0010,5059,243,5302,stop,THUDM/GLM-4-32B-0414
688599_chunks_0011_0011,5047,248,5295,stop,THUDM/GLM-4-32B-0414
688599_chunks_0012_0012,5026,298,5324,stop,THUDM/GLM-4-32B-0414
688599_chunks_0013_0013,5037,274,5311,stop,THUDM/GLM-4-32B-0414
688599_chunks_0014_0014,5038,267,5305,stop,THUDM/GLM-4-32B-0414
688599_chunks_0015_0015,4948,227,5175,stop,THUDM/GLM-4-32B-0414
688599_chunks_0016_0016,5005,234,5239,stop,THUDM/GLM-4-32B-0414
688599_chunks_0017_0017,5045,215,5260,stop,THUDM/GLM-4-32B-0414
688599_chunks_0018_0018,4690,149,4839,stop,THUDM/GLM-4-32B-0414
688599_chunks_0019_0019,5030,135,5165,stop,THUDM/GLM-4-32B-0414
688599_chunks_0020_0020,5053,208,5261,stop,THUDM/GLM-4-32B-0414
688599_chunks_0021_0021,5054,280,5334,stop,THUDM/GLM-4-32B-0414
688599_chunks_0022_0022,4871,284,5155,stop,THUDM/GLM-4-32B-0414
688599_chunks_0023_0023,5038,243,5281,stop,THUDM/GLM-4-32B-0414
688599_chunks_0024_0024,5016,228,5244,stop,THUDM/GLM-4-32B-0414
688599_chunks_0025_0025,5003,219,5222,stop,THUDM/GLM-4-32B-0414
688599_chunks_0026_0026,5044,208,5252,stop,THUDM/GLM-4-32B-0414
688599_chunks_0027_0027,5053,196,5249,stop,THUDM/GLM-4-32B-0414
688599_chunks_0028_0028,2821,191,3012,stop,THUDM/GLM-4-32B-0414
688600_chunks_0001_0001,5050,224,5274,stop,THUDM/GLM-4-32B-0414
688600_chunks_0002_0002,5045,159,5204,stop,THUDM/GLM-4-32B-0414
688600_chunks_0003_0003,5030,162,5192,stop,THUDM/GLM-4-32B-0414
688600_chunks_0004_0004,5045,231,5276,stop,THUDM/GLM-4-32B-0414
688600_chunks_0005_0005,5058,200,5258,stop,THUDM/GLM-4-32B-0414
688600_chunks_0006_0006,4994,220,5214,stop,THUDM/GLM-4-32B-0414
688600_chunks_0007_0007,5002,262,5264,stop,THUDM/GLM-4-32B-0414
688600_chunks_0008_0008,5051,238,5289,stop,THUDM/GLM-4-32B-0414
688600_chunks_0009_0009,4669,292,4961,stop,THUDM/GLM-4-32B-0414
688600_chunks_0010_0010,4827,219,5046,stop,THUDM/GLM-4-32B-0414
688600_chunks_0011_0011,5030,232,5262,stop,THUDM/GLM-4-32B-0414
688600_chunks_0012_0012,4585,304,4889,stop,THUDM/GLM-4-32B-0414
688600_chunks_0013_0013,4644,223,4867,stop,THUDM/GLM-4-32B-0414
688600_chunks_0014_0014,5029,261,5290,stop,THUDM/GLM-4-32B-0414
688600_chunks_0015_0015,5056,258,5314,stop,THUDM/GLM-4-32B-0414
688600_chunks_0016_0016,5060,363,5423,stop,THUDM/GLM-4-32B-0414
688600_chunks_0017_0017,2199,214,2413,stop,THUDM/GLM-4-32B-0414
