sec_code,sec_name,chunk_n,text_sum,summary_sum,floor_applied_n,relevant_score_mean,lnN_tech,Redundancy
688662,富信科技,18,68972.0,3132.0,0,2.2363844533065755,11.141455904120022,22.021711366538952
688663,新风光,13,50330.0,1931.0,0,2.6687468198089754,10.826356599770406,26.064215432418436
688665,四方光电,20,75014.0,2966.0,0,2.180334590218745,11.22543004176506,25.29130141604855
688667,菱电电控,16,61271.0,2298.0,0,2.0559191237220573,11.02306192678775,26.662750217580506
688668,鼎通科技,12,43579.0,1844.0,0,1.9604664552897415,10.682330661929695,23.63286334056399
688669,聚石化学,16,60633.0,2082.0,0,2.122983870967742,11.012594578296879,29.122478386167145
688676,金盘科技,20,74715.0,2946.0,0,2.357927905481189,11.221436154175494,25.361507128309572
688677,海泰新光,14,53443.0,1942.0,0,1.7826774912870036,10.886370944359415,27.51956745623069
688678,福立旺,6,21320.0,937.0,0,2.1978778070367935,9.967400878279781,22.753468516542156
688679,通源环境,11,41614.0,1443.0,0,1.9472971255350588,10.636191928094528,28.83853083853084
688680,海优新材,12,45606.0,1588.0,0,1.943822182397451,10.727794565794095,28.7191435768262
688682,霍莱沃,12,43902.0,1575.0,0,1.846924653190882,10.689715156112085,27.874285714285715
688683,莱尔科技,16,62313.0,2175.0,0,2.1973584976105136,11.039925350744218,28.649655172413794
688685,迈信林,12,44855.0,1519.0,0,2.083325321643619,10.711190343993383,29.529295589203425
688686,奥普特,14,51153.0,2251.0,0,2.336403448701836,10.842576420686262,22.724566859173702
688687,凯因科技,20,75390.0,2882.0,0,1.9158290819516686,11.230429919205747,26.158917418459403
688689,银河微电,18,68391.0,2252.0,0,2.575225318576799,11.132996516006004,30.369005328596803
688693,锴威特,13,50351.0,2275.0,0,1.9093254473217252,10.82677375892267,22.13230769230769
