code,segment_target_year,NumIndSeg_count,NumIndSeg_count_main,NumIndSeg_count_operating,NumIndSeg_source,NumIndSeg,NumIndSeg_ln_count,NumProdSeg_count,NumProdSeg_count_main,NumProdSeg_count_operating,NumProdSeg_source,NumProdSeg,NumProdSeg_ln_count
688147,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688150,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688152,2022,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688153,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688163,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453
688170,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688171,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688172,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688173,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688175,2022,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688176,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0
688184,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688193,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688197,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0
688203,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688205,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688207,2022,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453
688209,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688213,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0
688220,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906
688223,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688225,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688231,2022,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688234,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0
688237,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688238,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688244,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,6.0,,6.0,operating_revenue_fallback,1.9459101490553132,1.791759469228055
688247,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688251,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688252,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688253,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906
688259,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688261,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453
688262,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688267,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688270,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,5.0,,5.0,operating_revenue_fallback,1.791759469228055,1.6094379124341003
688271,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688273,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688275,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688279,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688281,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688282,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688283,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688290,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688291,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688292,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906
688293,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688295,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0
688297,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688302,2022,,,,,,,,,,,,
688306,2022,9.0,9.0,,main_business_revenue,2.302585092994046,2.1972245773362196,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0
688320,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688322,2022,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688325,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688326,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688327,2022,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688331,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688332,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688337,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688348,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688349,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688351,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688353,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688362,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688370,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688371,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688372,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688373,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0
688375,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688376,2022,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453
688380,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688381,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453
688382,2022,,,,,,,,,,,,
688387,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688391,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906
688392,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,7.0,7.0,,main_business_revenue,2.0794415416798357,1.9459101490553132
688400,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688401,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688403,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0
688409,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688410,2022,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688416,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688419,2022,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688420,2022,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688426,2022,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,2.0,,2.0,operating_revenue_fallback,1.0986122886681098,0.6931471805599453
688428,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688432,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688439,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688448,2022,7.0,7.0,,main_business_revenue,2.0794415416798357,1.9459101490553132,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688455,2022,,,,,,,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688459,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688475,2022,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688480,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688489,2022,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688496,2022,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688498,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688503,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688525,2022,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688146,2023,7.0,7.0,,main_business_revenue,2.0794415416798357,1.9459101490553132,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688249,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0
688307,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688334,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688343,2023,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,,,,,,
688347,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688352,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688361,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688429,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688433,2023,5.0,,5.0,operating_revenue_fallback,1.791759469228055,1.6094379124341003,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688435,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688443,2023,,,,,,,,,,,,
688450,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688458,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688469,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688472,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688478,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688479,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688484,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688485,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688486,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688502,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688506,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688507,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688512,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688515,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688522,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688523,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688531,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688535,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688539,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688543,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688548,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688549,2023,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688552,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688562,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688563,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688570,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688573,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688576,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688581,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688582,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688591,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688592,2023,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003
688593,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,3.0,,3.0,operating_revenue_fallback,1.3862943611198906,1.0986122886681098
688602,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453
688603,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688610,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688612,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688620,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688623,2023,5.0,5.0,,main_business_revenue,1.791759469228055,1.6094379124341003,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688627,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,6.0,6.0,,main_business_revenue,1.9459101490553132,1.791759469228055
688629,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688631,2023,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688638,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688646,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688648,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688651,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,5.0,,5.0,operating_revenue_fallback,1.791759469228055,1.6094379124341003
688652,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906
688653,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098
688657,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688671,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906
688693,2023,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688702,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,4.0,,4.0,operating_revenue_fallback,1.6094379124341003,1.3862943611198906
688716,2023,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,5.0,,5.0,operating_revenue_fallback,1.791759469228055,1.6094379124341003
688719,2023,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688720,2023,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341003,1.3862943611198906
688688,,,,,,,,,,,,,
688717,,,,,,,,,,,,,
