sample,model,dep_var,target_var,N,coef,se_HC1,t_HC1,p_HC1,adj_r2,formula,error
common_3y_segment_controls,controls_fe_repaired_underwriter_scope,BHAR,Redundancy,513,0.003419992112451313,0.010879255870804705,0.3143590106772943,0.7532483840020504,-0.0035306433345341226,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_listing_year_segments,BHAR,Redundancy,513,0.003108872324080914,0.0108795609879886,0.28575347180949795,0.7750669468527386,-0.006992032096860168,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_listing_year_segments_rd_staff,BHAR,Redundancy,430,-0.0013577460561211231,0.011232211421269655,-0.12087967410852453,0.9037863418126615,0.012581644212633414,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_repaired_underwriter_scope,FSales_Growth,Redundancy,513,0.009843455523523663,0.0236921607572579,0.41547310202629795,0.6777956018917912,0.11777420326320787,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_listing_year_segments,FSales_Growth,Redundancy,513,0.005643455251272911,0.023463602334002277,0.24051955752313012,0.8099275034765038,0.12739512636392347,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_listing_year_segments_rd_staff,FSales_Growth,Redundancy,430,-0.017777583747077552,0.019777413600766403,-0.8988831454881767,0.36871490640837756,0.13293838985200357,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_repaired_underwriter_scope,FInvention,Redundancy,430,-0.055268936222355944,0.026595807048285555,-2.0781071287670794,0.03769949322127281,0.3369111622836367,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_listing_year_segments,FInvention,Redundancy,430,-0.052513721447971284,0.026252016609466033,-2.0003690470405893,0.04546042818750127,0.33877927294289745,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_listing_year_segments_rd_staff,FInvention,Redundancy,430,-0.04684724769937591,0.025246364453642638,-1.8556037161468062,0.06351006362263342,0.36754976721943733,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_repaired_underwriter_scope,BHAR,Redundancy,430,-0.0012522636320792776,0.011309082862677726,-0.11073078580156154,0.9118298325533473,0.01850135224538829,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_listing_year_segments,BHAR,Redundancy,430,-0.0017006122068323822,0.011202631360147925,-0.15180471017569272,0.8793409670113161,0.014390111565101504,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_listing_year_segments_rd_staff,BHAR,Redundancy,430,-0.0013577460561211947,0.011232211421269655,-0.1208796741085309,0.9037863418126565,0.012581644212633414,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_repaired_underwriter_scope,FSales_Growth,Redundancy,430,-0.01706589305481492,0.019863021037027636,-0.8591791260252681,0.3902416979024954,0.11975390696793864,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_listing_year_segments,FSales_Growth,Redundancy,430,-0.02026146978428299,0.021326445452168375,-0.9500631424831697,0.34208016973985167,0.12617315638140747,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls_rd_staff,controls_fe_listing_year_segments_rd_staff,FSales_Growth,Redundancy,430,-0.01777758374707776,0.0197774136007665,-0.8988831454881829,0.36871490640837434,0.13293838985200357,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
