code,sec_name,listing_year,first_trade_date,BHAR_current,first52_weeks,first52_start,first52_end,BHARwk_first52_stock_bhr,BHARwk_first52_Wretwd_Mdeq_market_bhr,BHARwk_first52_Wretwd_Mdeq,BHARwk_first52_Wretwd_Mdeq_sum_adj,BHARwk_first52_Wretwd_Mdos_market_bhr,BHARwk_first52_Wretwd_Mdos,BHARwk_first52_Wretwd_Mdos_sum_adj,BHARwk_first52_Wretwd_Mdtl_market_bhr,BHARwk_first52_Wretwd_Mdtl,BHARwk_first52_Wretwd_Mdtl_sum_adj,BHARwk_first52_Wretwd_Cmdeq_market_bhr,BHARwk_first52_Wretwd_Cmdeq,BHARwk_first52_Wretwd_Cmdeq_sum_adj,BHARwk_first52_Wretwd_Cmdos_market_bhr,BHARwk_first52_Wretwd_Cmdos,BHARwk_first52_Wretwd_Cmdos_sum_adj,BHARwk_first52_Wretwd_Cmdtl_market_bhr,BHARwk_first52_Wretwd_Cmdtl,BHARwk_first52_Wretwd_Cmdtl_sum_adj,within365_weeks,within365_start,within365_end,BHARwk_within365_stock_bhr,BHARwk_within365_Wretwd_Mdeq_market_bhr,BHARwk_within365_Wretwd_Mdeq,BHARwk_within365_Wretwd_Mdeq_sum_adj,BHARwk_within365_Wretwd_Mdos_market_bhr,BHARwk_within365_Wretwd_Mdos,BHARwk_within365_Wretwd_Mdos_sum_adj,BHARwk_within365_Wretwd_Mdtl_market_bhr,BHARwk_within365_Wretwd_Mdtl,BHARwk_within365_Wretwd_Mdtl_sum_adj,BHARwk_within365_Wretwd_Cmdeq_market_bhr,BHARwk_within365_Wretwd_Cmdeq,BHARwk_within365_Wretwd_Cmdeq_sum_adj,BHARwk_within365_Wretwd_Cmdos_market_bhr,BHARwk_within365_Wretwd_Cmdos,BHARwk_within365_Wretwd_Cmdos_sum_adj,BHARwk_within365_Wretwd_Cmdtl_market_bhr,BHARwk_within365_Wretwd_Cmdtl,BHARwk_within365_Wretwd_Cmdtl_sum_adj,skip_first_first52_weeks,skip_first_first52_start,skip_first_first52_end,BHARwk_skip_first_first52_stock_bhr,BHARwk_skip_first_first52_Wretwd_Mdeq_market_bhr,BHARwk_skip_first_first52_Wretwd_Mdeq,BHARwk_skip_first_first52_Wretwd_Mdeq_sum_adj,BHARwk_skip_first_first52_Wretwd_Mdos_market_bhr,BHARwk_skip_first_first52_Wretwd_Mdos,BHARwk_skip_first_first52_Wretwd_Mdos_sum_adj,BHARwk_skip_first_first52_Wretwd_Mdtl_market_bhr,BHARwk_skip_first_first52_Wretwd_Mdtl,BHARwk_skip_first_first52_Wretwd_Mdtl_sum_adj,BHARwk_skip_first_first52_Wretwd_Cmdeq_market_bhr,BHARwk_skip_first_first52_Wretwd_Cmdeq,BHARwk_skip_first_first52_Wretwd_Cmdeq_sum_adj,BHARwk_skip_first_first52_Wretwd_Cmdos_market_bhr,BHARwk_skip_first_first52_Wretwd_Cmdos,BHARwk_skip_first_first52_Wretwd_Cmdos_sum_adj,BHARwk_skip_first_first52_Wretwd_Cmdtl_market_bhr,BHARwk_skip_first_first52_Wretwd_Cmdtl,BHARwk_skip_first_first52_Wretwd_Cmdtl_sum_adj
688089,嘉必优,2019.0,2019-12-19,-0.2461116692379746,52.0,2020-01-03,2020-12-31,0.07419573218112263,0.22393135307004242,-0.14973562088891978,-0.06514600000000001,0.24420899606193958,-0.17001326388081694,-0.07332500000000007,0.24670930434419724,-0.1725135721630746,-0.07424800000000004,0.22951665113474018,-0.15532091895361755,-0.06722,0.23704733702589298,-0.16285160484477035,-0.07042600000000004,0.23339707649356933,-0.1592013443124467,-0.06895300000000001,50.0,2020-01-03,2020-12-18,0.21525257666014586,0.20218696871510677,0.013065607945039082,0.071904,0.20863472629938573,0.006617850360760125,0.07500599999999993,0.2178150589595187,-0.002562482299372837,0.06836999999999997,0.22901903070907914,-0.013766454048933285,0.052265,0.21219581159993695,0.0030567650602089103,0.06906799999999996,0.20887830780188077,0.006374268858265086,0.07033099999999999,52.0,2020-01-10,2021-01-08,-0.011732903176494114,0.1203734058612056,-0.1321063090376997,-0.05908699999999998,0.1960164493323513,-0.2077493525088454,-0.11556600000000007,0.19777242882153678,-0.2095053319980309,-0.115958,0.1712613181342677,-0.18299422131076182,-0.09971400000000002,0.2905409854756369,-0.302273888652131,-0.19547000000000003,0.2940392079526766,-0.3057721111291707,-0.20001500000000003
688098,申联生物,2019.0,2019-10-28,-0.5344719017196377,52.0,2020-01-03,2020-12-31,-0.03676621467469088,0.07462716304118211,-0.11139337771587299,-0.054309000000000024,0.10111863459181514,-0.13788484926650602,-0.06680699999999998,0.10269795543373883,-0.1394641701084297,-0.06712099999999996,0.20811767061905218,-0.24488388529374305,-0.11564599999999994,0.21810201223010472,-0.2548682269047956,-0.11865999999999989,0.2085031230548784,-0.24526933772956927,-0.11496100000000004,42.0,2020-01-03,2020-10-23,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,-0.10597923349169525,-0.005183256964035543,-0.1007959765276597,-0.053533,0.06331467581167205,-0.1692939093033673,-0.10831099999999996,0.0639825740962483,-0.16996180758794355,-0.10787999999999995,0.133944443265537,-0.23992367675723225,-0.12893799999999997,0.18939445973618851,-0.29537369322788376,-0.17113999999999996,0.17837165213086514,-0.2843508856225604,-0.16598200000000005
688099,晶晨股份,2019.0,2019-08-08,-0.4219741225140395,52.0,2020-01-03,2020-12-31,0.4613709416265528,0.8081215013702869,-0.34675055974373414,-0.10683599999999988,0.7783810305487933,-0.3170100889222405,-0.09984199999999996,0.7810918633723269,-0.31972092174577416,-0.09984799999999991,1.0181672883062838,-0.556796346679731,-0.16367900000000007,1.0472082865567067,-0.5858373449301539,-0.17088099999999998,1.0344782517588889,-0.5731073101323361,-0.16759100000000002,31.0,2020-01-03,2020-08-07,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,0.35703023670787903,0.7114259121375348,-0.3543956754296558,-0.12670299999999998,0.7287554485570098,-0.37172521184913077,-0.14675499999999997,0.7240209467575387,-0.36699071004965966,-0.14235099999999987,1.0180086896981653,-0.6609784529902862,-0.23911100000000002,1.0596034285305542,-0.7025731918226752,-0.252591,1.0520709092736684,-0.6950406725657894,-0.2519469999999999
688101,三达膜,2019.0,2019-11-15,-0.5055510142349601,52.0,2020-01-03,2020-12-31,-0.14046557510563862,-0.09867011398910619,-0.04179546111653243,-0.023306000000000014,-0.08122799553844995,-0.05923757956718867,-0.03290900000000005,-0.08069671223899477,-0.059768862866643846,-0.03313399999999998,-0.06825913838846731,-0.07220643671717131,-0.040405000000000066,-0.06547943183781824,-0.07498614326782038,-0.04171300000000004,-0.06727303500104731,-0.07319254010459131,-0.04079700000000003,45.0,2020-01-03,2020-11-13,0.0661879446800453,-0.022583276362773352,0.08877122104281865,0.101359,-0.06284218510577444,0.12903012978581974,0.15178299999999995,-0.05035447848360741,0.11654242316365271,0.13885300000000003,-0.015448448775470691,0.08163639345551599,0.11056199999999998,-0.07322606517203167,0.13941400985207697,0.17268199999999995,-0.07309784206776948,0.13928578674781478,0.17151800000000006,52.0,2020-01-10,2021-01-08,-0.12923514432431737,-0.12582085546180422,-0.0034142888625131596,0.020547000000000003,-0.04901081076011926,-0.08022433356419811,-0.05459000000000005,-0.05645075561251589,-0.07278438871180148,-0.046193999999999964,-0.11517001720549502,-0.014065127118822351,0.02385499999999998,-0.05084113995480033,-0.07839400436951705,-0.044144000000000044,-0.05155239048063931,-0.07768275384367807,-0.04445700000000005
688108,赛诺医疗,2019.0,2019-10-30,-0.4359376188346577,52.0,2020-01-03,2020-12-31,-0.16887583096801495,0.0928060369168664,-0.26168186788488135,-0.13637200000000008,0.10915301745579864,-0.2780288484238136,-0.14448700000000003,0.11032159896251748,-0.2791974299305324,-0.14482900000000007,0.1578493318049463,-0.32672516277296126,-0.16883999999999996,0.15574505137072236,-0.3246208823387373,-0.16729099999999986,0.14657608756553198,-0.3154519185335469,-0.1633710000000001,42.0,2020-01-03,2020-10-23,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,-0.2680451539227211,0.014080785675528729,-0.28212593959824983,-0.186168,0.07040263166183336,-0.33844778558455446,-0.23158000000000006,0.0674902908458268,-0.3355354447685479,-0.22832600000000003,0.05290364000329295,-0.32094879392601405,-0.19789899999999994,0.1497748484648398,-0.4178200023875609,-0.2841509999999999,0.13842496593605347,-0.40647011985877457,-0.2782440000000001
688111,金山办公,2019.0,2019-11-18,1.2781136401455002,52.0,2020-01-03,2020-12-31,1.5103130359316759,2.114190694415092,-0.603877658483416,-0.11718200000000001,2.025453299370039,-0.5151402634383633,-0.10180999999999996,1.9849644860203122,-0.4746514500886363,-0.09443500000000006,2.3993837903495163,-0.8890707544178404,-0.15816200000000002,2.3761849326524627,-0.8658718967207868,-0.15373399999999995,2.345597850156847,-0.835284814225171,-0.14940800000000004,45.0,2020-01-03,2020-11-13,0.807913611415767,1.8900031802654498,-1.0820895688496828,-0.38230699999999995,1.6336029211840675,-0.8256893097683005,-0.305062,1.6527737058150427,-0.8448600943992757,-0.318195,2.025397390670727,-1.2174837792549602,-0.381027,1.7986006327005444,-0.9906870212847774,-0.303232,1.7735629684441538,-0.9656493570283868,-0.29875700000000005,52.0,2020-01-10,2021-01-08,1.6668551334081143,1.9359633063266681,-0.2691081729185538,0.0006120000000000396,1.8049054650988285,-0.13805033169071423,0.031688000000000056,1.7924161603051068,-0.12556102689699244,0.030067999999999952,2.3692524905357537,-0.7023973571276394,-0.092007,2.330173796011323,-0.6633186626032086,-0.08279499999999992,2.2898556913307613,-0.623000557922647,-0.07527500000000006
688116,天奈科技,2019.0,2019-09-25,0.0828408442138082,52.0,2020-01-03,2020-12-31,0.9207526466224221,1.5684534988947405,-0.6477008522723184,-0.1480149999999999,1.50868051218955,-0.5879278655671278,-0.13630500000000006,1.5616041928710516,-0.6408515462486295,-0.1463689999999999,1.692768147830579,-0.7720155012081569,-0.17458300000000004,1.6396328515455543,-0.7188802049231322,-0.1627910000000002,1.5977679071109474,-0.6770152604885253,-0.15448300000000006,37.0,2020-01-03,2020-09-18,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,0.7272013862774798,1.4677028861149597,-0.7405014998374799,-0.21063800000000005,1.5020459965622432,-0.7748446102847635,-0.23698400000000008,1.559803193835231,-0.8326018075577513,-0.2490380000000001,1.596222777413983,-0.8690213911365032,-0.24016699999999996,1.6319058761961132,-0.9047044899186334,-0.2631190000000001,1.594417060596646,-0.8672156743191661,-0.25651500000000005
688118,普元信息,2019.0,2019-12-04,-0.6750632412053871,52.0,2020-01-03,2020-12-31,-0.3432374238473035,-0.2943564156414349,-0.048881008205868604,-0.036511999999999996,-0.27485604882557224,-0.06838137502173125,-0.05013600000000002,-0.2736101151370498,-0.06962730871025369,-0.05050900000000003,-0.2517254716752664,-0.09151195217203711,-0.06545699999999999,-0.24506455114204984,-0.09817287270525366,-0.0698349999999999,-0.24959806161275222,-0.09363936223455127,-0.06684999999999997,47.0,2020-01-03,2020-11-27,-0.2568013013564806,-0.21168547192601483,-0.04511582943046577,-0.027603999999999993,-0.2625869535328429,0.005785652176362288,0.05100699999999999,-0.24419568223141352,-0.01260561912506708,0.02776299999999997,-0.1759910051973934,-0.08081029615908719,-0.042015000000000025,-0.21198111179492618,-0.044820189561554424,0.006825000000000074,-0.21824481150568575,-0.03855648985079485,0.011735000000000044,52.0,2020-01-10,2021-01-08,-0.4012683191186933,-0.318948380604112,-0.0823199385145813,-0.093482,-0.2600608410742231,-0.1412074780444702,-0.16122600000000004,-0.2541905361247774,-0.14707778299391594,-0.167641,-0.3111995279827735,-0.09006879113591981,-0.07522200000000002,-0.22848221850551753,-0.17278610061317579,-0.18351699999999987,-0.23172457545530978,-0.16954374366338354,-0.18243199999999998
688123,聚辰股份,2019.0,2019-12-23,-0.4083898778407697,52.0,2020-01-10,2021-01-08,-0.19579206886513023,-0.13097600288790456,-0.06481606597722567,-0.03261100000000003,-0.07665347436597347,-0.11913859449915676,-0.09121699999999995,-0.08439600115979873,-0.1113960677053315,-0.083892,0.030525612252812362,-0.2263176811179426,-0.12373199999999998,0.1137988492882196,-0.3095909181533498,-0.19973699999999994,0.11113598571620087,-0.3069280545813311,-0.20254000000000003,49.0,2020-01-10,2020-12-18,-0.18344590251211446,-0.047266549509034084,-0.13617935300308037,-0.10917000000000003,-0.08331438963252535,-0.1001315128795891,-0.07073299999999996,-0.07083269106113088,-0.11261321145098357,-0.08543599999999998,0.07335193273460394,-0.2567978352467184,-0.14989099999999997,0.0616671994534872,-0.24511310196560165,-0.13815999999999995,0.04953436352793639,-0.23298026604005084,-0.13156100000000004,52.0,2020-01-17,2021-01-15,-0.27450649259335713,-0.19536354850686455,-0.07914294408649258,-0.05616500000000002,-0.10088501622514479,-0.17362147636821235,-0.16658799999999996,-0.10209529688736729,-0.17241119570598984,-0.16680300000000003,-0.04615492240326857,-0.22835157019008856,-0.150279,0.09362061768553609,-0.3681271102788932,-0.2844209999999999,0.09111712462400656,-0.3656236172173637,-0.28729600000000005
688128,中国电器,2019.0,2019-11-05,-0.54203730240313,52.0,2020-01-03,2020-12-31,-0.10123846279569404,-0.05292573188905614,-0.0483127309066379,-0.02561999999999998,-0.03500432246445495,-0.06623414033123909,-0.03500599999999998,-0.03503758979483096,-0.06620087300086308,-0.03487399999999998,-0.02500076316837918,-0.07623769962731486,-0.04068500000000006,-0.019913548095803923,-0.08132491469989012,-0.04319800000000003,-0.021750621971352135,-0.0794878408243419,-0.042261000000000035,43.0,2020-01-03,2020-10-30,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,-0.14216997408124332,-0.10632879000710493,-0.03584118407413839,-0.01616799999999998,-0.020468916579765017,-0.1217010575014783,-0.09685099999999996,-0.03245106423702737,-0.10971890984421595,-0.08446599999999999,-0.09759521793907155,-0.04457475614217177,-0.011839000000000086,-0.01587701936406627,-0.12629295471717705,-0.09429900000000004,-0.013701314329435443,-0.12846865975180788,-0.09751700000000005
