Stkcd,Accper,StateTypeCode,A001,A002,A001219,code,Accper_dt,fin_year,B001101,B0011,B001201,B002,sec_code,sec_name,listing_year,revenue_target_year,pre_target_year,pre_year_gap,strict_lag1
688535,2019-12-31,A,251952525.02,165219785.08,,688535,2019-12-31,2019,172169760.44,172169760.44,120621819.22,4274003.68,688535,华海诚科,2023.0,331634930.76,2022.0,3.0,False
688536,2019-12-31,A,285939179.19,66955916.13,,688536,2019-12-31,2019,303575905.57,303575905.57,123226400.4,70980244.01,688536,思瑞浦,2020.0,1325948910.93,2019.0,0.0,True
688536,2018-12-31,A,85198067.68,21903714.89,,688536,2018-12-31,2018,113926440.11,113926440.11,54670732.78,-8819416.38,688536,思瑞浦,2020.0,1325948910.93,2019.0,1.0,False
688536,2017-12-31,A,85422390.33,31079268.65,,688536,2017-12-31,2017,111796170.2,111796170.2,55041372.57,5124719.81,688536,思瑞浦,2020.0,1325948910.93,2019.0,2.0,False
688538,2020-12-31,A,24770670141.2,14429313618.33,119759199.67,688538,2020-12-31,2020,2502054360.22,2502054360.22,2984746045.02,-1036115429.73,688538,和辉光电,2021.0,4190881465.68,2020.0,0.0,True
688538,2019-12-31,A,22876961555.92,11872489603.32,109866887.29,688538,2019-12-31,2019,1513085342.19,1513085342.19,1990190963.9,-1005969796.89,688538,和辉光电,2021.0,4190881465.68,2020.0,1.0,False
688538,2018-12-31,A,17481468261.43,7030990953.07,11970087.44,688538,2018-12-31,2018,802582085.85,802582085.85,1365716641.0,-847329782.36,688538,和辉光电,2021.0,4190881465.68,2020.0,2.0,False
688539,2022-12-31,A,728983336.18,182793902.26,,688539,2022-12-31,2022,275645052.92,275645052.92,109742863.57,81161739.14,688539,高华科技,2023.0,345770831.28,2022.0,0.0,True
688539,2021-12-31,A,653824354.38,190495058.68,,688539,2021-12-31,2021,226414991.49,226414991.49,89522292.54,70013474.24,688539,高华科技,2023.0,345770831.28,2022.0,1.0,False
688539,2020-12-31,A,380955453.4,150398794.3,,688539,2020-12-31,2020,155888686.45,155888686.45,66844561.83,35214424.11,688539,高华科技,2023.0,345770831.28,2022.0,2.0,False
688539,2019-12-31,A,346570638.42,155856306.2,,688539,2019-12-31,2019,130235685.08,130235685.08,55614702.45,20698852.27,688539,高华科技,2023.0,345770831.28,2022.0,3.0,False
688543,2022-12-31,A,1773484354.07,1090122124.91,,688543,2022-12-31,2022,837223820.23,837223820.23,526301441.93,113076612.68,688543,国科军工,2023.0,1204437738.76,2022.0,0.0,True
688543,2021-12-31,A,1488827809.46,921889412.29,,688543,2021-12-31,2021,672471765.8,672471765.8,437940059.69,76286254.23,688543,国科军工,2023.0,1204437738.76,2022.0,1.0,False
688543,2020-12-31,A,1084310949.63,773042060.32,,688543,2020-12-31,2020,574368640.93,574368640.93,381567300.98,62580370.64,688543,国科军工,2023.0,1204437738.76,2022.0,2.0,False
688548,2022-12-31,A,3763513710.32,1409413690.7,,688548,2022-12-31,2022,1539752284.88,1539752284.88,950426547.23,238087048.61,688548,广钢气体,2023.0,2103465609.75,2022.0,0.0,True
688548,2021-12-31,A,3081068948.54,883976697.92,,688548,2021-12-31,2021,1177897299.72,1177897299.72,807476279.19,120417922.54,688548,广钢气体,2023.0,2103465609.75,2022.0,1.0,False
688548,2020-12-31,A,2384704267.73,1292617321.0,,688548,2020-12-31,2020,867199903.82,867199903.82,562499931.52,262514461.32,688548,广钢气体,2023.0,2103465609.75,2022.0,2.0,False
688549,2022-12-31,A,2196982619.19,921710253.75,,688549,2022-12-31,2022,798995814.03,798995814.03,625904206.67,3473096.61,688549,中巨芯,2023.0,1029504485.0,2022.0,0.0,True
688549,2021-12-31,A,1739777029.93,471375909.46,,688549,2021-12-31,2021,565795608.47,565795608.47,440238825.26,29654201.87,688549,中巨芯,2023.0,1029504485.0,2022.0,1.0,False
688549,2020-12-31,A,1390591625.95,282509207.38,,688549,2020-12-31,2020,400181935.33,400181935.33,325204838.44,23607579.58,688549,中巨芯,2023.0,1029504485.0,2022.0,2.0,False
688550,2019-12-31,A,1239019917.94,566669791.06,,688550,2019-12-31,2019,990229161.95,990229161.95,597432265.48,148464476.59,688550,瑞联新材,2020.0,1525576435.25,2019.0,0.0,True
688550,2018-12-31,A,1235488874.99,671603224.7,,688550,2018-12-31,2018,856567198.33,856567198.33,556429640.59,94642130.09,688550,瑞联新材,2020.0,1525576435.25,2019.0,1.0,False
688550,2017-12-31,A,961984173.37,462740653.17,,688550,2017-12-31,2017,719104094.47,719104094.47,449143702.87,78008660.92,688550,瑞联新材,2020.0,1525576435.25,2019.0,2.0,False
688551,2019-12-31,A,291565835.85,103772944.52,,688551,2019-12-31,2019,169448908.14,169448908.14,59088714.85,61629776.47,688551,科威尔,2020.0,247522361.42,2019.0,0.0,True
688551,2018-12-31,A,201586315.11,67317937.35,,688551,2018-12-31,2018,139998327.16,139998327.16,43828055.87,33956332.57,688551,科威尔,2020.0,247522361.42,2019.0,1.0,False
688551,2017-12-31,A,95708834.3,41920952.49,,688551,2017-12-31,2017,98788141.3,98788141.3,31745037.05,40066981.71,688551,科威尔,2020.0,247522361.42,2019.0,2.0,False
688552,2022-12-31,A,1851109325.24,893498707.63,,688552,2022-12-31,2022,953007440.19,953007440.19,554608835.05,156808913.66,688552,航天南湖,2023.0,217816283.74,2022.0,0.0,True
688552,2021-12-31,A,1617273228.8,782711389.59,,688552,2021-12-31,2021,797072365.74,797072365.74,491057550.6,130517768.28,688552,航天南湖,2023.0,217816283.74,2022.0,1.0,False
688552,2020-12-31,A,1483387567.45,697982480.72,,688552,2020-12-31,2020,772175479.28,772175479.28,389747116.88,230047274.67,688552,航天南湖,2023.0,217816283.74,2022.0,2.0,False
688553,2020-12-31,A,1212742457.58,461257913.71,,688553,2020-12-31,2020,1364197467.65,1364197467.65,111827954.95,341823342.98,688553,汇宇制药,2021.0,1493267942.75,2020.0,0.0,True
688553,2019-12-31,A,859982065.9,451334955.15,,688553,2019-12-31,2019,707076221.2,707076221.2,48292242.53,176909276.79,688553,汇宇制药,2021.0,1493267942.75,2020.0,1.0,False
688553,2018-12-31,A,339314951.57,490019336.98,,688553,2018-12-31,2018,54320143.8,54320143.8,11159818.29,-22004646.76,688553,汇宇制药,2021.0,1493267942.75,2020.0,2.0,False
688555,2019-12-31,A,500358989.36,89559728.81,,688555,2019-12-31,2019,221300313.94,221300313.94,111011308.22,83577526.27,688555,泽达易盛,2020.0,329016778.06,2019.0,0.0,True
688555,2018-12-31,A,405328135.97,80922604.91,,688555,2018-12-31,2018,202277328.66,202277328.66,107227954.0,52734354.92,688555,泽达易盛,2020.0,329016778.06,2019.0,1.0,False
688555,2017-12-31,A,237246091.8,64244726.98,,688555,2017-12-31,2017,123834989.49,123834989.49,62849028.47,36578345.18,688555,泽达易盛,2020.0,329016778.06,2019.0,2.0,False
688556,2019-12-31,A,1445612282.44,1052002457.47,,688556,2019-12-31,2019,714240609.75,714240609.75,459713698.42,32021079.86,688556,高测股份,2020.0,1566596736.29,2019.0,0.0,True
688556,2018-12-31,A,820862690.22,604096570.53,,688556,2018-12-31,2018,606697605.84,606697605.84,373462521.1,53533110.83,688556,高测股份,2020.0,1566596736.29,2019.0,1.0,False
688556,2017-12-31,A,628036552.28,464803543.42,,688556,2017-12-31,2017,425306099.55,425306099.55,246942754.88,41755058.25,688556,高测股份,2020.0,1566596736.29,2019.0,2.0,False
688557,2019-12-31,A,613796262.12,280345678.09,,688557,2019-12-31,2019,395401511.27,395401511.27,235049211.92,73338971.11,688557,兰剑智能,2020.0,603889939.33,2019.0,0.0,True
688557,2018-12-31,A,436081934.28,251465321.36,,688557,2018-12-31,2018,348502108.44,348502108.44,219215602.38,35757329.94,688557,兰剑智能,2020.0,603889939.33,2019.0,1.0,False
688557,2017-12-31,A,410885945.25,273836982.27,,688557,2017-12-31,2017,150864302.49,150864302.49,90922214.73,5301559.25,688557,兰剑智能,2020.0,603889939.33,2019.0,2.0,False
688558,2019-12-31,A,785705957.09,184266802.23,,688558,2019-12-31,2019,664682196.7,664682196.7,472076352.61,85261806.99,688558,国盛智科,2020.0,1136833011.82,2019.0,0.0,True
688558,2018-12-31,A,712514256.65,178432727.94,,688558,2018-12-31,2018,744316587.69,744316587.69,535548153.08,95560592.27,688558,国盛智科,2020.0,1136833011.82,2019.0,1.0,False
688558,2017-12-31,A,678491373.75,226272285.1,,688558,2017-12-31,2017,586469311.44,586469311.44,395470590.57,92096296.6,688558,国盛智科,2020.0,1136833011.82,2019.0,2.0,False
688559,2019-12-31,A,2164726969.59,1510336295.32,,688559,2019-12-31,2019,1030923945.62,1030923945.62,657206299.16,145395801.2,688559,海目星,2020.0,1984330736.02,2019.0,0.0,True
688559,2018-12-31,A,1561969941.2,1054813184.44,,688559,2018-12-31,2018,800701948.34,800701948.34,525457510.5,83303619.58,688559,海目星,2020.0,1984330736.02,2019.0,1.0,False
688559,2017-12-31,A,925841217.68,501988600.25,,688559,2017-12-31,2017,637715271.94,637715271.94,449076939.24,16756262.18,688559,海目星,2020.0,1984330736.02,2019.0,2.0,False
688560,2019-12-31,A,1055564846.36,408325843.58,,688560,2019-12-31,2019,945745183.57,945745183.57,714440488.43,104905116.26,688560,明冠新材,2020.0,1289068858.97,2019.0,0.0,True
688560,2018-12-31,A,985777199.4,443593298.87,,688560,2018-12-31,2018,866789625.92,866789625.92,685149391.27,88495114.03,688560,明冠新材,2020.0,1289068858.97,2019.0,1.0,False
688560,2017-12-31,A,826404898.78,372712913.3,,688560,2017-12-31,2017,594618847.33,594618847.33,466467763.04,37211605.48,688560,明冠新材,2020.0,1289068858.97,2019.0,2.0,False
688561,2019-12-31,A,7154857102.78,2114244733.7,,688561,2019-12-31,2019,3154129242.79,3154129242.79,1364980039.28,-552968992.83,688561,奇安信,2020.0,5809075572.53,2019.0,0.0,True
688561,2018-12-31,A,6782262297.69,2504383056.93,,688561,2018-12-31,2018,1816772814.81,1816772814.81,805103891.52,-952514437.89,688561,奇安信,2020.0,5809075572.53,2019.0,1.0,False
688561,2017-12-31,A,5275429085.8,1981762530.28,,688561,2017-12-31,2017,821243751.3,821243751.3,206071431.7,-702309680.66,688561,奇安信,2020.0,5809075572.53,2019.0,2.0,False
688562,2022-12-31,A,3016979148.94,2407464857.9,,688562,2022-12-31,2022,1894510857.7,1894510857.7,1532553290.2,68043519.62,688562,航天软件,2023.0,1162917124.9,2022.0,0.0,True
688562,2021-12-31,A,3042154854.51,2501398166.06,,688562,2021-12-31,2021,1501616243.35,1501616243.35,1221991686.72,48055634.38,688562,航天软件,2023.0,1162917124.9,2022.0,1.0,False
688562,2020-12-31,A,2359054033.39,1880025217.47,,688562,2020-12-31,2020,949611457.64,949611457.64,769207407.29,-23938822.23,688562,航天软件,2023.0,1162917124.9,2022.0,2.0,False
688563,2022-12-31,A,4068483614.04,1477684566.73,,688563,2022-12-31,2022,2335371696.59,2335371696.59,1546303399.24,442456793.11,688563,航材股份,2023.0,2932101961.25,2022.0,0.0,True
688563,2021-12-31,A,3310261810.91,1140417393.47,,688563,2021-12-31,2021,1946923006.0,1946923006.0,1279394835.9,375237319.81,688563,航材股份,2023.0,2932101961.25,2022.0,1.0,False
688563,2020-12-31,A,1654433913.15,776116661.7,,688563,2020-12-31,2020,1452512243.8,1452512243.8,946914072.27,283057536.49,688563,航材股份,2023.0,2932101961.25,2022.0,2.0,False
688565,2020-12-31,A,727660054.8,309269059.88,,688565,2020-12-31,2020,270668357.36,270668357.36,187359630.32,44064542.4,688565,力源科技,2021.0,203153854.95,2020.0,0.0,True
688565,2019-12-31,A,695647731.5,316028078.98,,688565,2019-12-31,2019,333289564.76,333289564.76,232975388.48,52171742.21,688565,力源科技,2021.0,203153854.95,2020.0,1.0,False
688565,2018-12-31,A,718342231.06,381270320.75,,688565,2018-12-31,2018,307797967.04,307797967.04,218821579.44,47132644.55,688565,力源科技,2021.0,203153854.95,2020.0,2.0,False
688565,2017-12-31,A,470061904.99,195410186.4,,688565,2017-12-31,2017,213039600.73,213039600.73,155619835.49,25347827.93,688565,力源科技,2021.0,203153854.95,2020.0,3.0,False
688566,2019-12-31,A,595620862.93,125158317.2,,688566,2019-12-31,2019,542519478.27,542519478.27,63888464.57,112784346.63,688566,吉贝尔,2020.0,509693982.77,2019.0,0.0,True
688566,2018-12-31,A,477994076.04,120315876.94,,688566,2018-12-31,2018,484961241.57,484961241.57,64166904.5,96917506.66,688566,吉贝尔,2020.0,509693982.77,2019.0,1.0,False
688566,2017-12-31,A,527676825.18,86916132.74,,688566,2017-12-31,2017,452325276.35,452325276.35,67203025.0,77610471.24,688566,吉贝尔,2020.0,509693982.77,2019.0,2.0,False
688566,2016-12-31,A,482144642.22,118994421.02,,688566,2016-12-31,2016,444423461.29,444423461.29,68617421.36,77853007.9,688566,吉贝尔,2020.0,509693982.77,2019.0,3.0,False
688567,2019-12-31,A,11700389963.9,4597019076.41,,688567,2019-12-31,2019,2449628725.5,2449628725.5,1874140350.2,131227665.49,688567,孚能科技,2020.0,3500076221.91,2019.0,0.0,True
688567,2018-12-31,A,8849593911.07,2222844762.79,,688567,2018-12-31,2018,2275652402.76,2275652402.76,2148523782.02,-78214828.3,688567,孚能科技,2020.0,3500076221.91,2019.0,1.0,False
688567,2017-12-31,A,2149976956.34,1744691417.65,,688567,2017-12-31,2017,1338613765.18,1338613765.18,1117971236.93,18261332.45,688567,孚能科技,2020.0,3500076221.91,2019.0,2.0,False
688568,2019-12-31,A,613392406.21,324874365.17,,688568,2019-12-31,2019,489410961.14,489410961.14,198741215.53,99572247.06,688568,中科星图,2020.0,1039947273.81,2019.0,0.0,True
688568,2018-12-31,A,399340053.72,213041009.74,,688568,2018-12-31,2018,364395637.12,364395637.12,162555343.99,89109731.17,688568,中科星图,2020.0,1039947273.81,2019.0,1.0,False
688568,2017-12-31,A,197196610.02,132030294.98,,688568,2017-12-31,2017,237305153.42,237305153.42,125733491.45,46388853.01,688568,中科星图,2020.0,1039947273.81,2019.0,2.0,False
688569,2019-12-31,A,1740541126.9,572494330.23,,688569,2019-12-31,2019,1264677587.47,1264677587.47,817075115.08,191329694.07,688569,铁科轨道,2020.0,1350723754.45,2019.0,0.0,True
688569,2018-12-31,A,1673151212.53,650745556.54,,688569,2018-12-31,2018,1119242704.15,1119242704.15,777236387.79,148357875.66,688569,铁科轨道,2020.0,1350723754.45,2019.0,1.0,False
688569,2017-12-31,A,1452272774.68,602354994.35,,688569,2017-12-31,2017,920651482.01,920651482.01,619792666.09,126956254.88,688569,铁科轨道,2020.0,1350723754.45,2019.0,2.0,False
688570,2022-12-31,A,2679495713.17,1086640310.91,609849.06,688570,2022-12-31,2022,1968289638.25,1968289638.25,1042641912.1,396515579.05,688570,天玛智控,2023.0,1860803843.98,2022.0,0.0,True
688570,2021-12-31,A,2123608239.19,984595715.65,,688570,2021-12-31,2021,1553071818.06,1553071818.06,749234610.39,371179837.42,688570,天玛智控,2023.0,1860803843.98,2022.0,1.0,False
688570,2020-12-31,A,1828000393.98,807422354.76,,688570,2020-12-31,2020,1162652028.64,1162652028.64,520705735.56,301446986.22,688570,天玛智控,2023.0,1860803843.98,2022.0,2.0,False
688570,2019-12-31,A,1830045445.95,1050117417.62,,688570,2019-12-31,2019,976154044.22,976154044.22,462298005.94,207801011.78,688570,天玛智控,2023.0,1860803843.98,2022.0,3.0,False
688571,2019-12-31,A,1214985661.27,337660055.64,,688571,2019-12-31,2019,1007624367.27,1007624367.27,755718935.41,91114653.29,688571,杭华股份,2020.0,1148662209.11,2019.0,0.0,True
688571,2018-12-31,A,1116067095.57,297545549.2,,688571,2018-12-31,2018,966128837.42,966128837.42,738251170.2,67452004.34,688571,杭华股份,2020.0,1148662209.11,2019.0,1.0,False
688571,2017-12-31,A,1083140580.71,310252995.26,,688571,2017-12-31,2017,961111430.65,961111430.65,714309787.89,77907371.67,688571,杭华股份,2020.0,1148662209.11,2019.0,2.0,False
688573,2022-12-31,A,1319551724.49,944814556.62,,688573,2022-12-31,2022,669476458.18,669476458.18,509843375.0,68358741.77,688573,信宇人,2023.0,621843679.49,2022.0,0.0,True
688573,2021-12-31,A,1117073880.81,816995055.17,,688573,2021-12-31,2021,536656883.91,536656883.91,390476250.96,59706028.81,688573,信宇人,2023.0,621843679.49,2022.0,1.0,False
688573,2020-12-31,A,499323636.62,325720870.23,,688573,2020-12-31,2020,240381074.11,240381074.11,166837124.56,13123622.17,688573,信宇人,2023.0,621843679.49,2022.0,2.0,False
688575,2020-12-31,A,1323422336.84,559445499.36,,688575,2020-12-31,2020,999007002.83,999007002.83,397955677.16,207958094.94,688575,亚辉龙,2021.0,3980756764.01,2020.0,0.0,True
688575,2019-12-31,A,1075614499.0,497276407.94,,688575,2019-12-31,2019,877357946.98,877357946.98,432672373.02,106077753.15,688575,亚辉龙,2021.0,3980756764.01,2020.0,1.0,False
688575,2018-12-31,A,838363443.25,505532607.4,,688575,2018-12-31,2018,728644765.15,728644765.15,440194505.67,38033404.06,688575,亚辉龙,2021.0,3980756764.01,2020.0,2.0,False
688576,2022-12-31,A,521736859.58,115357900.08,,688576,2022-12-31,2022,262273251.42,262273251.42,82447013.1,75351624.08,688576,西山科技,2023.0,336380651.11,2022.0,0.0,True
688576,2021-12-31,A,403578553.94,77930594.2,,688576,2021-12-31,2021,208859160.28,208859160.28,63356100.89,61429395.93,688576,西山科技,2023.0,336380651.11,2022.0,1.0,False
688576,2020-12-31,A,176487830.61,73016767.35,,688576,2020-12-31,2020,127375846.62,127375846.62,43200477.33,14190652.61,688576,西山科技,2023.0,336380651.11,2022.0,2.0,False
688577,2019-12-31,A,571261808.95,240707350.73,,688577,2019-12-31,2019,384736158.45,384736158.45,253136328.93,45598228.1,688577,浙海德曼,2020.0,540808211.52,2019.0,0.0,True
688577,2018-12-31,A,555175609.76,252591566.35,,688577,2018-12-31,2018,427363441.91,427363441.91,274343387.7,57662645.53,688577,浙海德曼,2020.0,540808211.52,2019.0,1.0,False
688577,2017-12-31,A,475253193.8,279546585.92,,688577,2017-12-31,2017,333150765.48,333150765.48,211650014.48,36628562.52,688577,浙海德曼,2020.0,540808211.52,2019.0,2.0,False
688578,2019-12-31,A,1328414412.65,144022266.23,,688578,2019-12-31,2019,629723.72,629723.72,270433.8,-397502494.06,688578,艾力斯,2020.0,530094158.47,2019.0,0.0,True
688578,2018-12-31,A,374997312.84,303961366.45,,688578,2018-12-31,2018,4619965.81,4619965.81,3005685.68,-97393809.35,688578,艾力斯,2020.0,530094158.47,2019.0,1.0,False
688578,2017-12-31,A,508633436.05,127372371.31,,688578,2017-12-31,2017,7727000.74,7727000.74,5063944.06,-38933804.25,688578,艾力斯,2020.0,530094158.47,2019.0,2.0,False
688579,2019-12-31,A,1063162875.57,222424667.27,,688579,2019-12-31,2019,488570549.34,488570549.34,266940171.56,78176632.64,688579,山大地纬,2020.0,637509880.44,2019.0,0.0,True
688579,2018-12-31,A,1059684126.65,264722550.99,,688579,2018-12-31,2018,406174443.25,406174443.25,214597643.99,82253499.6,688579,山大地纬,2020.0,637509880.44,2019.0,1.0,False
688579,2017-12-31,A,692090095.01,170535596.28,,688579,2017-12-31,2017,316905936.79,316905936.79,167448364.06,61735954.01,688579,山大地纬,2020.0,637509880.44,2019.0,2.0,False
688580,2019-12-31,A,404217189.87,149353181.67,,688580,2019-12-31,2019,318873166.2,318873166.2,83818512.56,98890929.61,688580,伟思医疗,2020.0,430044459.65,2019.0,0.0,True
688580,2018-12-31,A,308360605.72,112203117.13,,688580,2018-12-31,2018,207781492.42,207781492.42,53679492.74,62724876.5,688580,伟思医疗,2020.0,430044459.65,2019.0,1.0,False
688580,2017-12-31,A,246572036.14,93148024.05,,688580,2017-12-31,2017,144495129.73,144495129.73,37880476.72,40189999.3,688580,伟思医疗,2020.0,430044459.65,2019.0,2.0,False
688581,2022-12-31,A,473384772.87,91806576.48,,688581,2022-12-31,2022,371111549.38,371111549.38,118325474.02,144955505.24,688581,安杰思,2023.0,636634113.59,2022.0,0.0,True
688581,2021-12-31,A,341994177.12,70548078.55,,688581,2021-12-31,2021,305466100.93,305466100.93,107881162.18,104800418.97,688581,安杰思,2023.0,636634113.59,2022.0,1.0,False
688581,2020-12-31,A,260409195.8,43718760.29,,688581,2020-12-31,2020,171953673.76,171953673.76,67471659.38,45234422.86,688581,安杰思,2023.0,636634113.59,2022.0,2.0,False
688582,2022-12-31,A,662028664.71,47134937.47,,688582,2022-12-31,2022,226855981.3,226855981.3,31948110.29,116605349.68,688582,芯动联科,2023.0,404502604.08,2022.0,0.0,True
688582,2021-12-31,A,542481266.48,27646286.82,,688582,2021-12-31,2021,166093111.16,166093111.16,24262216.49,82605077.65,688582,芯动联科,2023.0,404502604.08,2022.0,1.0,False
688582,2020-12-31,A,442616085.5,10385056.14,,688582,2020-12-31,2020,108584487.48,108584487.48,13079016.19,51899100.38,688582,芯动联科,2023.0,404502604.08,2022.0,2.0,False
688585,2019-12-31,A,1345971565.01,484526450.34,,688585,2019-12-31,2019,1348722081.22,1348722081.22,1084321052.36,78267990.56,688585,上纬新材,2020.0,2072589672.29,2019.0,0.0,True
688585,2018-12-31,A,1238139749.59,447484083.99,,688585,2018-12-31,2018,1238075584.57,1238075584.57,1055841279.54,24375928.78,688585,上纬新材,2020.0,2072589672.29,2019.0,1.0,False
688585,2017-12-31,A,1215062885.09,414886728.83,,688585,2017-12-31,2017,1023630324.46,1023630324.46,826017132.47,51613490.57,688585,上纬新材,2020.0,2072589672.29,2019.0,2.0,False
688586,2019-12-31,A,1796763074.05,992417882.39,,688586,2019-12-31,2019,674497580.05,674497580.05,400879068.94,113174875.96,688586,江航装备,2020.0,953287337.44,2019.0,0.0,True
688586,2018-12-31,A,1857888881.87,1159094891.85,,688586,2018-12-31,2018,660988365.32,660988365.32,435332000.5,71098747.71,688586,江航装备,2020.0,953287337.44,2019.0,1.0,False
688586,2017-12-31,A,1804617568.66,1517968671.73,,688586,2017-12-31,2017,679465651.31,679465651.31,498170124.89,59112880.62,688586,江航装备,2020.0,953287337.44,2019.0,2.0,False
688588,2019-12-31,A,790291204.88,109245754.48,,688588,2019-12-31,2019,596622687.25,596622687.25,330290605.38,149508562.33,688588,凌志软件,2020.0,652663287.4,2019.0,0.0,True
688588,2018-12-31,A,685436830.09,97099087.97,,688588,2018-12-31,2018,467052880.19,467052880.19,275693740.61,91230076.33,688588,凌志软件,2020.0,652663287.4,2019.0,1.0,False
688588,2017-12-31,A,598819417.11,65880910.86,,688588,2017-12-31,2017,382810430.37,382810430.37,219619636.94,77572076.54,688588,凌志软件,2020.0,652663287.4,2019.0,2.0,False
688589,2019-12-31,A,376226663.83,113479495.62,,688589,2019-12-31,2019,276760593.45,276760593.45,142906837.3,43456106.23,688589,力合微,2020.0,360073662.62,2019.0,0.0,True
688589,2018-12-31,A,345017113.32,125768268.7,,688589,2018-12-31,2018,188166487.81,188166487.81,97524111.35,22981138.83,688589,力合微,2020.0,360073662.62,2019.0,1.0,False
688589,2017-12-31,A,268050723.93,64584356.01,,688589,2017-12-31,2017,134960352.77,134960352.77,55957161.34,13440922.7,688589,力合微,2020.0,360073662.62,2019.0,2.0,False
688590,2019-12-31,A,1350891765.61,663947380.56,,688590,2019-12-31,2019,1117698585.12,1117698585.12,776732984.27,85311109.13,688590,新致软件,2020.0,1282480403.5,2019.0,0.0,True
688590,2018-12-31,A,1148398847.53,540258261.54,,688590,2018-12-31,2018,993357905.2,993357905.2,716796895.2,65118601.66,688590,新致软件,2020.0,1282480403.5,2019.0,1.0,False
688590,2017-12-31,A,998953464.74,485611857.76,,688590,2017-12-31,2017,880556081.2,880556081.2,645457412.65,38601656.84,688590,新致软件,2020.0,1282480403.5,2019.0,2.0,False
688591,2022-12-31,A,993560967.04,65408268.6,,688591,2022-12-31,2022,609299456.38,609299456.38,357845756.48,49785556.04,688591,泰凌微,2023.0,844033021.15,2022.0,0.0,True
688591,2021-12-31,A,965323340.13,88770560.92,,688591,2021-12-31,2021,649524738.88,649524738.88,350955237.15,95007709.4,688591,泰凌微,2023.0,844033021.15,2022.0,1.0,False
688591,2020-12-31,A,857624083.8,83893617.44,,688591,2020-12-31,2020,453750688.43,453750688.43,227623103.52,-92194923.07,688591,泰凌微,2023.0,844033021.15,2022.0,2.0,False
688592,2022-12-31,A,493865386.2,195238184.19,,688592,2022-12-31,2022,335650196.75,335650196.75,143971863.67,36178955.5,688592,司南导航,2023.0,412861429.62,2022.0,0.0,True
688592,2021-12-31,A,444861783.65,176490425.55,,688592,2021-12-31,2021,288190144.25,288190144.25,130555241.85,29151158.18,688592,司南导航,2023.0,412861429.62,2022.0,1.0,False
688592,2020-12-31,A,396119903.84,155057993.68,,688592,2020-12-31,2020,287966058.48,287966058.48,135516490.21,28202974.0,688592,司南导航,2023.0,412861429.62,2022.0,2.0,False
688593,2022-12-31,A,740459161.78,85146192.17,,688593,2022-12-31,2022,427004386.3,427004386.3,250438216.08,108275464.75,688593,新相微,2023.0,507399919.88,2022.0,0.0,True
688593,2021-12-31,A,651255174.34,96947639.56,,688593,2021-12-31,2021,451695952.29,451695952.29,145863453.16,152701288.58,688593,新相微,2023.0,507399919.88,2022.0,1.0,False
688593,2020-12-31,A,216202180.14,152949769.87,,688593,2020-12-31,2020,218755493.61,218755493.61,156753942.92,25412187.84,688593,新相微,2023.0,507399919.88,2022.0,2.0,False
688595,2019-12-31,A,343979379.01,73419446.04,,688595,2019-12-31,2019,258406413.72,258406413.72,142650821.44,41894846.57,688595,芯海科技,2020.0,659081215.92,2019.0,0.0,True
688595,2018-12-31,A,286769030.12,77453943.72,,688595,2018-12-31,2018,219296286.13,219296286.13,120515041.15,27904647.98,688595,芯海科技,2020.0,659081215.92,2019.0,1.0,False
688595,2017-12-31,A,266167955.79,77263268.57,,688595,2017-12-31,2017,163947723.54,163947723.54,95923854.56,16358498.31,688595,芯海科技,2020.0,659081215.92,2019.0,2.0,False
688596,2019-12-31,A,1695405068.74,1026547886.36,,688596,2019-12-31,2019,1185704515.6,1185704515.6,885155256.79,83920874.06,688596,正帆科技,2020.0,1836764431.27,2019.0,0.0,True
688596,2018-12-31,A,1556509453.36,1071839599.72,,688596,2018-12-31,2018,920632420.27,920632420.27,679964047.83,58972721.32,688596,正帆科技,2020.0,1836764431.27,2019.0,1.0,False
688596,2017-12-31,A,1136079125.66,767660118.51,,688596,2017-12-31,2017,707163084.95,707163084.95,557438891.8,28655030.72,688596,正帆科技,2020.0,1836764431.27,2019.0,2.0,False
688597,2020-12-31,A,884849889.98,335046853.36,,688597,2020-12-31,2020,459122190.53,459122190.53,291858386.41,62377896.0,688597,煜邦电力,2021.0,622473954.94,2020.0,0.0,True
688597,2019-12-31,A,819861783.44,362630835.82,,688597,2019-12-31,2019,533665673.43,533665673.43,362275289.18,55504974.47,688597,煜邦电力,2021.0,622473954.94,2020.0,1.0,False
688597,2018-12-31,A,627052722.98,205326749.83,,688597,2018-12-31,2018,427774807.22,427774807.22,290508564.94,31166842.55,688597,煜邦电力,2021.0,622473954.94,2020.0,2.0,False
688598,2019-12-31,A,336917715.95,66921587.41,,688598,2019-12-31,2019,239523034.35,239523034.35,91788824.63,77672465.99,688598,金博股份,2020.0,1337896699.16,2019.0,0.0,True
688598,2018-12-31,A,275734482.24,63875819.69,,688598,2018-12-31,2018,179545560.97,179545560.97,57640820.78,53913947.56,688598,金博股份,2020.0,1337896699.16,2019.0,1.0,False
688598,2017-12-31,A,218671834.01,55532119.02,,688598,2017-12-31,2017,141856226.63,141856226.63,52002942.44,28968740.13,688598,金博股份,2020.0,1337896699.16,2019.0,2.0,False
