Stkcd,Subbgdt,Statrange,Stattype,Emptype,Number,code,Stattype_str,range_priority
688586,2020-07-22,B,2,大学本科,391.0,688586,2,0
688586,2020-07-22,B,2,大专,398.0,688586,2,0
688586,2020-07-22,B,2,中专及以下,411.0,688586,2,0
688586,2020-07-22,B,3,25岁及以下,40.0,688586,3,0
688586,2020-07-22,B,3,26-30岁,111.0,688586,3,0
688586,2020-07-22,B,3,31-35岁,223.0,688586,3,0
688586,2020-07-22,B,3,36-45岁,339.0,688586,3,0
688586,2020-07-22,B,3,46岁及46岁以上,582.0,688586,3,0
688588,2020-04-24,B,8,技术人员,1524.0,688588,8,0
688588,2020-04-24,B,8,财务人员,14.0,688588,8,0
688588,2020-04-24,B,8,管理及行政人员,118.0,688588,8,0
688588,2020-04-24,B,8,销售人员,26.0,688588,8,0
688588,2020-04-24,B,2,研究生,35.0,688588,2,0
688588,2020-04-24,B,2,本科,1372.0,688588,2,0
688588,2020-04-24,B,2,专科及以下,281.0,688588,2,0
688588,2020-04-24,B,0,总人数,1688.0,688588,0,0
688588,2020-04-24,B,8,其他,6.0,688588,8,0
688589,2020-07-13,B,8,研发人员,158.0,688589,8,0
688589,2020-07-13,B,8,销售人员,87.0,688589,8,0
688589,2020-07-13,B,8,管理人员,44.0,688589,8,0
688589,2020-07-13,B,8,生产人员,21.0,688589,8,0
688589,2020-07-13,B,0,总人数,310.0,688589,0,0
688589,2020-07-13,B,2,硕士及以上,40.0,688589,2,0
688589,2020-07-13,B,2,本科,122.0,688589,2,0
688589,2020-07-13,B,2,大专,100.0,688589,2,0
688589,2020-07-13,B,2,高中及以下,48.0,688589,2,0
688589,2020-07-13,B,3,30岁以下,128.0,688589,3,0
688589,2020-07-13,B,3,30-39周岁,131.0,688589,3,0
688589,2020-07-13,B,3,40-49周岁,41.0,688589,3,0
688589,2020-07-13,B,3,50岁及以上,10.0,688589,3,0
688590,2020-11-25,B,3,30岁以下,3129.0,688590,3,0
688590,2020-11-25,B,8,技术人员,3837.0,688590,8,0
688590,2020-11-25,B,0,总人数,4542.0,688590,0,0
688590,2020-11-25,B,2,本科及以上,3288.0,688590,2,0
688590,2020-11-25,B,2,专科,1029.0,688590,2,0
688590,2020-11-25,B,2,高中及以下,225.0,688590,2,0
688590,2020-11-25,B,8,销售人员,163.0,688590,8,0
688590,2020-11-25,B,8,管理人员,204.0,688590,8,0
688590,2020-11-25,B,8,研发人员,338.0,688590,8,0
688590,2020-11-25,B,3,40岁以上,299.0,688590,3,0
688590,2020-11-25,B,3,31~40岁,1114.0,688590,3,0
688591,2023-08-16,B,8,研发人员,212.0,688591,8,0
688591,2023-08-16,B,8,市场销售人员,54.0,688591,8,0
688591,2023-08-16,B,8,管理及支持人员,50.0,688591,8,0
688591,2023-08-16,B,0,总人数,314.0,688591,0,0
688591,2023-08-16,B,2,博士,7.0,688591,2,0
688591,2023-08-16,B,2,硕士,113.0,688591,2,0
688591,2023-08-16,B,2,本科,170.0,688591,2,0
688591,2023-08-16,B,2,大专,19.0,688591,2,0
688591,2023-08-16,B,2,大专以下,5.0,688591,2,0
688591,2023-08-16,B,3,20-29岁,106.0,688591,3,0
688591,2023-08-16,B,3,30-39岁,149.0,688591,3,0
688591,2023-08-16,B,3,40-49岁,47.0,688591,3,0
688591,2023-08-16,B,3,50岁及以上,12.0,688591,3,0
688592,2023-08-03,B,0,总人数,519.0,688592,0,0
688592,2023-08-03,B,8,管理人员,51.0,688592,8,0
688592,2023-08-03,B,8,生产人员,66.0,688592,8,0
688592,2023-08-03,B,8,销售人员,238.0,688592,8,0
688592,2023-08-03,B,8,研发人员,164.0,688592,8,0
688592,2023-08-03,B,2,博士,5.0,688592,2,0
688592,2023-08-03,B,2,硕士,71.0,688592,2,0
688592,2023-08-03,B,2,本科,297.0,688592,2,0
688592,2023-08-03,B,2,专科及以下,146.0,688592,2,0
688593,2023-05-23,B,8,管理人员,30.0,688593,8,0
688593,2023-05-23,B,2,硕士研究生及以上,43.0,688593,2,0
688593,2023-05-23,B,2,大学本科,97.0,688593,2,0
688593,2023-05-23,B,2,大专及以下,12.0,688593,2,0
688593,2023-05-23,B,3,30岁及以下,42.0,688593,3,0
688593,2023-05-23,B,3,31岁至40岁,69.0,688593,3,0
688593,2023-05-23,B,3,41岁至50岁,32.0,688593,3,0
688593,2023-05-23,B,3,51岁及以上,9.0,688593,3,0
688593,2023-05-23,B,0,总人数,152.0,688593,0,0
688593,2023-05-23,B,8,研发人员,87.0,688593,8,0
688593,2023-05-23,B,8,销售人员,35.0,688593,8,0
688595,2020-09-16,B,8,技术研发人员,135.0,688595,8,0
688595,2020-09-16,B,8,管理及行政人员,26.0,688595,8,0
688595,2020-09-16,B,8,销售及客服人员,20.0,688595,8,0
688595,2020-09-16,B,8,采购人员,25.0,688595,8,0
688595,2020-09-16,B,8,财务人员,9.0,688595,8,0
688595,2020-09-16,B,0,总人数,215.0,688595,0,0
688595,2020-09-16,B,2,硕士及以上,74.0,688595,2,0
688595,2020-09-16,B,2,本科,104.0,688595,2,0
688595,2020-09-16,B,2,大专及以下,37.0,688595,2,0
688595,2020-09-16,B,3,45岁以上,3.0,688595,3,0
688595,2020-09-16,B,3,30-45岁,130.0,688595,3,0
688595,2020-09-16,B,3,25-30岁,73.0,688595,3,0
688595,2020-09-16,B,3,25岁以下,9.0,688595,3,0
688596,2020-08-10,B,8,行政管理人员,191.0,688596,8,0
688596,2020-08-10,B,8,生产人员,410.0,688596,8,0
688596,2020-08-10,B,8,销售人员,37.0,688596,8,0
688596,2020-08-10,B,8,研发人员,142.0,688596,8,0
688596,2020-08-10,B,8,财务人员,21.0,688596,8,0
688596,2020-08-10,B,0,总人数,801.0,688596,0,0
688597,2021-06-07,B,8,管理人员,70.0,688597,8,0
688597,2021-06-07,B,8,研发技术人员,236.0,688597,8,0
688597,2021-06-07,B,8,生产人员,93.0,688597,8,0
688597,2021-06-07,B,8,销售人员,124.0,688597,8,0
688597,2021-06-07,B,8,财务人员,12.0,688597,8,0
688597,2021-06-07,B,0,总人数,535.0,688597,0,0
688597,2021-06-07,B,2,硕士及以上,49.0,688597,2,0
688597,2021-06-07,B,2,大学本科,204.0,688597,2,0
688597,2021-06-07,B,2,大学专科,170.0,688597,2,0
688597,2021-06-07,B,2,专科以下,112.0,688597,2,0
688597,2021-06-07,B,3,30岁以下,231.0,688597,3,0
688597,2021-06-07,B,3,31-40岁,212.0,688597,3,0
688597,2021-06-07,B,3,41-50岁,78.0,688597,3,0
688597,2021-06-07,B,3,50岁以上,14.0,688597,3,0
688598,2020-05-06,B,8,生产人员,214.0,688598,8,0
688598,2020-05-06,B,8,行政管理人员,47.0,688598,8,0
688598,2020-05-06,B,8,研发人员,37.0,688598,8,0
688598,2020-05-06,B,8,销售人员,9.0,688598,8,0
688598,2020-05-06,B,0,总人数,307.0,688598,0,0
688599,2020-05-29,B,8,研发人员,588.0,688599,8,0
688599,2020-05-29,B,8,生产人员,9501.0,688599,8,0
688599,2020-05-29,B,8,销售人员,617.0,688599,8,0
688599,2020-05-29,B,0,总人数,12743.0,688599,0,0
688599,2020-05-29,B,2,大学(含大专),4089.0,688599,2,0
688599,2020-05-29,B,2,高中(中专、中技),3408.0,688599,2,0
688599,2020-05-29,B,2,高中以下,4780.0,688599,2,0
688599,2020-05-29,B,3,30岁以下,5092.0,688599,3,0
688599,2020-05-29,B,3,30-39岁,6088.0,688599,3,0
688599,2020-05-29,B,3,40-49岁,1324.0,688599,3,0
688599,2020-05-29,B,3,50岁及以上,239.0,688599,3,0
688599,2020-05-29,B,8,管理人员,2037.0,688599,8,0
688599,2020-05-29,B,2,硕士以上,466.0,688599,2,0
688600,2020-06-19,B,8,技术人员,235.0,688600,8,0
688600,2020-06-19,B,8,销售人员,170.0,688600,8,0
688600,2020-06-19,B,8,研发人员,198.0,688600,8,0
688600,2020-06-19,B,8,生产人员,130.0,688600,8,0
688600,2020-06-19,B,8,行政管理人员,41.0,688600,8,0
688600,2020-06-19,B,8,采购人员,15.0,688600,8,0
688600,2020-06-19,B,8,财务人员,15.0,688600,8,0
688600,2020-06-19,B,0,总人数,804.0,688600,0,0
688600,2020-06-19,B,3,31-40岁,408.0,688600,3,0
688600,2020-06-19,B,3,41-50岁,74.0,688600,3,0
688600,2020-06-19,B,3,51岁以上,25.0,688600,3,0
688600,2020-06-19,B,2,本科及以上学历,369.0,688600,2,0
688600,2020-06-19,B,2,大专,322.0,688600,2,0
688600,2020-06-19,B,2,高中、中专及以下,113.0,688600,2,0
688600,2020-06-19,B,3,30岁以下,297.0,688600,3,0
688601,2021-06-16,B,8,管理人员,45.0,688601,8,0
688601,2021-06-16,B,8,销售人员,28.0,688601,8,0
688601,2021-06-16,B,8,研发及技术人员,150.0,688601,8,0
688601,2021-06-16,B,8,测试人员,37.0,688601,8,0
688601,2021-06-16,B,0,总人数,260.0,688601,0,0
688601,2021-06-16,B,2,硕士及以上,27.0,688601,2,0
688601,2021-06-16,B,2,本科,126.0,688601,2,0
688601,2021-06-16,B,2,专科,64.0,688601,2,0
688601,2021-06-16,B,2,中专及以下,43.0,688601,2,0
688601,2021-06-16,B,3,30岁以下,106.0,688601,3,0
688601,2021-06-16,B,3,31-40岁,92.0,688601,3,0
688601,2021-06-16,B,3,41-50岁,47.0,688601,3,0
688601,2021-06-16,B,3,51岁以上,15.0,688601,3,0
688602,2023-07-11,B,0,总人数,1265.0,688602,0,0
688602,2023-07-11,B,8,管理人员,18.0,688602,8,0
688602,2023-07-11,B,8,销售人员,10.0,688602,8,0
688602,2023-07-11,B,8,财务行政人员,54.0,688602,8,0
688602,2023-07-11,B,8,研发人员,222.0,688602,8,0
688602,2023-07-11,B,8,生产运营人员,961.0,688602,8,0
688603,2023-06-28,B,0,总人数,172.0,688603,0,0
688603,2023-06-28,B,8,行政管理人员,33.0,688603,8,0
688603,2023-06-28,B,8,研发技术人员,48.0,688603,8,0
688603,2023-06-28,B,8,销售人员,53.0,688603,8,0
688603,2023-06-28,B,8,生产人员,38.0,688603,8,0
688603,2023-06-28,B,2,硕士及以上,7.0,688603,2,0
688603,2023-06-28,B,2,本科,59.0,688603,2,0
688603,2023-06-28,B,2,大专,46.0,688603,2,0
688603,2023-06-28,B,2,大专以下,60.0,688603,2,0
688603,2023-06-28,B,3,30岁(含)以下,25.0,688603,3,0
688603,2023-06-28,B,3,31至40岁(含),80.0,688603,3,0
688603,2023-06-28,B,3,41至50岁(含),58.0,688603,3,0
688603,2023-06-28,B,3,51岁(含)以上,9.0,688603,3,0
688606,2021-03-15,B,8,研发及技术人员,173.0,688606,8,0
688606,2021-03-15,B,8,生产人员,273.0,688606,8,0
688606,2021-03-15,B,8,销售、采购人员,75.0,688606,8,0
688606,2021-03-15,B,8,财务人员,10.0,688606,8,0
688606,2021-03-15,B,8,行政管理人员,22.0,688606,8,0
688606,2021-03-15,B,0,总人数,553.0,688606,0,0
688607,2021-01-21,B,8,研发人员,49.0,688607,8,0
688607,2021-01-21,B,8,生产人员,76.0,688607,8,0
688607,2021-01-21,B,8,销售人员,24.0,688607,8,0
688607,2021-01-21,B,8,财务人员,12.0,688607,8,0
688607,2021-01-21,B,8,管理人员,22.0,688607,8,0
688607,2021-01-21,B,0,总人数,183.0,688607,0,0
688607,2021-01-21,B,2,博士,7.0,688607,2,0
688607,2021-01-21,B,2,硕士,45.0,688607,2,0
688607,2021-01-21,B,2,本科,57.0,688607,2,0
688607,2021-01-21,B,2,专科及以下,74.0,688607,2,0
688607,2021-01-21,B,3,30岁及以下,54.0,688607,3,0
688607,2021-01-21,B,3,30-45岁(含45岁),118.0,688607,3,0
688607,2021-01-21,B,3,45-60岁(含60岁),11.0,688607,3,0
688608,2020-12-03,B,8,研发人员,177.0,688608,8,0
688608,2020-12-03,B,8,管理及运营人员,34.0,688608,8,0
688608,2020-12-03,B,8,销售人员,7.0,688608,8,0
688608,2020-12-03,B,0,总人数,218.0,688608,0,0
688609,2021-03-11,B,8,生产人员,454.0,688609,8,0
688609,2021-03-11,B,8,管理人员,67.0,688609,8,0
688609,2021-03-11,B,8,研发人员,570.0,688609,8,0
688609,2021-03-11,B,8,销售人员,186.0,688609,8,0
688609,2021-03-11,B,8,财务人员,32.0,688609,8,0
688609,2021-03-11,B,0,总人数,1309.0,688609,0,0
688609,2021-03-11,B,2,研究生,20.0,688609,2,0
688609,2021-03-11,B,2,大学本科,506.0,688609,2,0
688609,2021-03-11,B,2,大专,255.0,688609,2,0
688609,2021-03-11,B,2,大专以下,528.0,688609,2,0
688609,2021-03-11,B,3,50岁及以上,22.0,688609,3,0
688609,2021-03-11,B,3,41~50岁,118.0,688609,3,0
688609,2021-03-11,B,3,31~40岁,417.0,688609,3,0
688609,2021-03-11,B,3,30岁及30岁以下,752.0,688609,3,0
688610,2023-07-06,B,0,总人数,264.0,688610,0,0
688610,2023-07-06,B,8,研发人员,69.0,688610,8,0
688610,2023-07-06,B,8,生产人员,111.0,688610,8,0
688610,2023-07-06,B,8,销售人员,52.0,688610,8,0
688610,2023-07-06,B,8,管理与行政人员,32.0,688610,8,0
688610,2023-07-06,B,2,博士研究生,12.0,688610,2,0
688610,2023-07-06,B,2,硕士研究生,30.0,688610,2,0
688610,2023-07-06,B,2,本科,145.0,688610,2,0
688610,2023-07-06,B,2,专科及以下,77.0,688610,2,0
688611,2021-03-30,B,8,生产人员,76.0,688611,8,0
688611,2021-03-30,B,8,研发人员,91.0,688611,8,0
688611,2021-03-30,B,8,管理人员,23.0,688611,8,0
688611,2021-03-30,B,8,销售人员,13.0,688611,8,0
688611,2021-03-30,B,0,总人数,203.0,688611,0,0
688611,2021-03-30,B,2,本科及以上,114.0,688611,2,0
688611,2021-03-30,B,2,大专,43.0,688611,2,0
688611,2021-03-30,B,2,大专以下,46.0,688611,2,0
688611,2021-03-30,B,3,30岁及以下,106.0,688611,3,0
688611,2021-03-30,B,3,31岁至40岁,69.0,688611,3,0
688611,2021-03-30,B,3,41岁至50岁,19.0,688611,3,0
688611,2021-03-30,B,3,51岁以上,9.0,688611,3,0
688612,2023-07-17,B,0,总人数,2617.0,688612,0,0
688612,2023-07-17,B,8,研发人员,524.0,688612,8,0
688612,2023-07-17,B,8,管理人员,127.0,688612,8,0
688612,2023-07-17,B,8,销售人员,101.0,688612,8,0
688612,2023-07-17,B,8,生产人员,1865.0,688612,8,0
688612,2023-07-17,B,2,硕士及以上,101.0,688612,2,0
688612,2023-07-17,B,2,本科,533.0,688612,2,0
688612,2023-07-17,B,2,大专及以下,1983.0,688612,2,0
688613,2021-05-11,B,8,研发人员,17.0,688613,8,0
688613,2021-05-11,B,8,财务人员,6.0,688613,8,0
688613,2021-05-11,B,2,博士,4.0,688613,2,0
688613,2021-05-11,B,2,硕士,12.0,688613,2,0
688613,2021-05-11,B,2,本科,35.0,688613,2,0
688613,2021-05-11,B,2,大专及以下,79.0,688613,2,0
688613,2021-05-11,B,3,30岁以下(含30岁,31.0,688613,3,0
688613,2021-05-11,B,3,31-40岁(含40岁),75.0,688613,3,0
688613,2021-05-11,B,3,41-50岁,19.0,688613,3,0
688613,2021-05-11,B,3,51岁及以上,5.0,688613,3,0
688613,2021-05-11,B,0,员工总数,130.0,688613,0,0
688613,2021-05-11,B,8,管理人员,33.0,688613,8,0
688613,2021-05-11,B,8,营销人员,40.0,688613,8,0
688613,2021-05-11,B,8,生产人员,34.0,688613,8,0
688616,2021-03-08,B,8,管理及行政人员,43.0,688616,8,0
688616,2021-03-08,B,8,生产人员,372.0,688616,8,0
688616,2021-03-08,B,8,研发技术人员,117.0,688616,8,0
688616,2021-03-08,B,8,销售人员,47.0,688616,8,0
688616,2021-03-08,B,0,总人数,579.0,688616,0,0
688617,2020-12-28,B,8,生产部门,406.0,688617,8,0
688617,2020-12-28,B,8,研发部门,161.0,688617,8,0
688617,2020-12-28,B,8,管理部门,140.0,688617,8,0
688617,2020-12-28,B,8,销售部门,163.0,688617,8,0
688617,2020-12-28,B,0,总人数,870.0,688617,0,0
688617,2020-12-28,B,2,博士,4.0,688617,2,0
688617,2020-12-28,B,2,硕士,78.0,688617,2,0
688617,2020-12-28,B,2,本科,237.0,688617,2,0
688617,2020-12-28,B,2,本科以下,551.0,688617,2,0
688617,2020-12-28,B,3,30岁以下(含30岁),224.0,688617,3,0
688617,2020-12-28,B,3,30-40岁(含40岁),549.0,688617,3,0
688617,2020-12-28,B,3,40-50岁(含50岁),66.0,688617,3,0
688617,2020-12-28,B,3,50岁以上,31.0,688617,3,0
688618,2020-12-21,B,3,25岁以下,36.0,688618,3,0
688618,2020-12-21,B,3,45岁及以上,5.0,688618,3,0
688618,2020-12-21,B,0,总人数,354.0,688618,0,0
688618,2020-12-21,B,2,硕士及以上,8.0,688618,2,0
688618,2020-12-21,B,2,本科,165.0,688618,2,0
688618,2020-12-21,B,2,大专及以下,181.0,688618,2,0
688618,2020-12-21,B,8,生产人员,87.0,688618,8,0
688618,2020-12-21,B,8,销售人员,128.0,688618,8,0
688618,2020-12-21,B,8,研发人员,117.0,688618,8,0
688618,2020-12-21,B,8,管理人员,22.0,688618,8,0
688618,2020-12-21,B,3,25(含)-35岁,238.0,688618,3,0
688618,2020-12-21,B,3,35(含)-45岁,75.0,688618,3,0
688619,2021-02-04,B,8,行政管理人员,90.0,688619,8,0
688619,2021-02-04,B,8,设计研发人员,155.0,688619,8,0
688619,2021-02-04,B,8,销售人员,97.0,688619,8,0
688619,2021-02-04,B,8,生产人员,21.0,688619,8,0
688619,2021-02-04,B,8,工程人员,64.0,688619,8,0
688619,2021-02-04,B,0,总人数,427.0,688619,0,0
688619,2021-02-04,B,2,硕士及以上,37.0,688619,2,0
688619,2021-02-04,B,2,本科,276.0,688619,2,0
688619,2021-02-04,B,2,大专,78.0,688619,2,0
688619,2021-02-04,B,2,大专以下,36.0,688619,2,0
688619,2021-02-04,B,3,30岁以下,199.0,688619,3,0
688619,2021-02-04,B,3,31-40岁,171.0,688619,3,0
688619,2021-02-04,B,3,41-50岁,41.0,688619,3,0
688619,2021-02-04,B,3,51岁以上,16.0,688619,3,0
688620,2023-06-13,B,0,总人数,330.0,688620,0,0
688620,2023-06-13,B,8,管理人员,68.0,688620,8,0
688620,2023-06-13,B,8,销售人员,14.0,688620,8,0
688620,2023-06-13,B,8,研发人员,215.0,688620,8,0
688620,2023-06-13,B,8,生产人员,33.0,688620,8,0
688620,2023-06-13,B,2,博士,6.0,688620,2,0
688620,2023-06-13,B,2,硕士,78.0,688620,2,0
688620,2023-06-13,B,2,本科,148.0,688620,2,0
688620,2023-06-13,B,2,专科及以下,98.0,688620,2,0
688620,2023-06-13,B,3,30岁(含)以下,140.0,688620,3,0
688620,2023-06-13,B,3,30-39岁(含),118.0,688620,3,0
688620,2023-06-13,B,3,40岁(含)及以上,72.0,688620,3,0
688621,2021-06-09,B,8,综合管理人员,107.0,688621,8,0
688621,2021-06-09,B,8,技术人员,584.0,688621,8,0
688621,2021-06-09,B,8,财务人员,14.0,688621,8,0
688621,2021-06-09,B,8,市场人员,28.0,688621,8,0
688621,2021-06-09,B,0,总人数,733.0,688621,0,0
688621,2021-06-09,B,2,硕士及以上,94.0,688621,2,0
688621,2021-06-09,B,2,本科,473.0,688621,2,0
688621,2021-06-09,B,2,大专,160.0,688621,2,0
688621,2021-06-09,B,2,高中及以下,6.0,688621,2,0
688621,2021-06-09,B,3,50岁以上,4.0,688621,3,0
688621,2021-06-09,B,3,40-49岁,38.0,688621,3,0
688621,2021-06-09,B,3,30-39岁,229.0,688621,3,0
688621,2021-06-09,B,3,30岁以下,462.0,688621,3,0
688622,2021-09-01,B,8,研发人员,135.0,688622,8,0
688622,2021-09-01,B,8,销售人员,298.0,688622,8,0
688622,2021-09-01,B,8,生产人员,61.0,688622,8,0
688622,2021-09-01,B,8,管理人员,70.0,688622,8,0
688622,2021-09-01,B,0,总人数,564.0,688622,0,0
688622,2021-09-01,B,2,博士,13.0,688622,2,0
688622,2021-09-01,B,2,硕士,80.0,688622,2,0
688622,2021-09-01,B,2,本科,307.0,688622,2,0
688622,2021-09-01,B,2,本科以下,164.0,688622,2,0
688622,2021-09-01,B,3,41岁以上,55.0,688622,3,0
688622,2021-09-01,B,3,31-40岁,233.0,688622,3,0
688622,2021-09-01,B,3,30岁及以下,276.0,688622,3,0
688623,2023-05-29,B,0,总人数,447.0,688623,0,0
688623,2023-05-29,B,8,销售人员,49.0,688623,8,0
688623,2023-05-29,B,8,管理人员,42.0,688623,8,0
688623,2023-05-29,B,8,生产人员,264.0,688623,8,0
688623,2023-05-29,B,8,研发人员,92.0,688623,8,0
688623,2023-05-29,B,2,硕士及以上学历,16.0,688623,2,0
688623,2023-05-29,B,2,大学本科学历,156.0,688623,2,0
688623,2023-05-29,B,2,大专学历,137.0,688623,2,0
688623,2023-05-29,B,2,大专以下学历,138.0,688623,2,0
688623,2023-05-29,B,3,30岁及以下,158.0,688623,3,0
688623,2023-05-29,B,3,31至50岁,240.0,688623,3,0
688623,2023-05-29,B,3,50岁以上,49.0,688623,3,0
688625,2021-05-27,B,8,管理人员,40.0,688625,8,0
688625,2021-05-27,B,8,研发人员,19.0,688625,8,0
688625,2021-05-27,B,8,生产人员,82.0,688625,8,0
688625,2021-05-27,B,8,销售人员,22.0,688625,8,0
688625,2021-05-27,B,0,总人数,163.0,688625,0,0
688625,2021-05-27,B,2,本科,47.0,688625,2,0
688625,2021-05-27,B,2,大专,28.0,688625,2,0
688625,2021-05-27,B,2,大专以下,85.0,688625,2,0
688625,2021-05-27,B,3,50岁及以上,24.0,688625,3,0
688625,2021-05-27,B,3,40-49岁(含),37.0,688625,3,0
688625,2021-05-27,B,3,30-39岁(含),66.0,688625,3,0
688625,2021-05-27,B,3,29岁及以下,36.0,688625,3,0
688625,2021-05-27,B,2,硕士研究生,3.0,688625,2,0
688626,2021-03-19,B,0,总人数,1209.0,688626,0,0
688626,2021-03-19,B,8,管理人员,132.0,688626,8,0
688626,2021-03-19,B,8,生产人员,331.0,688626,8,0
688626,2021-03-19,B,8,研发人员,276.0,688626,8,0
688626,2021-03-19,B,8,销售人员,435.0,688626,8,0
688626,2021-03-19,B,8,后勤人员,35.0,688626,8,0
688626,2021-03-19,B,2,硕士研究生及以上,39.0,688626,2,0
688626,2021-03-19,B,2,本科及大专,655.0,688626,2,0
688626,2021-03-19,B,2,大专以下,515.0,688626,2,0
688626,2021-03-19,B,3,50岁以上(含),60.0,688626,3,0
688626,2021-03-19,B,3,41(含)-50岁,186.0,688626,3,0
688626,2021-03-19,B,3,31(含)-40岁,469.0,688626,3,0
688626,2021-03-19,B,3,30岁(含)以下,494.0,688626,3,0
688627,2023-07-07,B,0,总人数,437.0,688627,0,0
688627,2023-07-07,B,8,研发人员,136.0,688627,8,0
688627,2023-07-07,B,8,生产人员,74.0,688627,8,0
688627,2023-07-07,B,8,市场营销人员,27.0,688627,8,0
688627,2023-07-07,B,8,技术支持人员,159.0,688627,8,0
688627,2023-07-07,B,8,财务管理人员,19.0,688627,8,0
688627,2023-07-07,B,8,行政管理人员,22.0,688627,8,0
688627,2023-07-07,B,2,硕士及以上,23.0,688627,2,0
688627,2023-07-07,B,2,本科,151.0,688627,2,0
688627,2023-07-07,B,2,大专及以下,263.0,688627,2,0
688628,2021-01-20,B,8,生产人员,456.0,688628,8,0
688628,2021-01-20,B,8,销售人员,135.0,688628,8,0
688628,2021-01-20,B,8,研发人员,122.0,688628,8,0
688628,2021-01-20,B,8,运营管理人员,176.0,688628,8,0
688628,2021-01-20,B,2,硕士及以上,16.0,688628,2,0
688628,2021-01-20,B,2,本科,144.0,688628,2,0
688628,2021-01-20,B,2,大专,157.0,688628,2,0
688628,2021-01-20,B,2,大专以下,572.0,688628,2,0
688628,2021-01-20,B,3,51岁及以上,25.0,688628,3,0
688628,2021-01-20,B,3,41-50岁,146.0,688628,3,0
688628,2021-01-20,B,3,31-40岁,408.0,688628,3,0
688628,2021-01-20,B,3,30岁及以下,310.0,688628,3,0
688628,2021-01-20,B,0,总人数,889.0,688628,0,0
688629,2023-06-14,B,0,总人数,2066.0,688629,0,0
688629,2023-06-14,B,8,管理及行政人员,441.0,688629,8,0
688629,2023-06-14,B,8,研发人员,298.0,688629,8,0
688629,2023-06-14,B,8,销售人员,103.0,688629,8,0
688629,2023-06-14,B,8,生产人员,1224.0,688629,8,0
688629,2023-06-14,B,2,本科及以上,484.0,688629,2,0
688629,2023-06-14,B,2,专科,565.0,688629,2,0
688629,2023-06-14,B,2,专科以下,1017.0,688629,2,0
688629,2023-06-14,B,3,30岁及以下,423.0,688629,3,0
688629,2023-06-14,B,3,30-40(含)岁,715.0,688629,3,0
688629,2023-06-14,B,3,40-50(含)岁,593.0,688629,3,0
688629,2023-06-14,B,3,50岁以上,335.0,688629,3,0
688630,2021-03-23,B,3,41-50岁,12.0,688630,3,0
688630,2021-03-23,B,3,51岁以上,5.0,688630,3,0
688630,2021-03-23,B,8,研发人员,67.0,688630,8,0
688630,2021-03-23,B,8,销售人员,31.0,688630,8,0
688630,2021-03-23,B,8,生产人员,66.0,688630,8,0
688630,2021-03-23,B,8,管理人员,37.0,688630,8,0
688630,2021-03-23,B,0,总人数,201.0,688630,0,0
688630,2021-03-23,B,2,博士,1.0,688630,2,0
688630,2021-03-23,B,2,硕士,31.0,688630,2,0
688630,2021-03-23,B,2,大学本科,90.0,688630,2,0
688630,2021-03-23,B,2,大专及以下,79.0,688630,2,0
688630,2021-03-23,B,3,30岁以下,92.0,688630,3,0
688630,2021-03-23,B,3,31-40岁,92.0,688630,3,0
688631,2023-06-15,B,0,总人数,895.0,688631,0,0
688631,2023-06-15,B,8,研发人员,310.0,688631,8,0
688631,2023-06-15,B,8,项目实施人员,252.0,688631,8,0
688631,2023-06-15,B,8,销售人员,151.0,688631,8,0
688631,2023-06-15,B,8,管理人员,182.0,688631,8,0
688631,2023-06-15,B,2,博士,14.0,688631,2,0
688631,2023-06-15,B,2,硕士,271.0,688631,2,0
688631,2023-06-15,B,2,本科,553.0,688631,2,0
688631,2023-06-15,B,2,大专及以下,57.0,688631,2,0
688631,2023-06-15,B,3,25周岁及以下,74.0,688631,3,0
688631,2023-06-15,B,3,26-35周岁,457.0,688631,3,0
688631,2023-06-15,B,3,36-50周岁,324.0,688631,3,0
688631,2023-06-15,B,3,51周岁及以上,40.0,688631,3,0
688633,2021-03-15,B,8,研发人员,64.0,688633,8,0
688633,2021-03-15,B,8,生产采购人员,258.0,688633,8,0
688633,2021-03-15,B,8,销售人员,21.0,688633,8,0
688633,2021-03-15,B,8,行政管理人员,56.0,688633,8,0
688633,2021-03-15,B,0,总人数,399.0,688633,0,0
688636,2021-03-26,B,0,总人数,367.0,688636,0,0
688636,2021-03-26,B,8,研发中心人员,201.0,688636,8,0
688636,2021-03-26,B,8,生产人员,83.0,688636,8,0
688636,2021-03-26,B,8,销售人员,21.0,688636,8,0
688636,2021-03-26,B,8,管理行政人员,62.0,688636,8,0
688636,2021-03-26,B,2,硕士,36.0,688636,2,0
688636,2021-03-26,B,2,本科,232.0,688636,2,0
688636,2021-03-26,B,2,大专及以下,99.0,688636,2,0
688636,2021-03-26,B,3,30岁以下,192.0,688636,3,0
688636,2021-03-26,B,3,31-40岁,157.0,688636,3,0
688636,2021-03-26,B,3,41-50岁,14.0,688636,3,0
688636,2021-03-26,B,3,50岁以上,4.0,688636,3,0
688638,2023-06-30,B,8,管理人员,152.0,688638,8,0
688638,2023-06-30,B,8,销售人员,234.0,688638,8,0
688638,2023-06-30,B,8,技术人员,231.0,688638,8,0
688638,2023-06-30,B,8,生产人员,927.0,688638,8,0
688638,2023-06-30,B,0,总人数,1544.0,688638,0,0
688638,2023-06-30,B,2,硕士,5.0,688638,2,0
