sec_code,sec_name,code,listing_year,Redundancy,lnN_tech,FInvention,BHAR,FSales_Growth,FSales_Growth_raw,FSales_Growth_w1p,FSales_Growth,FSales_combo_L_to_L1_total_raw,FSales_combo_L_to_L1_total_w1p,FSales_combo_L_to_L1_total_raw_start_revenue,FSales_combo_L_to_L1_total_raw_end_revenue,FSales_combo_L1_to_L2_total_raw,FSales_combo_L1_to_L2_total_w1p,FSales_combo_L1_to_L2_total_raw_start_revenue,FSales_combo_L1_to_L2_total_raw_end_revenue,FSales_combo_Lm1_to_L1_total_raw,FSales_combo_Lm1_to_L1_total_w1p,FSales_combo_Lm1_to_L1_total_raw_start_revenue,FSales_combo_Lm1_to_L1_total_raw_end_revenue,FSales_combo_Lm1_to_L1_cagr_raw,FSales_combo_Lm1_to_L1_cagr_w1p,FSales_combo_Lm1_to_L1_cagr_raw_start_revenue,FSales_combo_Lm1_to_L1_cagr_raw_end_revenue,FSales_combo_L_to_L2_total_raw,FSales_combo_L_to_L2_total_w1p,FSales_combo_L_to_L2_total_raw_start_revenue,FSales_combo_L_to_L2_total_raw_end_revenue,FSales_combo_L_to_L2_cagr_raw,FSales_combo_L_to_L2_cagr_w1p,FSales_combo_L_to_L2_cagr_raw_start_revenue,FSales_combo_L_to_L2_cagr_raw_end_revenue,FSales_combo_Lm1_to_L_total_raw,FSales_combo_Lm1_to_L_total_w1p,FSales_combo_Lm1_to_L_total_raw_start_revenue,FSales_combo_Lm1_to_L_total_raw_end_revenue,FSales_combo_Lm2_to_L_total_raw,FSales_combo_Lm2_to_L_total_w1p,FSales_combo_Lm2_to_L_total_raw_start_revenue,FSales_combo_Lm2_to_L_total_raw_end_revenue,FSales_combo_Lm2_to_L_cagr_raw,FSales_combo_Lm2_to_L_cagr_w1p,FSales_combo_Lm2_to_L_cagr_raw_start_revenue,FSales_combo_Lm2_to_L_cagr_raw_end_revenue,FSales_combo_Lm1_to_L2_total_raw,FSales_combo_Lm1_to_L2_total_w1p,FSales_combo_Lm1_to_L2_total_raw_start_revenue,FSales_combo_Lm1_to_L2_total_raw_end_revenue,FSales_combo_Lm1_to_L2_cagr_raw,FSales_combo_Lm1_to_L2_cagr_w1p,FSales_combo_Lm1_to_L2_cagr_raw_start_revenue,FSales_combo_Lm1_to_L2_cagr_raw_end_revenue,FSales_operating_L_to_L1_total_raw,FSales_operating_L_to_L1_total_w1p,FSales_operating_L_to_L1_total_raw_start_revenue,FSales_operating_L_to_L1_total_raw_end_revenue,FSales_operating_L1_to_L2_total_raw,FSales_operating_L1_to_L2_total_w1p,FSales_operating_L1_to_L2_total_raw_start_revenue,FSales_operating_L1_to_L2_total_raw_end_revenue,FSales_operating_Lm1_to_L1_total_raw,FSales_operating_Lm1_to_L1_total_w1p,FSales_operating_Lm1_to_L1_total_raw_start_revenue,FSales_operating_Lm1_to_L1_total_raw_end_revenue,FSales_operating_Lm1_to_L1_cagr_raw,FSales_operating_Lm1_to_L1_cagr_w1p,FSales_operating_Lm1_to_L1_cagr_raw_start_revenue,FSales_operating_Lm1_to_L1_cagr_raw_end_revenue,FSales_operating_L_to_L2_total_raw,FSales_operating_L_to_L2_total_w1p,FSales_operating_L_to_L2_total_raw_start_revenue,FSales_operating_L_to_L2_total_raw_end_revenue,FSales_operating_L_to_L2_cagr_raw,FSales_operating_L_to_L2_cagr_w1p,FSales_operating_L_to_L2_cagr_raw_start_revenue,FSales_operating_L_to_L2_cagr_raw_end_revenue,FSales_operating_Lm1_to_L_total_raw,FSales_operating_Lm1_to_L_total_w1p,FSales_operating_Lm1_to_L_total_raw_start_revenue,FSales_operating_Lm1_to_L_total_raw_end_revenue,FSales_operating_Lm2_to_L_total_raw,FSales_operating_Lm2_to_L_total_w1p,FSales_operating_Lm2_to_L_total_raw_start_revenue,FSales_operating_Lm2_to_L_total_raw_end_revenue,FSales_operating_Lm2_to_L_cagr_raw,FSales_operating_Lm2_to_L_cagr_w1p,FSales_operating_Lm2_to_L_cagr_raw_start_revenue,FSales_operating_Lm2_to_L_cagr_raw_end_revenue,FSales_operating_Lm1_to_L2_total_raw,FSales_operating_Lm1_to_L2_total_w1p,FSales_operating_Lm1_to_L2_total_raw_start_revenue,FSales_operating_Lm1_to_L2_total_raw_end_revenue,FSales_operating_Lm1_to_L2_cagr_raw,FSales_operating_Lm1_to_L2_cagr_w1p,FSales_operating_Lm1_to_L2_cagr_raw_start_revenue,FSales_operating_Lm1_to_L2_cagr_raw_end_revenue,FSales_total_L_to_L1_total_raw,FSales_total_L_to_L1_total_w1p,FSales_total_L_to_L1_total_raw_start_revenue,FSales_total_L_to_L1_total_raw_end_revenue,FSales_total_L1_to_L2_total_raw,FSales_total_L1_to_L2_total_w1p,FSales_total_L1_to_L2_total_raw_start_revenue,FSales_total_L1_to_L2_total_raw_end_revenue,FSales_total_Lm1_to_L1_total_raw,FSales_total_Lm1_to_L1_total_w1p,FSales_total_Lm1_to_L1_total_raw_start_revenue,FSales_total_Lm1_to_L1_total_raw_end_revenue,FSales_total_Lm1_to_L1_cagr_raw,FSales_total_Lm1_to_L1_cagr_w1p,FSales_total_Lm1_to_L1_cagr_raw_start_revenue,FSales_total_Lm1_to_L1_cagr_raw_end_revenue,FSales_total_L_to_L2_total_raw,FSales_total_L_to_L2_total_w1p,FSales_total_L_to_L2_total_raw_start_revenue,FSales_total_L_to_L2_total_raw_end_revenue,FSales_total_L_to_L2_cagr_raw,FSales_total_L_to_L2_cagr_w1p,FSales_total_L_to_L2_cagr_raw_start_revenue,FSales_total_L_to_L2_cagr_raw_end_revenue,FSales_total_Lm1_to_L_total_raw,FSales_total_Lm1_to_L_total_w1p,FSales_total_Lm1_to_L_total_raw_start_revenue,FSales_total_Lm1_to_L_total_raw_end_revenue,FSales_total_Lm2_to_L_total_raw,FSales_total_Lm2_to_L_total_w1p,FSales_total_Lm2_to_L_total_raw_start_revenue,FSales_total_Lm2_to_L_total_raw_end_revenue,FSales_total_Lm2_to_L_cagr_raw,FSales_total_Lm2_to_L_cagr_w1p,FSales_total_Lm2_to_L_cagr_raw_start_revenue,FSales_total_Lm2_to_L_cagr_raw_end_revenue,FSales_total_Lm1_to_L2_total_raw,FSales_total_Lm1_to_L2_total_w1p,FSales_total_Lm1_to_L2_total_raw_start_revenue,FSales_total_Lm1_to_L2_total_raw_end_revenue,FSales_total_Lm1_to_L2_cagr_raw,FSales_total_Lm1_to_L2_cagr_w1p,FSales_total_Lm1_to_L2_cagr_raw_start_revenue,FSales_total_Lm1_to_L2_cagr_raw_end_revenue
688112,鼎阳科技,688112,2021.0,28.02240067624683,11.102141235384464,3.80666248977032,0.0548347194434768,0.3090094576836571,0.3090094576836571,0.3090094576836571,0.3090094576836571,0.3090094576836571,0.3090094576836571,303823156.3,397707385.06,0.2150341066890119,0.2150341066890119,397707385.06,483228037.33,,,,397707385.06,,,,397707385.06,0.5904911370641303,0.5904911370641303,303823156.3,483228037.33,0.2611467547689008,0.2611467547689008,303823156.3,483228037.33,,,,303823156.3,,,,303823156.3,,,,303823156.3,,,,483228037.33,,,,483228037.33,0.3090094576836571,0.3090094576836571,303823156.3,397707385.06,0.2150341066890119,0.2150341066890119,397707385.06,483228037.33,,,,397707385.06,,,,397707385.06,0.5904911370641303,0.5904911370641303,303823156.3,483228037.33,0.2611467547689008,0.2611467547689008,303823156.3,483228037.33,,,,303823156.3,,,,303823156.3,,,,303823156.3,,,,483228037.33,,,,483228037.33,0.3090094576836571,0.3090094576836571,303823156.3,397707385.06,0.2150341066890119,0.2150341066890119,397707385.06,483228037.33,,,,397707385.06,,,,397707385.06,0.5904911370641303,0.5904911370641303,303823156.3,483228037.33,0.2611467547689008,0.2611467547689008,303823156.3,483228037.33,,,,303823156.3,,,,303823156.3,,,,303823156.3,,,,483228037.33,,,,483228037.33
688113,联测科技,688113,2021.0,29.44518442622951,10.959227134298844,0.6931471805599453,-0.3063708884492655,0.1020415292966815,0.1020415292966815,0.1020415292966815,0.1020415292966815,0.10204152929668152,0.10204152929668152,338918501.99,373502264.24,0.32557786726524723,0.32557786726524723,373502264.24,495106334.85,,,,373502264.24,,,,373502264.24,0.46084186004282657,0.46084186004282657,338918501.99,495106334.85,0.2086529113202129,0.2086529113202129,338918501.99,495106334.85,,,,338918501.99,,,,338918501.99,,,,338918501.99,,,,495106334.85,,,,495106334.85,0.10204152929668152,0.10204152929668152,338918501.99,373502264.24,0.32557786726524723,0.32557786726524723,373502264.24,495106334.85,,,,373502264.24,,,,373502264.24,0.46084186004282657,0.46084186004282657,338918501.99,495106334.85,0.2086529113202129,0.2086529113202129,338918501.99,495106334.85,,,,338918501.99,,,,338918501.99,,,,338918501.99,,,,495106334.85,,,,495106334.85,0.10204152929668152,0.10204152929668152,338918501.99,373502264.24,0.32557786726524723,0.32557786726524723,373502264.24,495106334.85,,,,373502264.24,,,,373502264.24,0.46084186004282657,0.46084186004282657,338918501.99,495106334.85,0.2086529113202129,0.2086529113202129,338918501.99,495106334.85,,,,338918501.99,,,,338918501.99,,,,338918501.99,,,,495106334.85,,,,495106334.85
688117,圣诺生物,688117,2021.0,32.21001272804413,11.237488118934884,0.0,-0.4562442401917379,0.0237680332737688,0.0237680332737688,0.0237680332737688,0.0237680332737688,0.023768033273768887,0.023768033273768887,386529715.95,395716767.1,0.0993242351544521,0.0993242351544521,395716767.1,435021032.33,,,,395716767.1,,,,395716767.1,0.12545301015426366,0.12545301015426366,386529715.95,435021032.33,0.06087370132087999,0.06087370132087999,386529715.95,435021032.33,,,,386529715.95,,,,386529715.95,,,,386529715.95,,,,435021032.33,,,,435021032.33,0.023768033273768887,0.023768033273768887,386529715.95,395716767.1,0.0993242351544521,0.0993242351544521,395716767.1,435021032.33,,,,395716767.1,,,,395716767.1,0.12545301015426366,0.12545301015426366,386529715.95,435021032.33,0.06087370132087999,0.06087370132087999,386529715.95,435021032.33,,,,386529715.95,,,,386529715.95,,,,386529715.95,,,,435021032.33,,,,435021032.33,0.023768033273768887,0.023768033273768887,386529715.95,395716767.1,0.0993242351544521,0.0993242351544521,395716767.1,435021032.33,,,,395716767.1,,,,395716767.1,0.12545301015426366,0.12545301015426366,386529715.95,435021032.33,0.06087370132087999,0.06087370132087999,386529715.95,435021032.33,,,,386529715.95,,,,386529715.95,,,,386529715.95,,,,435021032.33,,,,435021032.33
688121,卓然股份,688121,2021.0,32.21848739495798,11.024431946410647,2.1972245773362196,-0.3663944737325985,-0.2474222874729924,-0.2474222874729924,-0.2474222874729924,-0.2474222874729924,-0.24742228747299247,-0.24742228747299247,3900886604.75,2935720317.83,0.007785781544372496,0.007785781544372496,2935720317.83,2958577194.9,,,,2935720317.83,,,,2935720317.83,-0.24156288180809363,-0.24156288180809363,3900886604.75,2958577194.9,-0.1291170467899223,-0.1291170467899223,3900886604.75,2958577194.9,,,,3900886604.75,,,,3900886604.75,,,,3900886604.75,,,,2958577194.9,,,,2958577194.9,-0.24742228747299247,-0.24742228747299247,3900886604.75,2935720317.83,0.007785781544372496,0.007785781544372496,2935720317.83,2958577194.9,,,,2935720317.83,,,,2935720317.83,-0.24156288180809363,-0.24156288180809363,3900886604.75,2958577194.9,-0.1291170467899223,-0.1291170467899223,3900886604.75,2958577194.9,,,,3900886604.75,,,,3900886604.75,,,,3900886604.75,,,,2958577194.9,,,,2958577194.9,-0.24742228747299247,-0.24742228747299247,3900886604.75,2935720317.83,0.007785781544372496,0.007785781544372496,2935720317.83,2958577194.9,,,,2935720317.83,,,,2935720317.83,-0.24156288180809363,-0.24156288180809363,3900886604.75,2958577194.9,-0.1291170467899223,-0.1291170467899223,3900886604.75,2958577194.9,,,,3900886604.75,,,,3900886604.75,,,,3900886604.75,,,,2958577194.9,,,,2958577194.9
688131,皓元医药,688131,2021.0,32.323117921385744,11.482888848593689,2.1972245773362196,-0.205585850394917,0.4011743312511695,0.4011743312511695,0.4011743312511695,0.4011743312511695,0.4011743312511695,0.4011743312511695,969225559.54,1358053975.22,0.3843682235350322,0.3843682235350322,1358053975.22,1880046769.14,,,,1358053975.22,,,,1358053975.22,0.9397412198170684,0.9397412198170684,969225559.54,1880046769.14,0.3927459279484784,0.3927459279484784,969225559.54,1880046769.14,,,,969225559.54,,,,969225559.54,,,,969225559.54,,,,1880046769.14,,,,1880046769.14,0.4011743312511695,0.4011743312511695,969225559.54,1358053975.22,0.3843682235350322,0.3843682235350322,1358053975.22,1880046769.14,,,,1358053975.22,,,,1358053975.22,0.9397412198170684,0.9397412198170684,969225559.54,1880046769.14,0.3927459279484784,0.3927459279484784,969225559.54,1880046769.14,,,,969225559.54,,,,969225559.54,,,,969225559.54,,,,1880046769.14,,,,1880046769.14,0.4011743312511695,0.4011743312511695,969225559.54,1358053975.22,0.3843682235350322,0.3843682235350322,1358053975.22,1880046769.14,,,,1358053975.22,,,,1358053975.22,0.9397412198170684,0.9397412198170684,969225559.54,1880046769.14,0.3927459279484784,0.3927459279484784,969225559.54,1880046769.14,,,,969225559.54,,,,969225559.54,,,,969225559.54,,,,1880046769.14,,,,1880046769.14
688148,芳源股份,688148,2021.0,29.128081779915817,10.788143128036667,2.302585092994046,-0.306932797772754,0.4182637549912953,0.4182637549912953,0.4182637549912953,0.4182637549912953,0.4182637549912953,0.4182637549912953,2069563235.71,2935186525.87,-0.2837141370881595,-0.2837141370881595,2935186525.87,2102432613.49,,,,2935186525.87,,,,2935186525.87,0.01588227758052706,0.01588227758052706,2069563235.71,2102432613.49,0.007909855880240402,0.007909855880240402,2069563235.71,2102432613.49,,,,2069563235.71,,,,2069563235.71,,,,2069563235.71,,,,2102432613.49,,,,2102432613.49,0.4182637549912953,0.4182637549912953,2069563235.71,2935186525.87,-0.2837141370881595,-0.2837141370881595,2935186525.87,2102432613.49,,,,2935186525.87,,,,2935186525.87,0.01588227758052706,0.01588227758052706,2069563235.71,2102432613.49,0.007909855880240402,0.007909855880240402,2069563235.71,2102432613.49,,,,2069563235.71,,,,2069563235.71,,,,2069563235.71,,,,2102432613.49,,,,2102432613.49,0.4182637549912953,0.4182637549912953,2069563235.71,2935186525.87,-0.2837141370881595,-0.2837141370881595,2935186525.87,2102432613.49,,,,2935186525.87,,,,2935186525.87,0.01588227758052706,0.01588227758052706,2069563235.71,2102432613.49,0.007909855880240402,0.007909855880240402,2069563235.71,2102432613.49,,,,2069563235.71,,,,2069563235.71,,,,2069563235.71,,,,2102432613.49,,,,2102432613.49
688151,华强科技,688151,2021.0,26.5079754601227,10.673850371449207,1.6094379124341005,-0.3483880019638203,-0.5405413266684914,-0.5405413266684914,-0.5405413266684914,-0.5405413266684914,-0.5405413266684914,-0.5405413266684914,1274716156.37,585679394.08,-0.022070677166822754,-0.022070677166822754,585679394.08,572753053.25,,,,585679394.08,,,,585679394.08,-0.5506818907190878,-0.5506818907190878,1274716156.37,572753053.25,-0.329688050769709,-0.329688050769709,1274716156.37,572753053.25,,,,1274716156.37,,,,1274716156.37,,,,1274716156.37,,,,572753053.25,,,,572753053.25,-0.5405413266684914,-0.5405413266684914,1274716156.37,585679394.08,-0.022070677166822754,-0.022070677166822754,585679394.08,572753053.25,,,,585679394.08,,,,585679394.08,-0.5506818907190878,-0.5506818907190878,1274716156.37,572753053.25,-0.329688050769709,-0.329688050769709,1274716156.37,572753053.25,,,,1274716156.37,,,,1274716156.37,,,,1274716156.37,,,,572753053.25,,,,572753053.25,-0.5405413266684914,-0.5405413266684914,1274716156.37,585679394.08,-0.022070677166822754,-0.022070677166822754,585679394.08,572753053.25,,,,585679394.08,,,,585679394.08,-0.5506818907190878,-0.5506818907190878,1274716156.37,572753053.25,-0.329688050769709,-0.329688050769709,1274716156.37,572753053.25,,,,1274716156.37,,,,1274716156.37,,,,1274716156.37,,,,572753053.25,,,,572753053.25
688161,威高骨科,688161,2021.0,33.85501242750621,11.31122535094967,1.9459101490553132,-0.3871010025151465,-0.1418267323863334,-0.1418267323863334,-0.1418267323863334,-0.1418267323863334,-0.14182673238633348,-0.14182673238633348,2153547035.04,1848116496.02,-0.3054825156021389,-0.3054825156021389,1848116496.02,1283549219.69,,,,1848116496.02,,,,1848116496.02,-0.40398366099946387,-0.40398366099946387,2153547035.04,1283549219.69,-0.22797905533558482,-0.22797905533558482,2153547035.04,1283549219.69,,,,2153547035.04,,,,2153547035.04,,,,2153547035.04,,,,1283549219.69,,,,1283549219.69,-0.14182673238633348,-0.14182673238633348,2153547035.04,1848116496.02,-0.3054825156021389,-0.3054825156021389,1848116496.02,1283549219.69,,,,1848116496.02,,,,1848116496.02,-0.40398366099946387,-0.40398366099946387,2153547035.04,1283549219.69,-0.22797905533558482,-0.22797905533558482,2153547035.04,1283549219.69,,,,2153547035.04,,,,2153547035.04,,,,2153547035.04,,,,1283549219.69,,,,1283549219.69,-0.14182673238633348,-0.14182673238633348,2153547035.04,1848116496.02,-0.3054825156021389,-0.3054825156021389,1848116496.02,1283549219.69,,,,1848116496.02,,,,1848116496.02,-0.40398366099946387,-0.40398366099946387,2153547035.04,1283549219.69,-0.22797905533558482,-0.22797905533558482,2153547035.04,1283549219.69,,,,2153547035.04,,,,2153547035.04,,,,2153547035.04,,,,1283549219.69,,,,1283549219.69
688162,巨一科技,688162,2021.0,28.378228782287824,11.027231381841842,3.784189633918261,-0.4047693098359585,0.6406838449086721,0.6406838449086721,0.6406838449086721,0.6406838449086721,0.6406838449086721,0.6406838449086721,2122797043.0,3482838814.47,0.05974037001527515,0.05974037001527515,3482838814.47,3690904893.95,,,,3482838814.47,,,,3482838814.47,0.7386989048816005,0.7386989048816005,2122797043.0,3690904893.95,0.3185973247665872,0.3185973247665872,2122797043.0,3690904893.95,,,,2122797043.0,,,,2122797043.0,,,,2122797043.0,,,,3690904893.95,,,,3690904893.95,0.6406838449086721,0.6406838449086721,2122797043.0,3482838814.47,0.05974037001527515,0.05974037001527515,3482838814.47,3690904893.95,,,,3482838814.47,,,,3482838814.47,0.7386989048816005,0.7386989048816005,2122797043.0,3690904893.95,0.3185973247665872,0.3185973247665872,2122797043.0,3690904893.95,,,,2122797043.0,,,,2122797043.0,,,,2122797043.0,,,,3690904893.95,,,,3690904893.95,0.6406838449086721,0.6406838449086721,2122797043.0,3482838814.47,0.05974037001527515,0.05974037001527515,3482838814.47,3690904893.95,,,,3482838814.47,,,,3482838814.47,0.7386989048816005,0.7386989048816005,2122797043.0,3690904893.95,0.3185973247665872,0.3185973247665872,2122797043.0,3690904893.95,,,,2122797043.0,,,,2122797043.0,,,,2122797043.0,,,,3690904893.95,,,,3690904893.95
688167,炬光科技,688167,2021.0,28.560614371914426,10.860344246156943,2.70805020110221,-0.3131486774038411,0.1598463052386431,0.1598463052386431,0.1598463052386431,0.1598463052386431,0.1598463052386431,0.1598463052386431,475804602.28,551860209.97,0.016875519564105275,0.016875519564105275,551860209.97,561173137.74,,,,551860209.97,,,,551860209.97,0.17941931425405305,0.17941931425405305,475804602.28,561173137.74,0.08601073394974001,0.08601073394974001,475804602.28,561173137.74,,,,475804602.28,,,,475804602.28,,,,475804602.28,,,,561173137.74,,,,561173137.74,0.1598463052386431,0.1598463052386431,475804602.28,551860209.97,0.016875519564105275,0.016875519564105275,551860209.97,561173137.74,,,,551860209.97,,,,551860209.97,0.17941931425405305,0.17941931425405305,475804602.28,561173137.74,0.08601073394974001,0.08601073394974001,475804602.28,561173137.74,,,,475804602.28,,,,475804602.28,,,,475804602.28,,,,561173137.74,,,,561173137.74,0.1598463052386431,0.1598463052386431,475804602.28,551860209.97,0.016875519564105275,0.016875519564105275,551860209.97,561173137.74,,,,551860209.97,,,,551860209.97,0.17941931425405305,0.17941931425405305,475804602.28,561173137.74,0.08601073394974001,0.08601073394974001,475804602.28,561173137.74,,,,475804602.28,,,,475804602.28,,,,475804602.28,,,,561173137.74,,,,561173137.74
688182,灿勤科技,688182,2021.0,29.74182444061962,10.856033065069454,1.0986122886681098,-0.2163152469391085,0.0347776782082877,0.0347776782082877,0.0347776782082877,0.0347776782082877,0.034777678208287754,0.034777678208287754,333582985.63,345184227.36,0.0715832102439317,0.0715832102439317,345184227.36,369893622.48,,,,345184227.36,,,,345184227.36,0.10885038630319913,0.10885038630319913,333582985.63,369893622.48,0.05301965143258314,0.05301965143258314,333582985.63,369893622.48,,,,333582985.63,,,,333582985.63,,,,333582985.63,,,,369893622.48,,,,369893622.48,0.034777678208287754,0.034777678208287754,333582985.63,345184227.36,0.0715832102439317,0.0715832102439317,345184227.36,369893622.48,,,,345184227.36,,,,345184227.36,0.10885038630319913,0.10885038630319913,333582985.63,369893622.48,0.05301965143258314,0.05301965143258314,333582985.63,369893622.48,,,,333582985.63,,,,333582985.63,,,,333582985.63,,,,369893622.48,,,,369893622.48,0.034777678208287754,0.034777678208287754,333582985.63,345184227.36,0.0715832102439317,0.0715832102439317,345184227.36,369893622.48,,,,345184227.36,,,,345184227.36,0.10885038630319913,0.10885038630319913,333582985.63,369893622.48,0.05301965143258314,0.05301965143258314,333582985.63,369893622.48,,,,333582985.63,,,,333582985.63,,,,333582985.63,,,,369893622.48,,,,369893622.48
688183,生益电子,688183,2021.0,27.202771919252783,11.410859516261832,3.5263605246161616,-0.4891880702593119,-0.0309003511373118,-0.0309003511373118,-0.0309003511373118,-0.0309003511373118,-0.03090035113731181,-0.03090035113731181,3647394627.95,3534688853.21,-0.07403085141775949,-0.07403085141775949,3534688853.21,3273012827.91,-0.027194998544747353,-0.027194998544747353,3633501932.99,3534688853.21,-0.013691224080788933,-0.013691224080788933,3633501932.99,3534688853.21,-0.10264362325126837,-0.10264362325126837,3647394627.95,3273012827.91,-0.05271103841080704,-0.05271103841080704,3647394627.95,3273012827.91,0.00382350008785265,0.00382350008785265,3633501932.99,3647394627.95,,,,3647394627.95,,,,3647394627.95,-0.09921258106593446,-0.09921258106593446,3633501932.99,3273012827.91,-0.03422912538896539,-0.03422912538896539,3633501932.99,3273012827.91,-0.03090035113731181,-0.03090035113731181,3647394627.95,3534688853.21,-0.07403085141775949,-0.07403085141775949,3534688853.21,3273012827.91,-0.027194998544747353,-0.027194998544747353,3633501932.99,3534688853.21,-0.013691224080788933,-0.013691224080788933,3633501932.99,3534688853.21,-0.10264362325126837,-0.10264362325126837,3647394627.95,3273012827.91,-0.05271103841080704,-0.05271103841080704,3647394627.95,3273012827.91,0.00382350008785265,0.00382350008785265,3633501932.99,3647394627.95,,,,3647394627.95,,,,3647394627.95,-0.09921258106593446,-0.09921258106593446,3633501932.99,3273012827.91,-0.03422912538896539,-0.03422912538896539,3633501932.99,3273012827.91,-0.03090035113731181,-0.03090035113731181,3647394627.95,3534688853.21,-0.07403085141775949,-0.07403085141775949,3534688853.21,3273012827.91,-0.027194998544747353,-0.027194998544747353,3633501932.99,3534688853.21,-0.013691224080788933,-0.013691224080788933,3633501932.99,3534688853.21,-0.10264362325126837,-0.10264362325126837,3647394627.95,3273012827.91,-0.05271103841080704,-0.05271103841080704,3647394627.95,3273012827.91,0.00382350008785265,0.00382350008785265,3633501932.99,3647394627.95,,,,3647394627.95,,,,3647394627.95,-0.09921258106593446,-0.09921258106593446,3633501932.99,3273012827.91,-0.03422912538896539,-0.03422912538896539,3633501932.99,3273012827.91
688187,时代电气,688187,2021.0,31.62652784065188,11.154420275725345,5.723585101952381,0.1864165394247776,0.1926181409673628,0.1926181409673628,0.1926181409673628,0.1926181409673628,0.19261814096736282,0.19261814096736282,15121167406.0,18033778561.0,0.20878387755867045,0.20878387755867045,18033778561.0,21798940776.0,,,,18033778561.0,,,,18033778561.0,0.44161758088534186,0.44161758088534186,15121167406.0,21798940776.0,0.20067380286460068,0.20067380286460068,15121167406.0,21798940776.0,,,,15121167406.0,,,,15121167406.0,,,,15121167406.0,,,,21798940776.0,,,,21798940776.0,0.19261814096736282,0.19261814096736282,15121167406.0,18033778561.0,0.20878387755867045,0.20878387755867045,18033778561.0,21798940776.0,,,,18033778561.0,,,,18033778561.0,0.44161758088534186,0.44161758088534186,15121167406.0,21798940776.0,0.20067380286460068,0.20067380286460068,15121167406.0,21798940776.0,,,,15121167406.0,,,,15121167406.0,,,,15121167406.0,,,,21798940776.0,,,,21798940776.0,0.19261814096736282,0.19261814096736282,15121167406.0,18033778561.0,0.20878387755867045,0.20878387755867045,18033778561.0,21798940776.0,,,,18033778561.0,,,,18033778561.0,0.44161758088534186,0.44161758088534186,15121167406.0,21798940776.0,0.20067380286460068,0.20067380286460068,15121167406.0,21798940776.0,,,,15121167406.0,,,,15121167406.0,,,,15121167406.0,,,,21798940776.0,,,,21798940776.0
688190,云路股份,688190,2021.0,28.49919224555735,10.876687778383364,2.1972245773362196,-0.1911732998144231,0.5467687739953097,0.5467687739953097,0.5467687739953097,0.5467687739953097,0.5467687739953097,0.5467687739953097,935745824.22,1447382421.3,0.22430338717144688,0.22430338717144688,1447382421.3,1772035200.93,,,,1447382421.3,,,,1447382421.3,0.8937142491734837,0.8937142491734837,935745824.22,1772035200.93,0.3761229048211805,0.3761229048211805,935745824.22,1772035200.93,,,,935745824.22,,,,935745824.22,,,,935745824.22,,,,1772035200.93,,,,1772035200.93,0.5467687739953097,0.5467687739953097,935745824.22,1447382421.3,0.22430338717144688,0.22430338717144688,1447382421.3,1772035200.93,,,,1447382421.3,,,,1447382421.3,0.8937142491734837,0.8937142491734837,935745824.22,1772035200.93,0.3761229048211805,0.3761229048211805,935745824.22,1772035200.93,,,,935745824.22,,,,935745824.22,,,,935745824.22,,,,1772035200.93,,,,1772035200.93,0.5467687739953097,0.5467687739953097,935745824.22,1447382421.3,0.22430338717144688,0.22430338717144688,1447382421.3,1772035200.93,,,,1447382421.3,,,,1447382421.3,0.8937142491734837,0.8937142491734837,935745824.22,1772035200.93,0.3761229048211805,0.3761229048211805,935745824.22,1772035200.93,,,,935745824.22,,,,935745824.22,,,,935745824.22,,,,1772035200.93,,,,1772035200.93
688191,智洋创新,688191,2021.0,30.61357466063349,11.12238345151992,3.4339872044851463,-0.2913659674085815,0.0231918567949447,0.0231918567949447,0.0231918567949447,0.0231918567949447,0.023191856794944767,0.023191856794944767,656019014.11,671233313.14,0.18904756907310014,0.18904756907310014,671233313.14,798128339.27,,,,671233313.14,,,,671233313.14,0.21662379001742066,0.21662379001742066,656019014.11,798128339.27,0.10300670442995075,0.10300670442995075,656019014.11,798128339.27,,,,656019014.11,,,,656019014.11,,,,656019014.11,,,,798128339.27,,,,798128339.27,0.023191856794944767,0.023191856794944767,656019014.11,671233313.14,0.18904756907310014,0.18904756907310014,671233313.14,798128339.27,,,,671233313.14,,,,671233313.14,0.21662379001742066,0.21662379001742066,656019014.11,798128339.27,0.10300670442995075,0.10300670442995075,656019014.11,798128339.27,,,,656019014.11,,,,656019014.11,,,,656019014.11,,,,798128339.27,,,,798128339.27,0.023191856794944767,0.023191856794944767,656019014.11,671233313.14,0.18904756907310014,0.18904756907310014,671233313.14,798128339.27,,,,671233313.14,,,,671233313.14,0.21662379001742066,0.21662379001742066,656019014.11,798128339.27,0.10300670442995075,0.10300670442995075,656019014.11,798128339.27,,,,656019014.11,,,,656019014.11,,,,656019014.11,,,,798128339.27,,,,798128339.27
