sec_code,sec_name,chunk_n,text_sum,summary_sum,relevant_score_mean,cap_applied_n,red_chunk_mean,candidate,Redundancy_diag,lnN_tech_diag
688505,复旦张江,18,69881.0,2280.0,2.256429272360275,2,31.71879938496082,tailmerge1700_score18_cap80,30.649561403508773,11.154549074391738
688506,百利天恒,29,113720.0,3488.0,2.071780954525893,9,36.42134351814865,tailmerge1700_score18_cap80,32.60321100917431,11.641494565764937
688507,索辰科技,11,41983.0,1394.0,2.152908556574029,2,32.43395199911446,tailmerge1700_score18_cap80,30.116929698708752,10.645020053422533
688508,芯朋微,12,45947.0,1681.0,2.5918680177103326,0,28.141569303275617,tailmerge1700_score18_cap80,27.33313503866746,10.735243837295545
688509,正元地信,18,70202.0,2261.0,2.4708855120287656,3,33.88822356430692,tailmerge1700_score18_cap80,31.049093321539143,11.15913207963656
688510,航亚科技,14,54402.0,1758.0,2.4415272450741696,3,33.42481825894696,tailmerge1700_score18_cap80,30.945392491467576,10.90415619687411
688511,天微电子,16,61599.0,2172.0,2.29201301114982,3,30.87214340360141,tailmerge1700_score18_cap80,28.36049723756906,11.028400915623608
688512,慧智微,12,47514.0,1507.0,2.1942597448021313,3,34.333775485540244,tailmerge1700_score18_cap80,31.528865295288654,10.768779683438467
688513,苑东生物,15,58206.0,2008.0,2.489691216531322,2,31.602271886063775,tailmerge1700_score18_cap80,28.987051792828684,10.97174372118934
688515,裕太微,10,41087.0,1365.0,2.226279661435668,2,35.42885884997265,tailmerge1700_score18_cap80,30.1003663003663,10.623447048747229
688516,奥特维,28,103988.0,3242.0,2.8322305361174043,1,33.37609507570237,tailmerge1700_score18_cap80,32.07526218383714,11.552030786850809
688517,金冠电气,16,63427.0,2205.0,2.3035054735269878,2,31.735310596970205,tailmerge1700_score18_cap80,28.765079365079366,11.057644917277374
688518,联赢激光,25,96809.0,3322.0,2.534736547516122,3,31.01514494105556,tailmerge1700_score18_cap80,29.1417820590006,11.480495244149353
688519,南亚新材,8,32993.0,1168.0,2.3449399054831925,1,32.90892499077307,tailmerge1700_score18_cap80,28.247431506849313,10.40405069673561
688520,神州细胞,21,80911.0,2451.0,1.9615887810034733,6,35.30507066464533,tailmerge1700_score18_cap80,33.011423908608734,11.3011050641372
688521,芯原股份,10,38138.0,1195.0,2.087625041755053,4,35.153623964368215,tailmerge1700_score18_cap80,31.914644351464435,10.548966439394572
688522,纳睿雷达,10,39261.0,1218.0,1.971417568194153,4,35.81423580180471,tailmerge1700_score18_cap80,32.23399014778325,10.57798693872359
688523,航天环宇,13,52021.0,1713.0,2.2811312355968565,2,32.955077949087425,tailmerge1700_score18_cap80,30.36835960303561,10.8594027621935
688525,佰维存储,14,54985.0,1722.0,2.4548159875682947,3,34.28005858049601,tailmerge1700_score18_cap80,31.93089430894309,10.914815699745034
688526,科前生物,23,91267.0,2926.0,2.209815543463123,6,34.489775076828,tailmerge1700_score18_cap80,31.19172932330827,11.421544555462656
688528,秦川物联,27,101425.0,3598.0,2.8399174691255333,1,29.209706469051326,tailmerge1700_score18_cap80,28.189271817676488,11.527074888074647
688529,豪森股份,19,73051.0,2462.0,2.1879824404525174,5,32.3387799441181,tailmerge1700_score18_cap80,29.67140536149472,11.198913106339084
688531,日联科技,13,52457.0,1806.0,2.3836560825525557,2,31.324281365545808,tailmerge1700_score18_cap80,29.04595791805094,10.867749065357904
688533,上声电子,12,45072.0,1403.0,2.295991853168774,1,33.683364824616724,tailmerge1700_score18_cap80,32.12544547398432,10.716016490116154
688535,华海诚科,16,61090.0,2237.0,2.4589210117256157,2,29.02427448976352,tailmerge1700_score18_cap80,27.3088958426464,11.020103465643812
688536,思瑞浦,9,35871.0,1194.0,2.1532711008754335,3,33.73112846281572,tailmerge1700_score18_cap80,30.042713567839197,10.48768444858769
688538,和辉光电,19,74445.0,2377.0,2.1424761507106065,6,34.39031916265888,tailmerge1700_score18_cap80,31.31888935633151,11.21781587668965
688539,高华科技,13,51842.0,1562.0,2.2666861034518284,3,37.9049464841806,tailmerge1700_score18_cap80,33.18950064020486,10.855955910528872
688543,国科军工,9,35122.0,1027.0,2.3033245271195018,2,35.59703010118852,tailmerge1700_score18_cap80,34.19863680623174,10.4665829937358
688550,瑞联新材,8,31205.0,986.0,2.1570978514669865,2,34.72235498493009,tailmerge1700_score18_cap80,31.648073022312374,10.348333617368143
688551,科威尔,16,63258.0,1962.0,2.217654575726728,3,34.09260349827689,tailmerge1700_score18_cap80,32.24159021406728,11.054976880805004
688552,航天南湖,12,44499.0,1405.0,2.206007547968195,2,33.065201955487616,tailmerge1700_score18_cap80,31.67188612099644,10.703221995991722
688553,汇宇制药,17,68144.0,2194.0,2.339487753279599,2,33.166452436100336,tailmerge1700_score18_cap80,31.059252506836827,11.129378392162995
688555,泽达易盛,19,75616.0,2384.0,2.343453107206184,2,34.29911175916077,tailmerge1700_score18_cap80,31.71812080536913,11.233423179986634
688556,高测股份,18,71243.0,2263.0,2.1755412093043165,3,34.11753979709124,tailmerge1700_score18_cap80,31.48166151126823,11.173851847690445
688557,兰剑智能,19,72675.0,2251.0,2.3982572952262045,2,33.300016476836625,tailmerge1700_score18_cap80,32.285650821856954,11.193752725427077
688558,国盛智科,21,82662.0,2715.0,2.4822560128751676,4,33.686640146072556,tailmerge1700_score18_cap80,30.446408839779007,11.322515283272654
688559,海目星,18,68180.0,2115.0,2.6445294210020163,3,35.686505425921915,tailmerge1700_score18_cap80,32.23640661938534,11.129906545691894
688560,明冠新材,13,50493.0,1652.0,2.3379533937827843,2,34.12343836562476,tailmerge1700_score18_cap80,30.564769975786923,10.829589991794276
688561,奇安信,24,93942.0,2759.0,2.402672944431599,5,36.96447713786755,tailmerge1700_score18_cap80,34.04929322218195,11.450432849539578
688562,航天软件,14,52386.0,1727.0,2.4780726578648506,1,31.497184505023444,tailmerge1700_score18_cap80,30.3335263462652,10.866394659038862
688563,航材股份,12,47658.0,1505.0,2.429190677488983,2,34.1261153765037,tailmerge1700_score18_cap80,31.666445182724253,10.771805785861186
688565,力源科技,13,51715.0,1576.0,2.1917722304932705,3,35.347437345012025,tailmerge1700_score18_cap80,32.81408629441624,10.853503153811904
688566,吉贝尔,25,97249.0,3060.0,2.2351077288624417,4,33.98209093590064,tailmerge1700_score18_cap80,31.780718954248368,11.485029978651475
688567,孚能科技,21,79835.0,2450.0,1.9556787551412125,8,35.643595538958984,tailmerge1700_score18_cap80,32.58571428571429,11.287717283773802
688568,中科星图,20,73917.0,2358.0,2.684431531409396,3,33.03830501038542,tailmerge1700_score18_cap80,31.34732824427481,11.210698121076412
688569,铁科轨道,17,65585.0,2269.0,2.454173665387915,2,30.51884123616711,tailmerge1700_score18_cap80,28.90480387836051,11.091102290249246
688570,天玛智控,22,85457.0,3260.0,2.602609319810188,2,27.9251985493067,tailmerge1700_score18_cap80,26.213803680981595,11.355768604439563
688571,杭华股份,15,59019.0,1884.0,2.5169467450062126,1,32.38647811933878,tailmerge1700_score18_cap80,31.326433121019107,10.985614704944375
688575,亚辉龙,26,97319.0,2892.0,2.4919896345050345,6,37.70924700070722,tailmerge1700_score18_cap80,33.65110650069156,11.485749521464477
688576,西山科技,20,77861.0,2485.0,2.164943680253836,4,33.61342137911487,tailmerge1700_score18_cap80,31.33239436619718,11.262680464647342
688577,浙海德曼,15,60667.0,2114.0,2.232937217230593,2,31.570488343087007,tailmerge1700_score18_cap80,28.697729422894987,11.013155171881223
688578,艾力斯,19,74571.0,2258.0,2.160574322089037,6,37.044512462790316,tailmerge1700_score18_cap80,33.02524357838795,11.219506970666512
688579,山大地纬,14,55072.0,1891.0,2.563153739779775,1,30.20799567473069,tailmerge1700_score18_cap80,29.12321523003702,10.916396699011266
688580,伟思医疗,14,55934.0,1946.0,2.131144997817399,2,31.782188280242348,tailmerge1700_score18_cap80,28.74306269270298,10.931927703227235
688581,安杰思,17,65211.0,2208.0,2.19798927118134,5,32.70214310816525,tailmerge1700_score18_cap80,29.533967391304348,11.085383445340975
688582,芯动联科,11,42556.0,1307.0,2.222753459204266,3,34.74083612548398,tailmerge1700_score18_cap80,32.56006120887529,10.658576134636256
688585,上纬新材,19,75201.0,2226.0,2.0405374057472874,4,35.6375521677621,tailmerge1700_score18_cap80,33.783018867924525,11.227919807721856
688586,江航装备,10,40540.0,1242.0,1.9411118176978615,3,35.43312358101862,tailmerge1700_score18_cap80,32.64090177133655,10.610044420005991
688588,凌志软件,23,89961.0,2873.0,2.696830636364018,1,32.66064301558914,tailmerge1700_score18_cap80,31.31256526279151,11.407131522063048
688589,力合微,12,47664.0,1666.0,2.295174961107435,1,29.629705331589577,tailmerge1700_score18_cap80,28.60984393757503,10.771931674953063
688590,新致软件,12,45524.0,1586.0,2.1961943900711183,2,30.588325238942186,tailmerge1700_score18_cap80,28.703656998738968,10.725994938401781
688593,新相微,9,34020.0,1123.0,2.2768840671323938,3,33.47965597830526,tailmerge1700_score18_cap80,30.29385574354408,10.434703865949853
688595,芯海科技,15,57948.0,1855.0,2.5380913152413664,1,34.06757154157434,tailmerge1700_score18_cap80,31.23881401617251,10.967301335661542
688596,正帆科技,14,52978.0,1769.0,2.487394482601632,2,32.750190740405976,tailmerge1700_score18_cap80,29.9479932165065,10.877632012019133
688597,煜邦电力,19,73302.0,2281.0,2.2965168764896835,3,35.09068408283368,tailmerge1700_score18_cap80,32.13590530469092,11.202343172632116
688598,金博股份,11,44369.0,1402.0,2.3381616953018773,2,35.27884243930952,tailmerge1700_score18_cap80,31.646932952924395,10.700296306368244
688599,天合光能,28,107849.0,3975.0,2.3129330887578687,3,28.59825238315562,tailmerge1700_score18_cap80,27.13182389937107,11.588487379637089
688600,皖仪科技,16,63297.0,2182.0,2.3292138519025842,3,33.5540264399462,tailmerge1700_score18_cap80,29.008707607699357,11.055593213644238
688601,力芯微,9,34914.0,1330.0,2.2960837653267268,2,29.24393345511682,tailmerge1700_score18_cap80,26.251127819548874,10.460643173884725
688602,康鹏科技,16,62965.0,1859.0,2.1707604036847163,4,37.847408940717365,tailmerge1700_score18_cap80,33.870360408821945,11.050334295439947
688603,天承科技,14,53760.0,2155.0,2.417774546909783,1,26.407895187129338,tailmerge1700_score18_cap80,24.946635730858468,10.89228497519703
688606,奥泰生物,17,67984.0,2358.0,2.3397914977609204,3,31.31958644502738,tailmerge1700_score18_cap80,28.831212892281595,11.127027662354593
688607,康众医疗,14,56730.0,1903.0,2.0896094730811785,4,33.65325933116426,tailmerge1700_score18_cap80,29.81082501313715,10.946058450320614
688608,恒玄科技,10,37323.0,1416.0,2.197486890707808,2,29.852124689869008,tailmerge1700_score18_cap80,26.358050847457626,10.527365037582602
688609,九联科技,28,108023.0,3675.0,2.2714126460413007,8,34.182977998370646,tailmerge1700_score18_cap80,29.394013605442176,11.590099446395927
688610,埃科光电,15,56570.0,1823.0,2.360153452051426,3,35.0004690051157,tailmerge1700_score18_cap80,31.031267142073506,10.943234088337201
688611,杭州柯林,12,45545.0,1399.0,2.174451244535086,3,34.309101026986745,tailmerge1700_score18_cap80,32.5553967119371,10.72645612717891
688612,威迈斯,22,87380.0,2517.0,2.5891472817103107,4,37.3528194473222,tailmerge1700_score18_cap80,34.71593166468018,11.378021702505427
688613,奥精医疗,16,61488.0,1772.0,2.11664288109768,6,37.28158553437425,tailmerge1700_score18_cap80,34.69977426636569,11.026597312804626
688616,西力科技,14,54162.0,1801.0,2.6395628636711583,3,32.10263973517299,tailmerge1700_score18_cap80,30.07329261521377,10.89973483452621
688617,惠泰医疗,24,92315.0,2750.0,2.1391065293660656,7,36.33160318635793,tailmerge1700_score18_cap80,33.56909090909091,11.432961920829843
688618,三旺通信,15,58303.0,2067.0,2.276373485306479,3,30.73229268404943,tailmerge1700_score18_cap80,28.206579583938076,10.973408828990653
688619,罗普特,22,85284.0,2927.0,2.5161911555337944,2,31.824268750213914,tailmerge1700_score18_cap80,29.137000341646736,11.353742142614896
688620,安凯微,8,32530.0,1318.0,2.461528444859698,0,25.33159290585101,tailmerge1700_score18_cap80,24.68133535660091,10.389918019467396
688621,阳光诺和,13,51664.0,1533.0,2.0254872406061706,5,38.85410490258745,tailmerge1700_score18_cap80,33.701239399869536,10.852516492998056
688622,禾信仪器,18,70999.0,2414.0,2.5226447864037564,2,30.845649832169848,tailmerge1700_score18_cap80,29.411350455675226,11.170421071417223
688623,双元科技,16,62513.0,1999.0,2.2264075759279476,4,33.38766433523743,tailmerge1700_score18_cap80,31.272136068034015,11.043129814095492
688625,呈和科技,13,48955.0,1688.0,2.264528429129438,1,30.23701792199085,tailmerge1700_score18_cap80,29.001777251184834,10.798656787788172
688626,翔宇医疗,20,78095.0,2612.0,2.3038983955121233,4,32.45586705764326,tailmerge1700_score18_cap80,29.89854517611026,11.265681313291823
688627,精智达,9,36182.0,1316.0,2.462412267109348,2,31.260675604235594,tailmerge1700_score18_cap80,27.49392097264438,10.496317036581207
688628,优利德,26,104663.0,3657.0,2.6120566134816228,2,32.171317274953594,tailmerge1700_score18_cap80,28.619907027618268,11.558500943761517
688629,华丰科技,14,53893.0,2123.0,2.3566785714350367,2,27.762116403868877,tailmerge1700_score18_cap80,25.38530381535563,10.894755878333363
688630,芯碁微装,13,51686.0,1817.0,2.0909993958146442,2,31.246332009149608,tailmerge1700_score18_cap80,28.445789763346173,10.852942230788715
688631,莱斯信息,19,72916.0,2076.0,2.025161982215277,7,39.29605505293027,tailmerge1700_score18_cap80,35.1233140655106,11.197063372652812
688633,星球石墨,11,41495.0,1318.0,2.392400173660355,2,33.4482094483045,tailmerge1700_score18_cap80,31.48330804248862,10.633328217032549
688636,智明达,20,77638.0,2584.0,2.3370708658011785,3,33.599928042854984,tailmerge1700_score18_cap80,30.045665634674922,11.259812277033586
688638,誉辰智能,12,47914.0,1672.0,2.164663570446519,2,30.779843947596373,tailmerge1700_score18_cap80,28.656698564593302,10.777163016268934
688639,华恒生物,13,51084.0,1598.0,2.2321928499097563,3,34.26442853524635,tailmerge1700_score18_cap80,31.967459324155193,10.841226615616153
688646,逸飞激光,11,43394.0,1363.0,2.319218574698844,2,33.66891410807043,tailmerge1700_score18_cap80,31.83712399119589,10.678076461683316
688651,盛邦安全,10,40068.0,1365.0,2.4675359985299443,1,31.35497646073526,tailmerge1700_score18_cap80,29.353846153846153,10.598333289731654
688655,迅捷兴,17,65133.0,2085.0,2.6048860964304112,3,32.90322431962407,tailmerge1700_score18_cap80,31.238848920863308,11.084186612202346
688656,浩欧博,15,56562.0,1938.0,2.2869056005022856,2,31.682446303822452,tailmerge1700_score18_cap80,29.185758513931887,10.943092660624206
688658,悦康药业,20,78874.0,2727.0,2.1918648966913787,4,32.383271332867395,tailmerge1700_score18_cap80,28.923359002566922,11.275606921474713
688659,元琛科技,15,58811.0,1810.0,2.1030640858985232,5,36.95041609579094,tailmerge1700_score18_cap80,32.492265193370166,10.982084191220336
688660,电气风电,20,80215.0,2513.0,2.352325647165366,5,34.62064548187253,tailmerge1700_score18_cap80,31.9200159172304,11.292465808785176
688661,和林微纳,13,50397.0,1616.0,2.3040994107710477,3,33.720154401758265,tailmerge1700_score18_cap80,31.186262376237625,10.827686928478323
688662,富信科技,18,68972.0,2357.0,2.3649027033647196,2,30.488266288081643,tailmerge1700_score18_cap80,29.26262197708952,11.141455904120022
688663,新风光,13,50330.0,1781.0,2.371763831130411,1,30.10447366272915,tailmerge1700_score18_cap80,28.259404828747893,10.826356599770406
688665,四方光电,20,75014.0,2390.0,2.3043510958870344,4,33.574188800852774,tailmerge1700_score18_cap80,31.386610878661088,11.22543004176506
688667,菱电电控,16,61271.0,1800.0,2.1312478218553865,6,36.71125389987048,tailmerge1700_score18_cap80,34.03944444444444,11.02306192678775
688668,鼎通科技,11,43579.0,1601.0,2.2446908842582105,1,28.77453857512198,tailmerge1700_score18_cap80,27.219862585883824,10.682330661929695
688669,聚石化学,16,60633.0,1790.0,2.3209141553221944,2,36.39155937930038,tailmerge1700_score18_cap80,33.8731843575419,11.012594578296879
688670,金迪克,13,51656.0,1602.0,2.1865839057839263,4,35.97303126386115,tailmerge1700_score18_cap80,32.24469413233458,10.852361634306304
688671,碧兴物联,13,51619.0,1553.0,2.4215979027271777,4,35.870243829258754,tailmerge1700_score18_cap80,33.23824855119124,10.851645100748655
688676,金盘科技,19,74715.0,2621.0,2.4199018436813264,2,29.996475021136035,tailmerge1700_score18_cap80,28.506295307134682,11.221436154175494
688677,海泰新光,14,53443.0,1690.0,2.350257243303131,5,34.57206701631641,tailmerge1700_score18_cap80,31.623076923076923,10.886370944359415
688678,福立旺,5,21320.0,724.0,2.0393818170310327,2,35.97590551181103,tailmerge1700_score18_cap80,29.447513812154696,9.967400878279781
688679,通源环境,11,41614.0,1381.0,2.4157351295387244,3,32.8216726352982,tailmerge1700_score18_cap80,30.13323678493845,10.636191928094528
688680,海优新材,12,45606.0,1647.0,2.2604801911616272,2,29.822216739416877,tailmerge1700_score18_cap80,27.690346083788707,10.727794565794095
688681,科汇股份,14,54974.0,2052.0,2.465055752393511,1,28.451785489147483,tailmerge1700_score18_cap80,26.790448343079923,10.914615625171118
688682,霍莱沃,11,43902.0,1544.0,2.545602547531885,1,30.984281563177934,tailmerge1700_score18_cap80,28.433937823834196,10.689715156112085
688683,莱尔科技,16,62313.0,1980.0,2.2982445092085655,4,34.17121325672472,tailmerge1700_score18_cap80,31.471212121212123,11.039925350744218
688685,迈信林,12,44855.0,1646.0,2.3263456336928425,1,28.615531822617623,tailmerge1700_score18_cap80,27.25091130012151,10.711190343993383
688686,奥普特,13,51153.0,1713.0,2.1866871212946815,2,32.81708258206736,tailmerge1700_score18_cap80,29.86164623467601,10.842576420686262
688687,凯因科技,19,75390.0,2300.0,2.114557085414188,3,34.73514568087329,tailmerge1700_score18_cap80,32.778260869565216,11.230429919205747
688689,银河微电,18,68391.0,2408.0,2.268646904394649,2,31.767478715921747,tailmerge1700_score18_cap80,28.401578073089702,11.132996516006004
688690,纳微科技,11,41697.0,1319.0,2.0823986253063578,3,34.33539885945754,tailmerge1700_score18_cap80,31.612585291887793,10.638184462752868
688696,极米科技,21,81182.0,2486.0,2.5884640414288618,3,36.13878911377643,tailmerge1700_score18_cap80,32.65567176186645,11.304448826699415
688697,纽威数控,14,54312.0,1849.0,2.550446524961694,1,31.090346049082658,tailmerge1700_score18_cap80,29.373715521903733,10.902500475981483
688698,伟创电气,16,59609.0,2333.0,2.4188405242072264,1,26.96412775898954,tailmerge1700_score18_cap80,25.550364337762538,10.995561848364485
688699,明微电子,13,51549.0,1854.0,2.2860023140036376,3,32.100895417216776,tailmerge1700_score18_cap80,27.8042071197411,10.850288090614855
688700,东威科技,9,36453.0,1314.0,2.612968140122597,1,30.36798543214058,tailmerge1700_score18_cap80,27.74200913242009,10.503779038576722
688701,卓锦股份,18,69477.0,2242.0,2.380720004667497,2,32.64158030705685,tailmerge1700_score18_cap80,30.98884924174844,11.14875104152993
688707,振华新材,17,64084.0,2188.0,2.055999192514319,5,32.64079909286602,tailmerge1700_score18_cap80,29.288848263254113,11.067950001766604
688711,宏微科技,15,56734.0,2042.0,2.6089208175089924,2,29.415381698104014,tailmerge1700_score18_cap80,27.783545543584722,10.946128957265577
688718,唯赛勃,17,65063.0,2315.0,2.242273798672358,3,30.60903435451062,tailmerge1700_score18_cap80,28.104967602591792,11.083111310246144
688722,同益中,11,41559.0,1295.0,2.5242337593533857,2,34.033349516945236,tailmerge1700_score18_cap80,32.09189189189189,10.634869383325988
688728,格科微,15,58918.0,1932.0,2.1639066086335985,4,35.31756047788522,tailmerge1700_score18_cap80,30.49585921325052,10.983901925669148
688733,壹石通,13,51941.0,1723.0,2.045762390721526,3,32.82258208719588,tailmerge1700_score18_cap80,30.14567614625653,10.857863738015615
688737,中自科技,15,56941.0,1693.0,2.2640522226523534,5,36.90390985791217,tailmerge1700_score18_cap80,33.63319551092735,10.949770923024142
688739,成大生物,15,57085.0,1795.0,2.341283377506099,2,32.9112038641748,tailmerge1700_score18_cap80,31.802228412256266,10.952296664110428
688766,普冉股份,14,56399.0,1958.0,2.269826867068135,3,33.063072557600016,tailmerge1700_score18_cap80,28.804392236976508,10.940206706832509
688767,博拓生物,19,75845.0,2716.0,2.344389474656845,4,30.89701607611085,tailmerge1700_score18_cap80,27.925257731958762,11.236447063025773
688768,容知日新,15,58620.0,1979.0,2.5098277469229595,3,31.7295872970147,tailmerge1700_score18_cap80,29.62102071753411,10.978831214264883
688772,珠海冠宇,16,60577.0,1938.0,2.8228233655287336,2,33.671073253128725,tailmerge1700_score18_cap80,31.25748194014448,11.011670562060852
688776,国光电气,11,43503.0,1342.0,1.9129652082711983,5,36.700382219741215,tailmerge1700_score18_cap80,32.41654247391952,10.680585180216005
688777,中控技术,14,54352.0,1928.0,2.12704660644736,3,31.204220649450203,tailmerge1700_score18_cap80,28.190871369294605,10.903236690400366
688778,厦钨新能,15,60066.0,1826.0,1.905001836435386,6,37.173032000980086,tailmerge1700_score18_cap80,32.89485213581599,11.00319923664754
688779,长远锂科,16,63447.0,2118.0,2.168342219440485,3,33.758093065769884,tailmerge1700_score18_cap80,29.956090651558075,11.05796019070086
688786,悦安新材,14,56794.0,1711.0,2.2237236365268798,3,37.49222859924995,tailmerge1700_score18_cap80,33.193454120397426,10.947185965326783
688787,海天瑞声,24,93323.0,3305.0,2.5684469526535474,2,29.605627795203528,tailmerge1700_score18_cap80,28.23691376701967,11.443821873068284
688788,科思科技,16,64473.0,2321.0,2.302516808557181,2,29.943142803047312,tailmerge1700_score18_cap80,27.778112882378284,11.074001810493316
688789,宏华数科,13,49924.0,1577.0,2.2981866778743654,2,33.58656639971486,tailmerge1700_score18_cap80,31.657577679137603,10.818257128038343
688793,倍轻松,19,69819.0,1793.0,2.697136759051537,2,40.85589247407377,tailmerge1700_score18_cap80,38.93976575571668,11.153661458012774
688798,艾为电子,12,45997.0,1767.0,2.3313607469608857,2,28.791727725765597,tailmerge1700_score18_cap80,26.031126202603282,10.73633145595318
688799,华纳药厂,30,118409.0,3930.0,2.305681601835229,5,32.60231688233802,tailmerge1700_score18_cap80,30.129516539440203,11.681900012056674
688800,瑞可达,14,56345.0,1727.0,2.474711216429436,2,35.55021545152035,tailmerge1700_score18_cap80,32.62594093804285,10.93924878438645
688819,天能股份,11,42489.0,1299.0,2.1746926323615225,4,35.781797937428195,tailmerge1700_score18_cap80,32.70900692840647,10.657000497882507
688981,中芯国际,8,30954.0,1016.0,2.215831230301722,2,34.56837487494734,tailmerge1700_score18_cap80,30.466535433070867,10.340257510472705
