sec_code,sec_name,chunk_n,text_sum,summary_sum,relevant_score_mean,cap_applied_n,red_chunk_mean,candidate,Redundancy_diag,lnN_tech_diag
688472,阿特斯,14,53999.0,1859.0,2.0681422945900683,5,34.23849072977601,tailmerge1700_highshare10_cap80,29.047337278106507,10.896720806856424
688475,萤石网络,15,58878.0,1824.0,2.353326441267958,3,34.800831937155046,tailmerge1700_highshare10_cap80,32.2796052631579,10.983222785434549
688478,晶升股份,15,60332.0,1924.0,2.1980882108966995,2,33.18402697058588,tailmerge1700_highshare10_cap80,31.35758835758836,11.007617921888142
688479,友车科技,8,31233.0,1058.0,2.3036569278482757,1,30.997498450249775,tailmerge1700_highshare10_cap80,29.520793950850663,10.349230507142863
688480,赛恩斯,17,64531.0,2100.0,2.3524850427680195,3,32.47825797968278,tailmerge1700_highshare10_cap80,30.72904761904762,11.07490100747803
688484,南芯科技,8,31989.0,980.0,2.1133972910874266,2,35.27847945522857,tailmerge1700_highshare10_cap80,32.641836734693875,10.373147372686288
688485,九州一轨,15,58468.0,1817.0,2.3077568152745993,3,34.07365821200973,tailmerge1700_highshare10_cap80,32.17831590533847,10.976234875009183
688486,龙迅股份,17,65780.0,2120.0,2.4120482974962765,5,35.00014283478332,tailmerge1700_highshare10_cap80,31.028301886792452,11.094071119743049
688488,艾迪药业,16,63783.0,2232.0,2.221336007397516,3,31.693460979881273,tailmerge1700_highshare10_cap80,28.576612903225808,11.063241976146475
688489,三未信安,12,44627.0,1715.0,2.3563027953446745,2,28.20529487583344,tailmerge1700_highshare10_cap80,26.021574344023325,10.706094336004817
688496,清越科技,11,43846.0,1595.0,2.403076445267215,3,31.74846240920075,tailmerge1700_highshare10_cap80,27.489655172413794,10.68843877357111
688498,源杰科技,11,42456.0,1420.0,2.082216919778449,2,32.34172394317442,tailmerge1700_highshare10_cap80,29.898591549295773,10.65622352450773
